INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,ENG,"ENGLAND",4.3257,19
I01966,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.5352,19
I01966,RCF,"AIREDALE NHS FOUNDATION TRUST",4.0676,13
I01966,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",4.6581,11
I01966,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",4.8727,13
I01966,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",3.9667,19
I01966,R1H,"BARTS HEALTH NHS TRUST",4.4589,19
I01966,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.2031,19
I01966,RC1,"BEDFORD HOSPITAL NHS TRUST",3.6874,19
I01966,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",5.1138,13
I01966,RMC,"BOLTON NHS FOUNDATION TRUST",4.4627,19
I01966,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",3.5598,19
I01966,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",4.2129,19
I01966,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",3.4967,19
I01966,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",3.3030,13
I01966,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",4.7687,19
I01966,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.9020,19
I01966,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",4.0166,19
I01966,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",4.5632,19
I01966,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",4.4557,19
I01966,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",5.7482,19
I01966,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",2.9238,12
I01966,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3.5998,13
I01966,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",4.0828,15
I01966,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",3.0043,15
I01966,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",4.2686,19
I01966,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",4.6567,19
I01966,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3.5442,13
I01966,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",3.7060,19
I01966,RJN,"EAST CHESHIRE NHS TRUST",4.4895,12
I01966,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3.5066,13
I01966,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.5986,13
I01966,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",4.8856,19
I01966,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",4.1022,19
I01966,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3.3867,19
I01966,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4.9856,13
I01966,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",4.7742,11
I01966,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.3966,19
I01966,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.9104,13
I01966,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",5.0367,19
I01966,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.8179,19
I01966,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3.8397,12
I01966,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",3.4766,19
I01966,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.7082,19
I01966,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4.7275,19
I01966,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",4.9173,19
I01966,RGQ,"IPSWICH HOSPITAL NHS TRUST",3.9622,13
I01966,R1F,"ISLE OF WIGHT NHS TRUST",5.4630,13
I01966,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.2651,12
I01966,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",4.5590,13
I01966,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.7526,19
I01966,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3.5911,19
I01966,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",4.2496,19
I01966,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4.5766,19
I01966,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",3.0794,13
I01966,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",4.5078,19
I01966,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.5797,13
I01966,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.6030,19
I01966,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",4.6856,19
I01966,RPA,"MEDWAY NHS FOUNDATION TRUST",4.5093,19
I01966,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",4.6348,12
I01966,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.4285,19
I01966,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3.9967,13
I01966,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.9143,14
I01966,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.3502,13
I01966,RVJ,"NORTH BRISTOL NHS TRUST",4.5716,19
I01966,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",4.4353,13
I01966,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",3.7431,19
I01966,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",4.6521,19
I01966,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",3.9875,19
I01966,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.7703,13
I01966,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.7792,19
I01966,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4.1994,19
I01966,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.6720,19
I01966,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.7140,19
I01966,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.2835,19
I01966,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",5.2174,13
I01966,RK9,"PLYMOUTH HOSPITALS NHS TRUST",4.8692,19
I01966,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",4.1108,13
I01966,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",4.4972,13
I01966,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",3.1830,12
I01966,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",5.0139,12
I01966,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.8112,13
I01966,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",3.9609,19
I01966,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",5.9153,19
I01966,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",4.2110,19
I01966,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.4114,13
I01966,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",6.0406,13
I01966,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.6519,19
I01966,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.2085,14
I01966,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",4.4246,19
I01966,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.9731,13
I01966,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.7628,19
I01966,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.1251,13
I01966,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.1891,12
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.5706,19
I01966,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",5.0256,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.6365,19
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.8046,19
I01966,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.3475,13
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",4.1082,13
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",6.1105,19
I01966,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5.5039,19
I01966,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.7477,19
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.1543,19
I01966,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.5649,12
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.3137,13
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.5044,13
I01966,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.4780,13
I01966,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.6267,19
I01966,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.8267,13
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.4576,19
I01966,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",3.9967,12
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.7909,19
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.5932,19
I01966,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.5202,19
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5.5923,19
I01966,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.3258,12
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.5423,19
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.7350,15
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.4671,19
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.9463,19
I01966,RBK,"WALSALL HEALTHCARE NHS TRUST",5.0202,14
I01966,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.7783,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.7600,12
I01966,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",5.9474,19
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.6210,19
I01966,RA3,"WESTON AREA HEALTH NHS TRUST",4.2901,19
I01966,RKE,"WHITTINGTON HEALTH NHS TRUST",4.4755,19
I01966,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.7933,19
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.4680,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.3654,13
I01966,RLQ,"WYE VALLEY NHS TRUST",4.2827,19
I01966,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",4.3384,19
I01966,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.3702,12
