INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,R1F,ISLE OF WIGHT NHS TRUST,15,2951,0.5083
I00731,R1H,BARTS HEALTH NHS TRUST,122,19488,0.626
I00731,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,60,12472,0.4811
I00731,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,66,16043,0.4114
I00731,RA3,WESTON AREA HEALTH NHS TRUST,11,1732,0.6351
I00731,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,29,3278,0.8847
I00731,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,179,14946,1.1976
I00731,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,83,5302,1.5654
I00731,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,58,11608,0.4997
I00731,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,96,10227,0.9387
I00731,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,106,16599,0.6386
I00731,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,17,2477,0.6863
I00731,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,14,3350,0.4179
I00731,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6,4028,0.149
I00731,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,50,7685,0.6506
I00731,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,31,4606,0.673
I00731,RBK,WALSALL HEALTHCARE NHS TRUST,24,3950,0.6076
I00731,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,37,8988,0.4117
I00731,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,35,8011,0.4369
I00731,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,9,3849,0.2338
I00731,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,16,3780,0.4233
I00731,RC1,BEDFORD HOSPITAL NHS TRUST,32,3653,0.876
I00731,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,38,8091,0.4697
I00731,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,50,10620,0.4708
I00731,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,15,3892,0.3854
I00731,RCF,AIREDALE NHS FOUNDATION TRUST,46,3042,1.5122
I00731,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",18,5254,0.3426
I00731,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,30,6230,0.4815
I00731,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,18,3636,0.495
I00731,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,26,3828,0.6792
I00731,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,39,6247,0.6243
I00731,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,31,7210,0.43
I00731,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,64,16531,0.3872
