INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,ENG,"ENGLAND",9308083,2205679,1927308,1768642,1636281,1481294,288879,23.7,20.7,19.0,17.6,15.9,3.1
I00742,RCF,"AIREDALE NHS FOUNDATION TRUST",32955,8305,4425,7205,7135,5685,200,25.2,13.4,21.9,21.7,17.3,0.6
I00742,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",44750,400,7015,9580,11560,15840,360,0.9,15.7,21.4,25.8,35.4,0.8
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",83820,13780,18630,19485,10950,7235,13735,16.4,22.2,23.2,13.1,8.6,16.4
I00742,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",48315,20010,12165,7450,5110,2465,1115,41.4,25.2,15.4,10.6,5.1,2.3
I00742,R1H,"BARTS HEALTH NHS TRUST",173410,43400,74935,25670,13825,8310,7265,25.0,43.2,14.8,8.0,4.8,4.2
I00742,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",119520,21395,28340,23425,21850,23000,1515,17.9,23.7,19.6,18.3,19.2,1.3
I00742,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",55810,21540,13035,7665,8585,4350,640,38.6,23.4,13.7,15.4,7.8,1.1
I00742,RMC,"BOLTON NHS FOUNDATION TRUST",60080,30290,10515,6100,7330,5220,615,50.4,17.5,10.2,12.2,8.7,1.0
I00742,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",93540,55490,21000,7920,5560,2340,1225,59.3,22.5,8.5,5.9,2.5,1.3
I00742,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",69580,7940,9810,14540,16680,17640,2970,11.4,14.1,20.9,24.0,25.4,4.3
I00742,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",62000,675,8415,9970,17020,25540,385,1.1,13.6,16.1,27.5,41.2,0.6
I00742,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",70310,23295,15185,13035,11875,5625,1290,33.1,21.6,18.5,16.9,8.0,1.8
I00742,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",73415,2940,7590,17425,20200,24120,1135,4.0,10.3,23.7,27.5,32.9,1.5
I00742,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",97610,8550,26005,24780,14810,9750,13720,8.8,26.6,25.4,15.2,10.0,14.1
I00742,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",51225,11505,12550,9415,7830,8365,1560,22.5,24.5,18.4,15.3,16.3,3.0
I00742,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",47845,9840,6300,4945,8145,10330,8285,20.6,13.2,10.3,17.0,21.6,17.3
I00742,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",78065,25780,21810,11595,9975,8320,585,33.0,27.9,14.9,12.8,10.7,0.7
I00742,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",34915,7130,11200,7390,5175,2950,1070,20.4,32.1,21.2,14.8,8.4,3.1
I00742,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",57230,9075,13095,14725,11055,8830,455,15.9,22.9,25.7,19.3,15.4,0.8
I00742,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",72625,27905,15755,12740,11065,4385,780,38.4,21.7,17.5,15.2,6.0,1.1
I00742,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",28940,3115,5740,9395,8105,2115,470,10.8,19.8,32.5,28.0,7.3,1.6
I00742,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",67750,2165,11030,17205,12110,19420,5820,3.2,16.3,25.4,17.9,28.7,8.6
I00742,RJN,"EAST CHESHIRE NHS TRUST",19635,1215,3885,3045,4255,7080,155,6.2,19.8,15.5,21.7,36.1,0.8
I00742,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",108850,25575,23620,26730,22815,9065,1045,23.5,21.7,24.6,21.0,8.3,1.0
I00742,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",90650,45820,17870,9035,11545,5895,485,50.5,19.7,10.0,12.7,6.5,0.5
I00742,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",110015,19990,19205,28335,20285,17250,4950,18.2,17.5,25.8,18.4,15.7,4.5
I00742,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",63990,14340,14565,16495,12750,5240,600,22.4,22.8,25.8,19.9,8.2,0.9
I00742,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",61965,2355,9740,8365,16245,24655,605,3.8,15.7,13.5,26.2,39.8,1.0
I00742,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",122025,3500,20135,21570,23765,49040,4015,2.9,16.5,17.7,19.5,40.2,3.3
I00742,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",32585,12000,9095,4295,4490,2360,345,36.8,27.9,13.2,13.8,7.2,1.1
I00742,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",23505,4480,6550,5095,4665,2550,170,19.1,27.9,21.7,19.8,10.8,0.7
I00742,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",92955,10465,11275,22460,22335,24925,1500,11.3,12.1,24.2,24.0,26.8,1.6
I00742,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",61590,7370,7395,11620,20520,14165,520,12.0,12.0,18.9,33.3,23.0,0.8
I00742,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",95685,18255,35845,17885,10660,8290,4755,19.1,37.5,18.7,11.1,8.7,5.0
I00742,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",68725,900,10405,11205,17565,27825,830,1.3,15.1,16.3,25.6,40.5,1.2
I00742,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",28230,830,1180,6000,9730,10290,205,2.9,4.2,21.3,34.5,36.5,0.7
I00742,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",44980,17550,20440,3685,1085,535,1685,39.0,45.4,8.2,2.4,1.2,3.7
I00742,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",84070,29445,15010,12185,13975,12885,570,35.0,17.9,14.5,16.6,15.3,0.7
I00742,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",110080,22625,33035,23430,16440,9360,5195,20.6,30.0,21.3,14.9,8.5,4.7
I00742,R1F,"ISLE OF WIGHT NHS TRUST",18655,2800,7200,4660,3155,660,170,15.0,38.6,25.0,16.9,3.5,0.9
I00742,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",32930,10730,8390,8540,3200,1695,375,32.6,25.5,25.9,9.7,5.1,1.1
I00742,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",49845,8515,11845,9550,10305,7945,1680,17.1,23.8,19.2,20.7,15.9,3.4
I00742,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",109190,16690,26305,19300,18010,16700,12180,15.3,24.1,17.7,16.5,15.3,11.2
I00742,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",62305,1355,5640,10265,16375,27020,1645,2.2,9.1,16.5,26.3,43.4,2.6
I00742,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",77575,19675,15450,11160,16235,14060,995,25.4,19.9,14.4,20.9,18.1,1.3
I00742,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",119635,47765,16335,18835,20445,14670,1585,39.9,13.7,15.7,17.1,12.3,1.3
I00742,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",91085,19365,33470,20095,10855,5955,1345,21.3,36.7,22.1,11.9,6.5,1.5
