INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,"ENGLAND",1233307,9391321,13.1
I01964,RCF,"AIREDALE NHS FOUNDATION TRUST",4590,33345,13.8
I01964,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",4760,44750,10.6
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11300,84610,13.4
I01964,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",6055,48195,12.6
I01964,R1H,"BARTS HEALTH NHS TRUST",28815,176310,16.3
I01964,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",12780,78410,16.3
I01964,RC1,"BEDFORD HOSPITAL NHS TRUST",5585,36735,15.2
I01964,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",6540,55575,11.8
I01964,RMC,"BOLTON NHS FOUNDATION TRUST",5665,60630,9.3
I01964,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",16465,97660,16.9
I01964,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",8435,69970,12.1
I01964,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",9515,64295,14.8
I01964,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",7490,71110,10.5
I01964,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",10005,76655,13.1
I01964,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",14960,96335,15.5
I01964,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",6570,51665,12.7
I01964,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",4775,48820,9.8
I01964,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",10720,82365,13.0
I01964,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",3645,36650,9.9
I01964,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",8180,56655,14.4
I01964,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",8780,73990,11.9
I01964,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3880,29250,13.3
I01964,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",6305,68020,9.3
I01964,RJN,"EAST CHESHIRE NHS TRUST",1445,20015,7.2
I01964,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",13680,109695,12.5
I01964,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",12110,88030,13.8
I01964,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",13130,110730,11.9
I01964,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",10895,64095,17.0
I01964,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",8125,64370,12.6
I01964,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",18330,128090,14.3
I01964,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4165,32895,12.7
I01964,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",2660,24325,10.9
