INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,ENG,ENGLAND,9323680,2216463,1927204,1760530,1638239,1476452,304792,23.8,20.7,18.9,17.6,15.8,3.3
I00742,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,63525,37470,8220,9055,4680,3100,1000,59,12.9,14.3,7.4,4.9,1.6
I00742,RCF,AIREDALE NHS FOUNDATION TRUST,33300,7435,3875,7800,8020,6040,130,22.3,11.6,23.4,24.1,18.1,0.4
I00742,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,43445,420,4795,10755,9705,17490,280,1,11,24.8,22.3,40.3,0.6
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",84475,16635,22170,16850,9695,5465,13670,19.7,26.2,19.9,11.5,6.5,16.2
I00742,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,46990,17945,13160,6620,5795,2620,850,38.2,28,14.1,12.3,5.6,1.8
I00742,R1H,BARTS HEALTH NHS TRUST,175375,67645,63690,19420,11055,6660,6900,38.6,36.3,11.1,6.3,3.8,3.9
I00742,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,79355,16055,24230,14035,11595,11515,1925,20.2,30.5,17.7,14.6,14.5,2.4
I00742,RC1,BEDFORD HOSPITAL NHS TRUST,36610,4340,8050,5055,9135,9840,190,11.9,22,13.8,25,26.9,0.5
I00742,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,54550,18565,11660,10915,7920,4905,580,34,21.4,20,14.5,9,1.1
I00742,RMC,BOLTON NHS FOUNDATION TRUST,60760,27805,12005,6880,7430,6040,595,45.8,19.8,11.3,12.2,9.9,1
I00742,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,97575,53665,21510,12325,6050,2715,1310,55,22,12.6,6.2,2.8,1.3
I00742,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,69285,8410,11830,13300,17305,15935,2505,12.1,17.1,19.2,25,23,3.6
I00742,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,64670,1815,7250,10885,15465,28975,285,2.8,11.2,16.8,23.9,44.8,0.4
I00742,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,71120,20645,16190,13625,12750,7060,850,29,22.8,19.2,17.9,9.9,1.2
I00742,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,76485,2740,8550,17420,22605,24020,1155,3.6,11.2,22.8,29.6,31.4,1.5
I00742,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,95885,11055,25790,22930,13310,7835,14965,11.5,26.9,23.9,13.9,8.2,15.6
I00742,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,51640,10795,13935,8855,8815,7900,1340,20.9,27,17.1,17.1,15.3,2.6
I00742,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,48155,10545,5085,5215,7845,10730,8735,21.9,10.6,10.8,16.3,22.3,18.1
I00742,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,82305,23515,24960,12755,12570,7905,600,28.6,30.3,15.5,15.3,9.6,0.7
I00742,RJ6,CROYDON HEALTH SERVICES NHS TRUST,37115,9170,13500,6105,4100,3440,800,24.7,36.4,16.4,11,9.3,2.2
I00742,RN7,DARTFORD AND GRAVESHAM NHS TRUST,57100,8540,15300,10980,11825,10010,450,15,26.8,19.2,20.7,17.5,0.8
I00742,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,73655,25435,17625,14150,11980,3855,610,34.5,23.9,19.2,16.3,5.2,0.8
I00742,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,29345,2930,4540,9920,8725,2845,380,10,15.5,33.8,29.7,9.7,1.3
I00742,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,67400,1700,8635,18795,14480,18060,5730,2.5,12.8,27.9,21.5,26.8,8.5
I00742,RJN,EAST CHESHIRE NHS TRUST,19600,1245,3715,3270,4630,6580,160,6.4,19,16.7,23.6,33.6,0.8
I00742,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,109435,23070,23745,29225,24220,8260,915,21.1,21.7,26.7,22.1,7.5,0.8
I00742,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,85580,38885,19550,9370,11305,6075,400,45.4,22.8,10.9,13.2,7.1,0.5
I00742,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,110495,19595,19425,26720,22375,17285,5100,17.7,17.6,24.2,20.2,15.6,4.6
I00742,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,63275,12285,14820,14720,15075,5790,585,19.4,23.4,23.3,23.8,9.2,0.9
I00742,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,64220,2830,11060,11640,14010,24010,675,4.4,17.2,18.1,21.8,37.4,1.1
I00742,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,130080,2695,21120,25300,24590,53890,2485,2.1,16.2,19.4,18.9,41.4,1.9
I00742,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,32855,10205,9975,4895,4245,3220,320,31.1,30.4,14.9,12.9,9.8,1
I00742,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,24250,4160,6800,5335,4825,2940,190,17.2,28,22,19.9,12.1,0.8
I00742,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,91265,10090,12825,23580,19630,24075,1070,11.1,14.1,25.8,21.5,26.4,1.2
I00742,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,63280,7520,8685,10120,21830,14620,510,11.9,13.7,16,34.5,23.1,0.8
I00742,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,95290,27540,30270,15435,9630,7780,4635,28.9,31.8,16.2,10.1,8.2,4.9
I00742,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,65995,575,9260,11765,14600,28915,880,0.9,14,17.8,22.1,43.8,1.3
