INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,ENG,"ENGLAND",37448,9180619,0.4
I01963,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",225,61275,0.4
I01963,RCF,"AIREDALE NHS FOUNDATION TRUST",*,32965,*
I01963,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",*,41625,*
I01963,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",190,86530,0.2
I01963,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",*,44815,*
I01963,R1H,"BARTS HEALTH NHS TRUST",385,174005,0.2
I01963,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",70,77545,0.1
I01963,RC1,"BEDFORD HOSPITAL NHS TRUST",0,36485,0.0
I01963,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",35,54095,0.1
I01963,RMC,"BOLTON NHS FOUNDATION TRUST",615,60055,1.0
I01963,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",105,97405,0.1
I01963,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",50,69145,0.1
I01963,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",985,61555,1.6
I01963,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",15,70605,0.0
I01963,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",40,74825,0.1
I01963,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",870,93355,0.9
I01963,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",50,51115,0.1
I01963,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",95,47665,0.2
I01963,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",0,81840,0.0
I01963,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",20,38325,0.1
I01963,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",145,57790,0.3
I01963,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",45,73515,0.1
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",15,29365,0.1
I01963,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",10,66980,0.0
I01963,RJN,"EAST CHESHIRE NHS TRUST",0,19420,0.0
I01963,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",585,107390,0.5
I01963,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",50,81020,0.1
I01963,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",125,107920,0.1
