INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,"ENGLAND",277164,8057592,3.4
I00732,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1940,55890,3.5
I00732,RCF,"AIREDALE NHS FOUNDATION TRUST",985,30465,3.2
I00732,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1635,35190,4.6
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2875,78535,3.7
I00732,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1550,42580,3.6
I00732,R1H,"BARTS HEALTH NHS TRUST",3570,152845,2.3
I00732,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2080,72955,2.9
I00732,RC1,"BEDFORD HOSPITAL NHS TRUST",1255,33425,3.8
I00732,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",2295,47685,4.8
I00732,RMC,"BOLTON NHS FOUNDATION TRUST",1705,56170,3.0
I00732,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1855,91440,2.0
I00732,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",2260,58260,3.9
I00732,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1575,58130,2.7
I00732,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",2300,65400,3.5
I00732,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2085,60290,3.5
I00732,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1535,86315,1.8
I00732,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1750,46960,3.7
I00732,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1490,43905,3.4
I00732,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",2955,76035,3.9
I00732,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1215,34165,3.6
I00732,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1485,46555,3.2
I00732,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",2615,64345,4.1
I00732,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1050,25820,4.1
I00732,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2150,59140,3.6
I00732,RJN,"EAST CHESHIRE NHS TRUST",890,18260,4.9
I00732,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3905,92005,4.2
I00732,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2630,73100,3.6
I00732,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",4380,97085,4.5
I00732,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2435,56070,4.3
I00732,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1890,54330,3.5
I00732,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3450,115560,3.0
I00732,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1345,28615,4.7
I00732,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1080,21975,4.9
I00732,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2825,76870,3.7
I00732,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1635,56335,2.9
I00732,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1255,65925,1.9
I00732,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",2015,56880,3.5
I00732,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",880,23510,3.7
I00732,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",500,42620,1.2
I00732,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",3205,68875,4.7
I00732,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",1985,88550,2.2
I00732,R1F,"ISLE OF WIGHT NHS TRUST",835,15500,5.4
I00732,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1635,29475,5.5
I00732,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1715,48220,3.6
I00732,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3025,89690,3.4
I00732,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1130,55020,2.1
I00732,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2090,68025,3.1
I00732,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3955,100580,3.9
I00732,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2290,86510,2.6
I00732,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",2495,94980,2.6
I00732,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1670,73455,2.3
I00732,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2300,69545,3.3
I00732,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3095,145360,2.1
I00732,RPA,"MEDWAY NHS FOUNDATION TRUST",1880,50305,3.7
I00732,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1415,48160,2.9
I00732,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",2020,48855,4.1
I00732,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2885,86300,3.3
I00732,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1300,46350,2.8
I00732,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3320,76720,4.3
I00732,RVJ,"NORTH BRISTOL NHS TRUST",2205,77360,2.9
I00732,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1740,42245,4.1
I00732,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1255,46970,2.7
I00732,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1980,54170,3.7
I00732,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2720,69420,3.9
I00732,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1865,66195,2.8
I00732,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",950,25575,3.7
I00732,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2445,51805,4.7
I00732,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3065,68065,4.5
I00732,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4205,116140,3.6
I00732,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3010,98230,3.1
I00732,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3725,119665,3.1
I00732,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1570,48150,3.3
I00732,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",2925,72285,4.0
I00732,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1995,61825,3.2
I00732,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2250,62585,3.6
I00732,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2020,50885,4.0
I00732,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2605,92610,2.8
I00732,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1895,42565,4.5
I00732,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1145,41480,2.8
I00732,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1890,55960,3.4
I00732,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1685,41565,4.1
I00732,RNZ,"SALISBURY NHS FOUNDATION TRUST",1010,31845,3.2
I00732,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1990,64115,3.1
I00732,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3345,91460,3.7
I00732,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1870,51145,3.7
I00732,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2615,65910,4.0
I00732,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2510,69790,3.6
I00732,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3005,67845,4.4
I00732,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1135,32430,3.5
I00732,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2175,50460,4.3
I00732,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1325,35095,3.8
I00732,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1855,72930,2.5
I00732,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2260,73200,3.1
I00732,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1715,50635,3.4
I00732,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1890,48465,3.9
I00732,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1370,31045,4.4
I00732,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1800,50880,3.5
I00732,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2335,56065,4.2
I00732,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1025,36690,2.8
I00732,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2365,75225,3.1
I00732,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1585,50790,3.1
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1660,43725,3.8
I00732,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1470,31240,4.7
I00732,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1930,39760,4.9
I00732,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2640,62065,4.3
I00732,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1620,42595,3.8
I00732,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3420,71360,4.8
I00732,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1015,47965,2.1
I00732,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2770,77100,3.6
I00732,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7060,218630,3.2
I00732,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1520,68370,2.2
I00732,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2760,85190,3.2
I00732,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4300,114245,3.8
I00732,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4320,136155,3.2
I00732,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1725,46420,3.7
I00732,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4255,130990,3.2
I00732,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2460,60730,4.1
I00732,RBK,"WALSALL HEALTHCARE NHS TRUST",1480,41785,3.5
I00732,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1335,39945,3.3
I00732,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2060,53775,3.8
I00732,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1410,33570,4.2
I00732,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",2905,72665,4.0
I00732,RA3,"WESTON AREA HEALTH NHS TRUST",770,15330,5.0
I00732,RKE,"WHITTINGTON HEALTH NHS TRUST",525,23850,2.2
I00732,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2155,58110,3.7
I00732,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2780,65170,4.3
I00732,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1745,39580,4.4
I00732,RLQ,"WYE VALLEY NHS TRUST",1165,25585,4.6
I00732,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1025,26205,3.9
I00732,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3000,81615,3.7
