INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,ENG,"ENGLAND",7634,1304533,0.5852
I00731,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",57,7882,0.7232
I00731,RCF,"AIREDALE NHS FOUNDATION TRUST",29,3078,0.9422
I00731,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",43,6736,0.6384
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",45,8359,0.5383
I00731,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",25,4122,0.6065
I00731,R1H,"BARTS HEALTH NHS TRUST",135,20160,0.6696
I00731,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",47,5828,0.8065
I00731,RC1,"BEDFORD HOSPITAL NHS TRUST",12,3072,0.3906
I00731,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",50,7354,0.6799
I00731,RMC,"BOLTON NHS FOUNDATION TRUST",38,6811,0.5579
I00731,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",55,9722,0.5657
I00731,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",46,10885,0.4226
I00731,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",26,5870,0.4429
I00731,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",14,4016,0.3486
I00731,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",40,8263,0.4841
I00731,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",85,18409,0.4617
I00731,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",121,19846,0.6097
I00731,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",53,8986,0.5898
I00731,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",20,4413,0.4532
