INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,ENG,"ENGLAND",81068,9265338,0.9
I01963,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",45,62600,0.1
I01963,RCF,"AIREDALE NHS FOUNDATION TRUST",*,33230,*
I01963,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",*,41810,*
I01963,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",55,85575,0.1
I01963,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",*,45885,*
I01963,R1H,"BARTS HEALTH NHS TRUST",505,175470,0.3
I01963,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80,79520,0.1
I01963,RC1,"BEDFORD HOSPITAL NHS TRUST",0,36495,0.0
I01963,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",35,54465,0.1
I01963,RMC,"BOLTON NHS FOUNDATION TRUST",205,60800,0.3
I01963,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",3200,97625,3.3
I01963,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",40,68980,0.1
I01963,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1345,63735,2.1
I01963,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",15,71195,0.0
I01963,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",45,76110,0.1
I01963,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",540,94100,0.6
I01963,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",40,51145,0.1
I01963,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",30,48370,0.1
I01963,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",0,82480,0.0
I01963,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",30,37280,0.1
I01963,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",170,57880,0.3
I01963,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",40,73675,0.1
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",10,29255,0.0
I01963,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",10,67445,0.0
I01963,RJN,"EAST CHESHIRE NHS TRUST",0,19715,0.0
I01963,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",525,108120,0.5
I01963,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",50,82820,0.1
I01963,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",150,109845,0.1
I01963,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",40925,62155,65.8
I01963,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",45,62900,0.1
I01963,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",170,130935,0.1
I01963,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",15,32970,0.0
I01963,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",180,24180,0.7
I01963,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",380,90035,0.4
I01963,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",40,63630,0.1
I01963,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",75,93985,0.1
I01963,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",*,64550,*
I01963,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",25,27105,0.1
I01963,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",35,45740,0.1
I01963,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",10,85055,0.0
I01963,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",495,108285,0.5
I01963,R1F,"ISLE OF WIGHT NHS TRUST",265,17550,1.5
I01963,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",105,33520,0.3
I01963,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",10,52645,0.0
I01963,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",395,113710,0.3
I01963,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",35,59135,0.1
I01963,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",80,79450,0.1
I01963,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",0,125170,0.0
I01963,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",435,91320,0.5
I01963,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",310,105010,0.3
I01963,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",*,81200,*
I01963,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",15,76215,0.0
I01963,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",175,177505,0.1
I01963,RPA,"MEDWAY NHS FOUNDATION TRUST",50,56060,0.1
I01963,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",65,51210,0.1
I01963,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",115,55915,0.2
I01963,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",515,94515,0.5
I01963,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8680,50245,17.3
I01963,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",130,90590,0.1
I01963,RVJ,"NORTH BRISTOL NHS TRUST",455,89165,0.5
I01963,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",*,46720,*
I01963,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",15,49015,0.0
I01963,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",*,60840,*
I01963,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",30,81200,0.0
I01963,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",240,74075,0.3
I01963,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1015,31350,3.2
I01963,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",25,59010,0.0
I01963,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",40,74510,0.1
I01963,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",80,137110,0.1
I01963,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,118520,0.0
