INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,ENG,ENGLAND,286524,59819,59048,59138,56091,49604,2824,20.8775,20.6084,20.6398,19.5764,17.3123,0.9856
I00743,R1F,ISLE OF WIGHT NHS TRUST,826,53,267,358,117,*,*,6.4165,32.3245,43.3414,14.1646,*,*
I00743,R1H,BARTS HEALTH NHS TRUST,3823,2026,835,406,277,212,67,52.995,21.8415,10.6199,7.2456,5.5454,1.7526
I00743,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,2494,337,807,845,310,184,11,13.5124,32.3577,33.8813,12.4298,7.3777,0.4411
I00743,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1320,*,59,142,361,750,*,*,4.4697,10.7576,27.3485,56.8182,*
I00743,RA3,WESTON AREA HEALTH NHS TRUST,1026,175,152,239,344,*,*,17.0565,14.8148,23.2943,33.5283,*,*
I00743,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,962,23,115,312,390,114,8,2.3909,11.9543,32.4324,40.5405,11.8503,0.8316
I00743,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1721,351,380,298,321,348,23,20.3951,22.0802,17.3155,18.6519,20.2208,1.3364
I00743,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1844,230,584,523,392,107,8,12.4729,31.6703,28.3623,21.2581,5.8026,0.4338
I00743,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1755,851,368,279,160,87,10,48.49,20.9687,15.8974,9.1168,4.9573,0.5698
I00743,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2326,*,394,527,490,568,*,*,16.939,22.6569,21.0662,24.4196,*
