INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,1,YEAR_INDEX_1,0,,,0,
I00699,1,YEAR_INDEX_2,0.0596,0.1489,0.1602,1,0.689
I00699,1,YEAR_INDEX_3,-0.1491,0.1528,0.9524,1,0.3291
I00699,2,ADMIMETH_1,-0.695,0.0532,170.7453,1,0
I00699,2,ADMIMETH_2,0,,,0,
I00699,2,ADMIMETH_3,0,,,0,
I00699,2,AGE_GROUP_1,-3.8966,0.1944,401.7418,1,0
I00699,2,AGE_GROUP_10,-1.5932,0.071,503.7998,1,0
I00699,2,AGE_GROUP_11,-1.4654,0.0569,664.2696,1,0
I00699,2,AGE_GROUP_12,-1.1834,0.0462,655.534,1,0
I00699,2,AGE_GROUP_13,-0.9491,0.0389,595.1264,1,0
I00699,2,AGE_GROUP_14,-0.7278,0.033,486.1187,1,0
I00699,2,AGE_GROUP_15,-0.5519,0.0287,369.2206,1,0
I00699,2,AGE_GROUP_16,-0.2513,0.0273,84.857,1,0
I00699,2,AGE_GROUP_17,0,,,0,
I00699,2,AGE_GROUP_18,0.4735,0.0247,368.4463,1,0
I00699,2,AGE_GROUP_19,0.815,0.0252,1042.4928,1,0
I00699,2,AGE_GROUP_2,-3.0789,0.1667,340.9357,1,0
I00699,2,AGE_GROUP_20,1.1819,0.0271,1902.6985,1,0
I00699,2,AGE_GROUP_21,0,,,0,
I00699,2,AGE_GROUP_3,-2.6492,0.1991,177.0227,1,0
I00699,2,AGE_GROUP_4,-2.9837,0.3192,87.3756,1,0
I00699,2,AGE_GROUP_5,-2.4951,0.1995,156.47,1,0
I00699,2,AGE_GROUP_6,-2.3116,0.1578,214.7311,1,0
I00699,2,AGE_GROUP_7,-2.208,0.1436,236.3693,1,0
I00699,2,AGE_GROUP_8,-2.0418,0.1156,312.0454,1,0
I00699,2,AGE_GROUP_9,-1.8181,0.0966,353.9672,1,0
I00699,2,CHARLSON_INDEX_1,0,,,0,
I00699,2,CHARLSON_INDEX_2,0.0878,0.0292,9.0608,1,0.0026
I00699,2,CHARLSON_INDEX_3,0.4443,0.0202,486.1553,1,0
I00699,2,GENDER_1,-0.0638,0.0142,20.2855,1,0
I00699,2,GENDER_2,0,,,0,
I00699,2,GENDER_3,0,,,0,
I00699,2,Intercept,-1.4575,0.0277,2761.4027,1,0
I00699,2,YEAR_INDEX_1,0,,,0,
I00699,2,YEAR_INDEX_2,0.0286,0.0168,2.901,1,0.0885
I00699,2,YEAR_INDEX_3,0.1586,0.0171,85.7729,1,0
I00699,3,ADMIMETH_1,-0.4611,0.2658,3.0087,1,0.0828
I00699,3,ADMIMETH_2,0,,,0,
I00699,3,ADMIMETH_3,0,,,0,
I00699,3,AGE_GROUP_1,14.7059,430.5693,0.0012,1,0.9728
I00699,3,AGE_GROUP_10,16.6621,430.569,0.0015,1,0.9691
I00699,3,AGE_GROUP_11,15.9781,430.5691,0.0014,1,0.9704
I00699,3,AGE_GROUP_12,16.4681,430.569,0.0015,1,0.9695
I00699,3,AGE_GROUP_13,16.8847,430.569,0.0015,1,0.9687
I00699,3,AGE_GROUP_14,16.7544,430.569,0.0015,1,0.969
I00699,3,AGE_GROUP_15,16.7674,430.569,0.0015,1,0.9689
I00699,3,AGE_GROUP_16,16.9168,430.5689,0.0015,1,0.9687
I00699,3,AGE_GROUP_17,17.4613,430.5689,0.0016,1,0.9677
I00699,3,AGE_GROUP_18,17.757,430.5689,0.0017,1,0.9671
I00699,3,AGE_GROUP_19,17.9323,430.5689,0.0017,1,0.9668
I00699,3,AGE_GROUP_2,0,,,0,
I00699,3,AGE_GROUP_20,18.4738,430.5689,0.0018,1,0.9658
I00699,3,AGE_GROUP_21,0,,,0,
I00699,3,AGE_GROUP_3,-0.0003,726.9698,0,1,1
I00699,3,AGE_GROUP_4,0.0029,1210.4316,0,1,1
I00699,3,AGE_GROUP_5,14.6445,430.5701,0.0012,1,0.9729
I00699,3,AGE_GROUP_6,-0.0472,1579.0441,0,1,1
I00699,3,AGE_GROUP_7,15.3252,430.5695,0.0013,1,0.9716
I00699,3,AGE_GROUP_8,15.3273,430.5695,0.0013,1,0.9716
I00699,3,AGE_GROUP_9,15.4745,430.5693,0.0013,1,0.9713
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.1358,0.1652,0.6761,1,0.4109
I00699,3,CHARLSON_INDEX_3,0.7349,0.1164,39.8609,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,0.0592,0.0881,0.4512,1,0.5018
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-19.8202,430.5689,0.0021,1,0.9633
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,0.0557,0.104,0.2864,1,0.5926
I00699,3,YEAR_INDEX_3,-0.0161,0.1083,0.0221,1,0.8819
I00699,4,ADMIMETH_1,-0.7408,0.2224,11.0925,1,0.0009
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_10,2.066,0.92,5.0435,1,0.0247
I00699,4,AGE_GROUP_11,3.3898,0.7572,20.0429,1,0
I00699,4,AGE_GROUP_12,2.8733,0.7683,13.985,1,0.0002
I00699,4,AGE_GROUP_13,3.3771,0.7445,20.5737,1,0
I00699,4,AGE_GROUP_14,3.762,0.7348,26.2096,1,0
I00699,4,AGE_GROUP_15,3.8324,0.7301,27.5519,1,0
I00699,4,AGE_GROUP_16,3.9993,0.7294,30.063,1,0
I00699,4,AGE_GROUP_17,4.0438,0.7292,30.751,1,0
I00699,4,AGE_GROUP_18,4.0748,0.7306,31.1072,1,0
I00699,4,AGE_GROUP_19,4.3476,0.732,35.2736,1,0
I00699,4,AGE_GROUP_2,-12.3255,518.3832,0.0006,1,0.981
I00699,4,AGE_GROUP_20,4.7976,0.7344,42.6744,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,AGE_GROUP_3,-12.3984,813.1415,0.0002,1,0.9878
I00699,4,AGE_GROUP_4,-12.3923,1156.137,0.0001,1,0.9914
I00699,4,AGE_GROUP_5,2.1442,1.0048,4.5535,1,0.0329
I00699,4,AGE_GROUP_6,1.3357,1.2281,1.1829,1,0.2768
I00699,4,AGE_GROUP_7,-12.3013,910.4133,0.0002,1,0.9892
I00699,4,AGE_GROUP_8,2.612,0.871,8.993,1,0.0027
I00699,4,AGE_GROUP_9,1.1398,1.2288,0.8605,1,0.3536
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.3725,0.1699,4.8072,1,0.0283
I00699,4,CHARLSON_INDEX_3,0.7066,0.1458,23.5012,1,0
I00699,4,GENDER_1,0.4667,0.1052,19.6964,1,0
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-7.0253,0.7144,96.7012,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.0977,0.1243,0.6179,1,0.4318
I00699,4,YEAR_INDEX_3,0.0963,0.1261,0.5823,1,0.4454
I00699,5,ADMIMETH_1,-2.5282,0.5089,24.6826,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.8782,0.2203,15.8949,1,0.0001
I00699,5,CHARLSON_INDEX_3,1.8695,0.186,101.0435,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.2314,0.1652,1.9612,1,0.1614
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.8437,0.1816,448.1953,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-17.228,495.362,0.0012,1,0.9723
I00699,5,YEAR_INDEX_3,-0.3241,0.1442,5.0514,1,0.0246
I00699,6,ADMIMETH_1,-0.4503,0.1915,5.5272,1,0.0187
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,0.5135,0.3945,1.6939,1,0.1931
I00699,6,AGE_GROUP_10,2.164,0.4473,23.3993,1,0
I00699,6,AGE_GROUP_11,2.9845,0.342,76.1382,1,0
I00699,6,AGE_GROUP_12,3.4489,0.3056,127.3561,1,0
I00699,6,AGE_GROUP_13,3.8772,0.2895,179.4146,1,0
I00699,6,AGE_GROUP_14,3.9094,0.2899,181.8148,1,0
I00699,6,AGE_GROUP_15,4.3434,0.2756,248.3169,1,0
I00699,6,AGE_GROUP_16,4.6143,0.2749,281.7645,1,0
I00699,6,AGE_GROUP_17,4.9259,0.2686,336.2905,1,0
I00699,6,AGE_GROUP_18,4.8426,0.2726,315.4862,1,0
I00699,6,AGE_GROUP_19,5.225,0.2705,372.9793,1,0
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_20,5.7696,0.2718,450.5175,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,AGE_GROUP_3,-1.1533,1.0275,1.26,1,0.2616
I00699,6,AGE_GROUP_4,0.5923,0.7457,0.631,1,0.427
I00699,6,AGE_GROUP_5,0.5233,0.7457,0.4924,1,0.4829
I00699,6,AGE_GROUP_6,1.3332,0.5533,5.8058,1,0.016
I00699,6,AGE_GROUP_7,1.2225,0.6241,3.8367,1,0.0501
I00699,6,AGE_GROUP_8,0.2003,1.0278,0.038,1,0.8455
I00699,6,AGE_GROUP_9,2.4078,0.4262,31.9139,1,0
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.1962,0.1468,1.7863,1,0.1814
I00699,6,CHARLSON_INDEX_3,1.5041,0.103,213.1206,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,0.012,0.078,0.0236,1,0.8778
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-9.0618,0.2433,1387.4054,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.0652,0.093,0.4905,1,0.4837
I00699,6,YEAR_INDEX_3,-0.0273,0.0923,0.0872,1,0.7678
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.8421,0.0552,2647.7935,1,0
I00699,7,AGE_GROUP_1,-12.5161,701.11,0.0003,1,0.9858
I00699,7,AGE_GROUP_10,-0.8869,0.2123,17.4543,1,0
I00699,7,AGE_GROUP_11,-0.4309,0.1279,11.3568,1,0.0008
I00699,7,AGE_GROUP_12,-0.2763,0.1041,7.0389,1,0.008
I00699,7,AGE_GROUP_13,-0.1295,0.0913,2.0107,1,0.1562
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.2125,0.0831,6.5371,1,0.0106
I00699,7,AGE_GROUP_16,0.482,0.0856,31.6794,1,0
I00699,7,AGE_GROUP_17,0.5012,0.0949,27.9045,1,0
I00699,7,AGE_GROUP_18,0.8328,0.1014,67.5203,1,0
I00699,7,AGE_GROUP_19,1.0882,0.1137,91.5808,1,0
I00699,7,AGE_GROUP_2,-12.4854,245.3384,0.0026,1,0.9594
I00699,7,AGE_GROUP_20,1.3975,0.1508,85.8725,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,AGE_GROUP_3,-12.1497,204.18,0.0035,1,0.9526
I00699,7,AGE_GROUP_4,-11.9685,241.4529,0.0025,1,0.9605
I00699,7,AGE_GROUP_5,-1.7609,1.0182,2.9912,1,0.0837
I00699,7,AGE_GROUP_6,-0.4586,0.527,0.7571,1,0.3842
I00699,7,AGE_GROUP_7,-0.0623,0.4801,0.0168,1,0.8968
I00699,7,AGE_GROUP_8,-0.6712,0.4288,2.4502,1,0.1175
I00699,7,AGE_GROUP_9,-0.4189,0.251,2.7843,1,0.0952
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.1911,0.0758,6.3589,1,0.0117
I00699,7,CHARLSON_INDEX_3,0.8768,0.0519,285.4654,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,0.0025,0.0527,0.0022,1,0.9626
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.9594,0.09,3036.8691,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0863,0.0575,2.2536,1,0.1333
I00699,7,YEAR_INDEX_3,0.0845,0.0568,2.2119,1,0.1369
I00699,8,ADMIMETH_1,0,,,0,
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,2.2279,0.045,2449.1043,1,0
I00699,8,AGE_GROUP_10,-0.6342,0.1893,11.2183,1,0.0008
I00699,8,AGE_GROUP_11,-0.3572,0.1258,8.0556,1,0.0045
I00699,8,AGE_GROUP_12,-0.242,0.087,7.7359,1,0.0054
I00699,8,AGE_GROUP_13,-0.0211,0.0735,0.0824,1,0.774
I00699,8,AGE_GROUP_14,-0.0143,0.0632,0.0512,1,0.8209
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,-0.0788,0.0604,1.7026,1,0.1919
I00699,8,AGE_GROUP_17,0.1821,0.06,9.209,1,0.0024
I00699,8,AGE_GROUP_18,0.4185,0.062,45.5237,1,0
I00699,8,AGE_GROUP_19,0.6202,0.0706,77.2362,1,0
I00699,8,AGE_GROUP_20,0.8459,0.0912,86.1055,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,AGE_GROUP_6,-6.0736,98.4115,0.0038,1,0.9508
I00699,8,AGE_GROUP_7,0.0953,0.4923,0.0375,1,0.8465
I00699,8,AGE_GROUP_8,-0.6029,0.558,1.1674,1,0.2799
I00699,8,AGE_GROUP_9,-0.4624,0.3022,2.3414,1,0.126
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.2166,0.0582,13.8646,1,0.0002
I00699,8,CHARLSON_INDEX_3,1.1513,0.0389,874.7521,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0037,0.0368,0.0101,1,0.9199
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-3.8524,0.0672,3286.9633,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0473,0.0413,1.3087,1,0.2526
I00699,8,YEAR_INDEX_3,0.0656,0.041,2.5643,1,0.1093
I00699,9,ADMIMETH_1,0,,,0,
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,2.3113,0.0549,1771.1972,1,0
I00699,9,AGE_GROUP_1,-10.6327,371.7322,0.0008,1,0.9772
I00699,9,AGE_GROUP_10,-0.6276,0.1603,15.3335,1,0.0001
I00699,9,AGE_GROUP_11,-0.3695,0.1267,8.5056,1,0.0035
I00699,9,AGE_GROUP_12,-0.6328,0.1111,32.4285,1,0
I00699,9,AGE_GROUP_13,-0.5724,0.0988,33.5803,1,0
I00699,9,AGE_GROUP_14,-0.3761,0.0834,20.3448,1,0
I00699,9,AGE_GROUP_15,-0.3544,0.0758,21.8844,1,0
I00699,9,AGE_GROUP_16,-0.233,0.0713,10.6779,1,0.0011
I00699,9,AGE_GROUP_17,0,,,0,
I00699,9,AGE_GROUP_18,0.1287,0.0717,3.2283,1,0.0724
I00699,9,AGE_GROUP_19,0.3339,0.0807,17.1019,1,0
I00699,9,AGE_GROUP_20,0.4162,0.1061,15.376,1,0.0001
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,AGE_GROUP_4,-9.6215,194.3826,0.0025,1,0.9605
I00699,9,AGE_GROUP_5,-0.0327,0.9127,0.0013,1,0.9714
I00699,9,AGE_GROUP_6,-0.7766,0.7903,0.9657,1,0.3258
I00699,9,AGE_GROUP_7,-0.9007,0.3198,7.9344,1,0.0049
I00699,9,AGE_GROUP_8,-0.7141,0.2828,6.3762,1,0.0116
I00699,9,AGE_GROUP_9,-0.7511,0.2157,12.1234,1,0.0005
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.017,0.0807,0.0442,1,0.8336
I00699,9,CHARLSON_INDEX_3,1.0636,0.0505,443.0196,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,-0.0187,0.044,0.1795,1,0.6718
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-3.5437,0.0824,1850.7777,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,-0.0544,0.0503,1.1696,1,0.2795
I00699,9,YEAR_INDEX_3,0.0288,0.0496,0.3374,1,0.5613
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.6019,0.0367,5022.5086,1,0
I00699,10,AGE_GROUP_10,-0.7062,0.1367,26.6894,1,0
I00699,10,AGE_GROUP_11,-0.5263,0.1096,23.0588,1,0
I00699,10,AGE_GROUP_12,-0.6527,0.0887,54.1506,1,0
I00699,10,AGE_GROUP_13,-0.4592,0.0739,38.586,1,0
I00699,10,AGE_GROUP_14,-0.2387,0.0625,14.5785,1,0.0001
I00699,10,AGE_GROUP_15,-0.1236,0.0561,4.8507,1,0.0276
I00699,10,AGE_GROUP_16,0,,,0,
I00699,10,AGE_GROUP_17,0.2424,0.051,22.5513,1,0
I00699,10,AGE_GROUP_18,0.5591,0.0503,123.7359,1,0
I00699,10,AGE_GROUP_19,0.846,0.054,245.1366,1,0
I00699,10,AGE_GROUP_20,1.0471,0.0662,249.9616,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,AGE_GROUP_3,-9.1108,209.93,0.0019,1,0.9654
I00699,10,AGE_GROUP_4,-9.163,85.3737,0.0115,1,0.9145
I00699,10,AGE_GROUP_5,-1.7696,1.0238,2.9877,1,0.0839
I00699,10,AGE_GROUP_6,-0.8789,0.4747,3.4281,1,0.0641
I00699,10,AGE_GROUP_7,-0.5002,0.2598,3.7077,1,0.0542
I00699,10,AGE_GROUP_8,-0.6995,0.1808,14.9689,1,0.0001
I00699,10,AGE_GROUP_9,-0.7586,0.202,14.1067,1,0.0002
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3422,0.0639,28.693,1,0
I00699,10,CHARLSON_INDEX_3,1.3652,0.0395,1191.7892,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,0.0098,0.0281,0.122,1,0.7268
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-4.9345,0.0627,6187.7141,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0626,0.0344,3.3235,1,0.0683
I00699,10,YEAR_INDEX_3,0.1105,0.034,10.5509,1,0.0012
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.7227,0.0463,3458.2171,1,0
I00699,11,AGE_GROUP_10,-0.4248,0.1653,6.6037,1,0.0102
I00699,11,AGE_GROUP_11,-0.3523,0.1308,7.2532,1,0.0071
I00699,11,AGE_GROUP_12,-0.2637,0.1014,6.7598,1,0.0093
I00699,11,AGE_GROUP_13,-0.3285,0.0898,13.386,1,0.0003
I00699,11,AGE_GROUP_14,-0.144,0.0794,3.2911,1,0.0697
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.1819,0.0723,6.3323,1,0.0119
I00699,11,AGE_GROUP_17,0.4485,0.0707,40.22,1,0
I00699,11,AGE_GROUP_18,0.5945,0.0738,64.9674,1,0
I00699,11,AGE_GROUP_19,0.8172,0.0815,100.471,1,0
I00699,11,AGE_GROUP_20,1.1463,0.0983,135.8787,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,AGE_GROUP_5,-9.8781,157.0101,0.004,1,0.9498
I00699,11,AGE_GROUP_6,-0.3176,0.5525,0.3304,1,0.5654
I00699,11,AGE_GROUP_7,-0.3769,0.3703,1.036,1,0.3088
I00699,11,AGE_GROUP_8,-0.4254,0.2614,2.6479,1,0.1037
I00699,11,AGE_GROUP_9,-0.4212,0.2299,3.3564,1,0.0669
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.1827,0.0893,4.1843,1,0.0408
I00699,11,CHARLSON_INDEX_3,1.4228,0.0526,731.3706,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.01,0.0397,0.0637,1,0.8008
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.1445,0.0812,4011.2194,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.1129,0.0479,5.5644,1,0.0183
I00699,11,YEAR_INDEX_3,0.2275,0.0466,23.8757,1,0
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.8104,0.0588,2287.843,1,0
I00699,12,AGE_GROUP_1,-1.4927,0.7389,4.0816,1,0.0434
I00699,12,AGE_GROUP_10,-0.315,0.2014,2.4464,1,0.1178
I00699,12,AGE_GROUP_11,-0.3772,0.1487,6.4339,1,0.0112
I00699,12,AGE_GROUP_12,-0.374,0.1131,10.938,1,0.0009
I00699,12,AGE_GROUP_13,-0.2385,0.0911,6.8609,1,0.0088
I00699,12,AGE_GROUP_14,-0.0105,0.0801,0.0171,1,0.8961
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.0974,0.0748,1.6966,1,0.1927
I00699,12,AGE_GROUP_17,0.5084,0.0736,47.6633,1,0
I00699,12,AGE_GROUP_18,0.6012,0.0778,59.7389,1,0
I00699,12,AGE_GROUP_19,0.8983,0.0952,89.0414,1,0
I00699,12,AGE_GROUP_2,-3.2113,0.7158,20.1245,1,0
I00699,12,AGE_GROUP_20,1.1676,0.1346,75.2166,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,AGE_GROUP_3,-1.649,1.064,2.4017,1,0.1212
I00699,12,AGE_GROUP_4,-1.2807,0.7484,2.9281,1,0.0871
I00699,12,AGE_GROUP_5,-1.5192,1.0602,2.0535,1,0.1519
I00699,12,AGE_GROUP_6,-2.2897,1.0239,5.001,1,0.0253
I00699,12,AGE_GROUP_7,-1.0589,0.5434,3.7977,1,0.0513
I00699,12,AGE_GROUP_8,-0.8315,0.375,4.9162,1,0.0266
I00699,12,AGE_GROUP_9,-0.3434,0.2473,1.9285,1,0.1649
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.1656,0.0746,4.9212,1,0.0265
I00699,12,CHARLSON_INDEX_3,0.7625,0.0514,220.4336,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0542,0.0446,1.4758,1,0.2244
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-3.9473,0.0876,2030.817,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.1034,0.0513,4.0598,1,0.0439
I00699,12,YEAR_INDEX_3,0.1407,0.0519,7.3616,1,0.0067
I00699,13,ADMIMETH_1,-1.953,0.0471,1716.4952,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_10,-0.535,0.1474,13.1764,1,0.0003
I00699,13,AGE_GROUP_11,-0.3258,0.1071,9.2602,1,0.0023
I00699,13,AGE_GROUP_12,-0.2535,0.0819,9.5829,1,0.002
I00699,13,AGE_GROUP_13,-0.1888,0.0714,6.9943,1,0.0082
I00699,13,AGE_GROUP_14,-0.0929,0.0621,2.2368,1,0.1348
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.3362,0.0564,35.484,1,0
I00699,13,AGE_GROUP_17,0.3992,0.0566,49.7586,1,0
I00699,13,AGE_GROUP_18,0.6629,0.0604,120.3623,1,0
I00699,13,AGE_GROUP_19,0.8747,0.0715,149.824,1,0
I00699,13,AGE_GROUP_2,-9.0707,179.3604,0.0026,1,0.9597
I00699,13,AGE_GROUP_20,1.3203,0.0935,199.46,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,AGE_GROUP_3,-9.0387,226.8016,0.0016,1,0.9682
I00699,13,AGE_GROUP_4,-9.3659,246.0323,0.0014,1,0.9696
I00699,13,AGE_GROUP_5,-9.6054,213.7627,0.002,1,0.9642
I00699,13,AGE_GROUP_6,-1.5246,0.7511,4.1198,1,0.0424
I00699,13,AGE_GROUP_7,-1.3057,0.6234,4.3867,1,0.0362
I00699,13,AGE_GROUP_8,-0.4391,0.3232,1.8464,1,0.1742
I00699,13,AGE_GROUP_9,-0.6247,0.2471,6.3921,1,0.0115
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2139,0.0635,11.364,1,0.0007
I00699,13,CHARLSON_INDEX_3,1.2319,0.0429,824.101,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0197,0.0323,0.3728,1,0.5415
I00699,13,GENDER_3,0,,,0,
