INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,ENG,"ENGLAND",9180619,2187136,1898174,1730231,1608612,1445815,310651,23.8,20.7,18.8,17.5,15.7,3.4
I00742,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",61275,35925,7895,8755,4460,3205,1045,58.6,12.9,14.3,7.3,5.2,1.7
I00742,RCF,"AIREDALE NHS FOUNDATION TRUST",32965,7490,3880,7545,7835,5965,250,22.7,11.8,22.9,23.8,18.1,0.8
I00742,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",41625,465,4595,10160,9315,16685,400,1.1,11.0,24.4,22.4,40.1,1.0
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",86530,18090,24070,17790,10385,5990,10205,20.9,27.8,20.6,12.0,6.9,11.8
I00742,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",44815,17085,12830,6290,5485,2415,710,38.1,28.6,14.0,12.2,5.4,1.6
I00742,R1H,"BARTS HEALTH NHS TRUST",174005,66325,63170,19540,11265,6670,7040,38.1,36.3,11.2,6.5,3.8,4.0
I00742,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",77545,15945,24355,13790,11525,11205,720,20.6,31.4,17.8,14.9,14.4,0.9
I00742,RC1,"BEDFORD HOSPITAL NHS TRUST",36485,4280,7985,5150,9030,9785,255,11.7,21.9,14.1,24.7,26.8,0.7
I00742,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",54095,18410,11515,10900,7890,4790,585,34.0,21.3,20.1,14.6,8.9,1.1
I00742,RMC,"BOLTON NHS FOUNDATION TRUST",60055,27445,11740,6740,7410,6065,660,45.7,19.5,11.2,12.3,10.1,1.1
