INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,4,AGE_GROUP_3,-13.9277,804.3852,0.0003,1,0.9862
I00699,4,AGE_GROUP_4,-0.1661,1.0546,0.0248,1,0.8749
I00699,4,AGE_GROUP_5,0.5961,0.7824,0.5805,1,0.4461
I00699,4,AGE_GROUP_6,-13.8777,937.5165,0.0002,1,0.9882
I00699,4,AGE_GROUP_7,0.41,0.779,0.2771,1,0.5986
I00699,4,AGE_GROUP_8,0.6851,0.6658,1.0589,1,0.3035
I00699,4,AGE_GROUP_9,1.2441,0.5271,5.5705,1,0.0183
I00699,4,AGE_GROUP_10,0.5967,0.6024,0.9812,1,0.3219
I00699,4,AGE_GROUP_11,1.1388,0.4614,6.0904,1,0.0136
I00699,4,AGE_GROUP_12,1.4267,0.4081,12.2218,1,0.0005
I00699,4,AGE_GROUP_13,1.7546,0.3882,20.4348,1,0
I00699,4,AGE_GROUP_14,2.0148,0.3726,29.2445,1,0
I00699,4,AGE_GROUP_15,1.7812,0.3733,22.7646,1,0
I00699,4,AGE_GROUP_16,2.082,0.3665,32.2764,1,0
I00699,4,AGE_GROUP_17,2.327,0.3632,41.0458,1,0
I00699,4,AGE_GROUP_18,2.3066,0.364,40.156,1,0
I00699,4,AGE_GROUP_19,2.1911,0.3761,33.9325,1,0
I00699,4,AGE_GROUP_20,2.8518,0.3816,55.8546,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.6015,0.1943,9.5862,1,0.002
I00699,4,CHARLSON_INDEX_3,1.1594,0.1652,49.2756,1,0
I00699,4,GENDER_1,0.2772,0.1028,7.2786,1,0.007
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-5.5549,0.3315,280.838,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.0927,0.1211,0.5852,1,0.4443
I00699,4,YEAR_INDEX_3,-0.0517,0.1266,0.1666,1,0.6831
I00699,5,ADMIMETH_1,-1.229,0.2354,27.246,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.222,0.2036,1.189,1,0.2755
I00699,5,CHARLSON_INDEX_3,1.3711,0.1583,75.0237,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.3499,0.147,5.6636,1,0.0173
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.6359,0.1728,442.546,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-0.1698,0.1699,0.9992,1,0.3175
I00699,5,YEAR_INDEX_3,0.165,0.1544,1.1414,1,0.2854
I00699,6,ADMIMETH_1,-0.044,0.1913,0.0528,1,0.8183
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,-0.2423,0.3876,0.3908,1,0.5319
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_3,-13.4166,305.304,0.0019,1,0.9649
I00699,6,AGE_GROUP_4,-13.1016,462.1578,0.0008,1,0.9774
I00699,6,AGE_GROUP_5,0.2071,0.5991,0.1195,1,0.7295
I00699,6,AGE_GROUP_6,0.3379,0.5992,0.3179,1,0.5729
I00699,6,AGE_GROUP_7,1.155,0.4388,6.9272,1,0.0085
I00699,6,AGE_GROUP_8,0.5141,0.5995,0.7352,1,0.3912
I00699,6,AGE_GROUP_9,1.7159,0.3711,21.38,1,0
I00699,6,AGE_GROUP_10,1.474,0.4124,12.7727,1,0.0004
I00699,6,AGE_GROUP_11,2.0365,0.3081,43.6985,1,0
I00699,6,AGE_GROUP_12,2.7468,0.2417,129.2018,1,0
I00699,6,AGE_GROUP_13,2.9916,0.2298,169.5247,1,0
I00699,6,AGE_GROUP_14,3.001,0.2308,169.0966,1,0
I00699,6,AGE_GROUP_15,3.3558,0.2149,243.7697,1,0
I00699,6,AGE_GROUP_16,3.5535,0.2128,278.963,1,0
I00699,6,AGE_GROUP_17,3.5796,0.2127,283.287,1,0
I00699,6,AGE_GROUP_18,4.0258,0.205,385.6532,1,0
I00699,6,AGE_GROUP_19,4.3615,0.2037,458.2827,1,0
I00699,6,AGE_GROUP_20,4.931,0.2023,594.1088,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.5178,0.1454,12.6869,1,0.0004
I00699,6,CHARLSON_INDEX_3,1.8463,0.1092,285.8513,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0949,0.0732,1.6823,1,0.1946
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-8.5242,0.1682,2567.4063,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.0979,0.0883,1.2297,1,0.2675
I00699,6,YEAR_INDEX_3,0.1286,0.0865,2.2088,1,0.1372
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.9062,0.0587,2450.8735,1,0
I00699,7,AGE_GROUP_1,-13.5806,1115.9718,0.0001,1,0.9903
I00699,7,AGE_GROUP_2,-13.7374,442.1533,0.001,1,0.9752
I00699,7,AGE_GROUP_3,-1.1723,1.045,1.2585,1,0.2619
I00699,7,AGE_GROUP_4,-13.2638,320.2415,0.0017,1,0.967
I00699,7,AGE_GROUP_5,-13.3034,245.2292,0.0029,1,0.9567
I00699,7,AGE_GROUP_6,-1.2165,0.7293,2.7819,1,0.0953
I00699,7,AGE_GROUP_7,-1.2327,0.5989,4.2362,1,0.0396
I00699,7,AGE_GROUP_8,-0.9217,0.3742,6.0667,1,0.0138
I00699,7,AGE_GROUP_9,-0.661,0.2392,7.6327,1,0.0057
I00699,7,AGE_GROUP_10,-0.5394,0.1775,9.2337,1,0.0024
I00699,7,AGE_GROUP_11,-0.6293,0.1277,24.2676,1,0
I00699,7,AGE_GROUP_12,-0.5098,0.0992,26.4223,1,0
I00699,7,AGE_GROUP_13,-0.5106,0.0916,31.0525,1,0
I00699,7,AGE_GROUP_14,-0.233,0.0832,7.8356,1,0.0051
I00699,7,AGE_GROUP_15,0,,,0,
I00699,7,AGE_GROUP_16,0.049,0.083,0.3478,1,0.5554
I00699,7,AGE_GROUP_17,0.2443,0.0884,7.6327,1,0.0057
I00699,7,AGE_GROUP_18,0.5499,0.0972,32.0307,1,0
I00699,7,AGE_GROUP_19,0.6821,0.1168,34.1206,1,0
I00699,7,AGE_GROUP_20,1.143,0.1581,52.256,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.1724,0.0786,4.8132,1,0.0282
I00699,7,CHARLSON_INDEX_3,0.9399,0.0537,306.1399,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.0406,0.0533,0.5804,1,0.4462
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.7775,0.0891,2876.7764,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0251,0.0573,0.1919,1,0.6613
I00699,7,YEAR_INDEX_3,0.0266,0.0573,0.2151,1,0.6428
I00699,8,ADMIMETH_1,-2.0621,0.0478,1857.1814,1,0
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,0,,,0,
I00699,8,AGE_GROUP_6,-10.5332,120.1458,0.0077,1,0.9301
I00699,8,AGE_GROUP_7,-0.9386,1.0623,0.7807,1,0.3769
I00699,8,AGE_GROUP_8,0.4504,0.4371,1.0619,1,0.3028
I00699,8,AGE_GROUP_9,-0.6201,0.3219,3.711,1,0.0541
I00699,8,AGE_GROUP_10,-0.4313,0.2121,4.1348,1,0.042
I00699,8,AGE_GROUP_11,-0.1584,0.1266,1.5654,1,0.2109
I00699,8,AGE_GROUP_12,-0.0356,0.091,0.153,1,0.6957
I00699,8,AGE_GROUP_13,-0.015,0.0757,0.0392,1,0.843
I00699,8,AGE_GROUP_14,0.0328,0.0667,0.2425,1,0.6224
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,0.1547,0.0594,6.7853,1,0.0092
I00699,8,AGE_GROUP_17,0.2565,0.0606,17.9262,1,0
I00699,8,AGE_GROUP_18,0.604,0.063,91.7714,1,0
I00699,8,AGE_GROUP_19,0.788,0.0706,124.6875,1,0
I00699,8,AGE_GROUP_20,0.8561,0.0903,89.9235,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.1533,0.0629,5.9389,1,0.0148
I00699,8,CHARLSON_INDEX_3,1.1783,0.0411,821.501,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0075,0.0373,0.0404,1,0.8407
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-1.8135,0.0603,903.3023,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0161,0.042,0.1464,1,0.702
I00699,8,YEAR_INDEX_3,0.0225,0.0413,0.2965,1,0.5861
I00699,9,ADMIMETH_1,-2.2996,0.0606,1440.844,1,0
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,0,,,0,
I00699,9,AGE_GROUP_5,-1.2988,1.0933,1.4112,1,0.2348
I00699,9,AGE_GROUP_6,0.0257,0.6324,0.0017,1,0.9676
I00699,9,AGE_GROUP_7,-0.0656,0.3576,0.0336,1,0.8545
I00699,9,AGE_GROUP_8,-0.7422,0.3038,5.9694,1,0.0146
I00699,9,AGE_GROUP_9,-0.6802,0.2255,9.0998,1,0.0026
I00699,9,AGE_GROUP_10,-0.4061,0.1759,5.3324,1,0.0209
I00699,9,AGE_GROUP_11,-0.42,0.1333,9.9204,1,0.0016
I00699,9,AGE_GROUP_12,-0.2608,0.1043,6.2536,1,0.0124
I00699,9,AGE_GROUP_13,-0.2658,0.0946,7.8958,1,0.005
I00699,9,AGE_GROUP_14,-0.1795,0.0888,4.085,1,0.0433
I00699,9,AGE_GROUP_15,-0.1707,0.0787,4.7023,1,0.0301
I00699,9,AGE_GROUP_16,-0.0267,0.0748,0.1272,1,0.7213
I00699,9,AGE_GROUP_17,0,,,0,
I00699,9,AGE_GROUP_18,0.2876,0.0728,15.6156,1,0.0001
I00699,9,AGE_GROUP_19,0.5606,0.0829,45.7719,1,0
I00699,9,AGE_GROUP_20,0.7673,0.1106,48.1247,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.1955,0.0848,5.3127,1,0.0212
I00699,9,CHARLSON_INDEX_3,1.0964,0.0559,385.1801,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0548,0.045,1.4838,1,0.2232
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-1.4881,0.0767,376.1544,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,-0.0176,0.0515,0.117,1,0.7323
I00699,9,YEAR_INDEX_3,0.0063,0.0513,0.0149,1,0.9029
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.8146,0.0413,4640.2458,1,0
I00699,10,AGE_GROUP_3,-9.9769,453.7236,0.0005,1,0.9825
I00699,10,AGE_GROUP_4,-10.6399,183.3458,0.0034,1,0.9537
I00699,10,AGE_GROUP_5,-10.598,101.5829,0.0109,1,0.9169
I00699,10,AGE_GROUP_6,-1.09,0.5251,4.3089,1,0.0379
I00699,10,AGE_GROUP_7,-1.3951,0.3946,12.4993,1,0.0004
I00699,10,AGE_GROUP_8,-0.8385,0.1776,22.3028,1,0
I00699,10,AGE_GROUP_9,-0.7962,0.1577,25.481,1,0
I00699,10,AGE_GROUP_10,-0.578,0.1453,15.8353,1,0.0001
I00699,10,AGE_GROUP_11,-0.5977,0.1068,31.3288,1,0
I00699,10,AGE_GROUP_12,-0.628,0.0845,55.2401,1,0
I00699,10,AGE_GROUP_13,-0.4589,0.073,39.5628,1,0
I00699,10,AGE_GROUP_14,-0.2813,0.064,19.3272,1,0
I00699,10,AGE_GROUP_15,-0.133,0.0564,5.5549,1,0.0184
I00699,10,AGE_GROUP_16,0,,,0,
I00699,10,AGE_GROUP_17,0.1718,0.0519,10.9664,1,0.0009
I00699,10,AGE_GROUP_18,0.3791,0.0515,54.2454,1,0
I00699,10,AGE_GROUP_19,0.7741,0.0539,206.5819,1,0
I00699,10,AGE_GROUP_20,1.0314,0.0654,248.799,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3633,0.068,28.5292,1,0
I00699,10,CHARLSON_INDEX_3,1.4201,0.0431,1084.5645,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,-0.0477,0.0287,2.7714,1,0.096
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-5.1309,0.0668,5905.728,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0334,0.0351,0.9041,1,0.3417
I00699,10,YEAR_INDEX_3,0.0474,0.0349,1.8444,1,0.1744
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.9498,0.052,3218.7755,1,0
I00699,11,AGE_GROUP_5,-10.9821,127.2062,0.0075,1,0.9312
I00699,11,AGE_GROUP_6,0.3781,0.4623,0.6689,1,0.4134
I00699,11,AGE_GROUP_7,-0.6118,0.4128,2.197,1,0.1383
I00699,11,AGE_GROUP_8,-0.225,0.2211,1.0356,1,0.3089
I00699,11,AGE_GROUP_9,-0.3423,0.1853,3.4123,1,0.0647
I00699,11,AGE_GROUP_10,-0.5786,0.1799,10.347,1,0.0013
I00699,11,AGE_GROUP_11,-0.479,0.1335,12.8719,1,0.0003
I00699,11,AGE_GROUP_12,-0.4119,0.1042,15.6397,1,0.0001
I00699,11,AGE_GROUP_13,-0.2089,0.0876,5.6936,1,0.017
I00699,11,AGE_GROUP_14,0.0471,0.0797,0.3495,1,0.5544
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.2128,0.0733,8.4209,1,0.0037
I00699,11,AGE_GROUP_17,0.3238,0.0727,19.8511,1,0
I00699,11,AGE_GROUP_18,0.5559,0.0741,56.2029,1,0
I00699,11,AGE_GROUP_19,0.6409,0.0835,58.987,1,0
I00699,11,AGE_GROUP_20,0.9767,0.1041,88.0733,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.3516,0.0935,14.1435,1,0.0002
I00699,11,CHARLSON_INDEX_3,1.5399,0.0573,722.6455,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.094,0.0407,5.3409,1,0.0208
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.2852,0.0868,3709.7843,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,-0.0115,0.0482,0.0568,1,0.8117
I00699,11,YEAR_INDEX_3,-0.0839,0.0477,3.0973,1,0.0784
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.8852,0.0594,2362.5137,1,0
I00699,12,AGE_GROUP_1,-0.8086,0.7523,1.1551,1,0.2825
I00699,12,AGE_GROUP_2,-2.633,0.7178,13.4551,1,0.0002
I00699,12,AGE_GROUP_3,-1.2945,1.0567,1.5008,1,0.2206
I00699,12,AGE_GROUP_4,-11.15,120.1755,0.0086,1,0.9261
I00699,12,AGE_GROUP_5,0.1502,0.8385,0.0321,1,0.8578
I00699,12,AGE_GROUP_6,0.4541,0.5891,0.5942,1,0.4408
I00699,12,AGE_GROUP_7,-1.3133,0.4771,7.5774,1,0.0059
I00699,12,AGE_GROUP_8,-0.7016,0.3955,3.1469,1,0.0761
I00699,12,AGE_GROUP_9,0.0343,0.2725,0.0159,1,0.8998
I00699,12,AGE_GROUP_10,0.0968,0.2013,0.2315,1,0.6304
I00699,12,AGE_GROUP_11,-0.2421,0.1536,2.4861,1,0.1149
I00699,12,AGE_GROUP_12,-0.077,0.1054,0.5342,1,0.4649
I00699,12,AGE_GROUP_13,-0.1053,0.0913,1.3279,1,0.2492
I00699,12,AGE_GROUP_14,0.1051,0.0783,1.8018,1,0.1795
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.3985,0.0695,32.8643,1,0
I00699,12,AGE_GROUP_17,0.6014,0.0693,75.3921,1,0
I00699,12,AGE_GROUP_18,0.8135,0.0752,117.0327,1,0
I00699,12,AGE_GROUP_19,1.0555,0.0917,132.573,1,0
I00699,12,AGE_GROUP_20,1.2136,0.1293,88.0648,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.2206,0.0779,8.0222,1,0.0046
I00699,12,CHARLSON_INDEX_3,0.909,0.0543,279.7916,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,0.0003,0.0434,0.0001,1,0.9938
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-4.4222,0.0886,2488.5766,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.1318,0.0503,6.8642,1,0.0088
I00699,12,YEAR_INDEX_3,0.1182,0.0507,5.4387,1,0.0197
I00699,13,ADMIMETH_1,-1.9923,0.0478,1736.9673,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_2,-11.1466,847.7847,0.0002,1,0.9895
I00699,13,AGE_GROUP_3,-11.8194,415.423,0.0008,1,0.9773
I00699,13,AGE_GROUP_4,-10.678,298.0906,0.0013,1,0.9714
I00699,13,AGE_GROUP_5,-11.2456,197.0176,0.0033,1,0.9545
I00699,13,AGE_GROUP_6,-11.6298,178.1672,0.0043,1,0.948
I00699,13,AGE_GROUP_7,-1.2855,0.7591,2.868,1,0.0904
I00699,13,AGE_GROUP_8,-0.3105,0.3948,0.6186,1,0.4316
I00699,13,AGE_GROUP_9,-0.7945,0.2435,10.6482,1,0.0011
I00699,13,AGE_GROUP_10,-0.4875,0.1492,10.6717,1,0.0011
I00699,13,AGE_GROUP_11,-0.1898,0.1043,3.315,1,0.0687
I00699,13,AGE_GROUP_12,-0.2872,0.0802,12.8125,1,0.0003
I00699,13,AGE_GROUP_13,-0.1224,0.0692,3.1298,1,0.0769
I00699,13,AGE_GROUP_14,-0.0652,0.0609,1.1479,1,0.284
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.1739,0.0543,10.2669,1,0.0014
I00699,13,AGE_GROUP_17,0.3265,0.0543,36.114,1,0
I00699,13,AGE_GROUP_18,0.6447,0.059,119.4394,1,0
I00699,13,AGE_GROUP_19,0.9694,0.0696,194.1011,1,0
I00699,13,AGE_GROUP_20,1.2848,0.0937,188.1243,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2558,0.0667,14.7039,1,0.0001
I00699,13,CHARLSON_INDEX_3,1.3917,0.0453,944.2274,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.03,0.0316,0.9019,1,0.3423
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.7381,0.0613,805.1124,1,0
I00699,13,YEAR_INDEX_1,0,,,0,
I00699,13,YEAR_INDEX_2,0.0654,0.0384,2.8975,1,0.0887
