INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,1,ADMIMETH_1,-1.0901,0.2645,16.9823,1,0
I00699,1,ADMIMETH_2,-12.1509,3929.1189,0,1,0.9975
I00699,1,ADMIMETH_3,0,,,0,
I00699,1,AGE_GROUP_1,-12.4207,921.1918,0.0002,1,0.9892
I00699,1,AGE_GROUP_10,0.2744,0.5435,0.255,1,0.6136
I00699,1,AGE_GROUP_11,1.0281,0.463,4.93,1,0.0264
I00699,1,AGE_GROUP_12,1.6558,0.4307,14.783,1,0.0001
I00699,1,AGE_GROUP_13,1.7324,0.4326,16.0334,1,0.0001
I00699,1,AGE_GROUP_14,2.1753,0.422,26.5695,1,0
I00699,1,AGE_GROUP_15,2.5448,0.4049,39.497,1,0
I00699,1,AGE_GROUP_16,2.7555,0.404,46.5119,1,0
I00699,1,AGE_GROUP_17,2.8465,0.4028,49.9383,1,0
I00699,1,AGE_GROUP_18,3.0702,0.4082,56.5688,1,0
I00699,1,AGE_GROUP_19,3.6322,0.4134,77.1934,1,0
I00699,1,AGE_GROUP_2,0.2704,1.065,0.0645,1,0.7996
I00699,1,AGE_GROUP_20,3.7918,0.4771,63.1648,1,0
I00699,1,AGE_GROUP_21,1.5399,0.4712,10.6806,1,0.0011
I00699,1,AGE_GROUP_3,-12.5225,843.8351,0.0002,1,0.9882
I00699,1,AGE_GROUP_4,-12.6161,543.325,0.0005,1,0.9815
I00699,1,AGE_GROUP_5,-0.4028,0.7926,0.2583,1,0.6113
I00699,1,AGE_GROUP_6,0.0875,0.5194,0.0284,1,0.8661
I00699,1,AGE_GROUP_7,0,,,0,
I00699,1,AGE_GROUP_8,0.169,0.5195,0.1058,1,0.7449
I00699,1,AGE_GROUP_9,0.2255,0.5426,0.1728,1,0.6777
I00699,1,CHARLSON_INDEX_1,0,,,0,
I00699,1,CHARLSON_INDEX_2,0.3919,0.1622,5.8346,1,0.0157
I00699,1,CHARLSON_INDEX_3,1.0441,0.1508,47.9455,1,0
I00699,1,GENDER_1,0,,,0,
I00699,1,GENDER_2,-0.3623,0.1252,8.3773,1,0.0038
I00699,1,Intercept,-4.925,0.3669,180.1725,1,0
I00699,1,YEAR_INDEX_1,0,,,0,
I00699,1,YEAR_INDEX_2,-0.0744,0.1457,0.2606,1,0.6097
I00699,1,YEAR_INDEX_3,-0.1271,0.143,0.7892,1,0.3743
I00699,2,ADMIMETH_1,-0.6511,0.0572,129.7548,1,0
I00699,2,ADMIMETH_2,-0.4239,0.5961,0.5057,1,0.477
I00699,2,ADMIMETH_3,0,,,0,
I00699,2,AGE_GROUP_1,-3.8413,0.1915,402.4482,1,0
I00699,2,AGE_GROUP_10,-1.5739,0.0745,446.8379,1,0
I00699,2,AGE_GROUP_11,-1.4356,0.0609,556.2823,1,0
I00699,2,AGE_GROUP_12,-1.2051,0.0506,567.3141,1,0
I00699,2,AGE_GROUP_13,-1.0069,0.0433,540.6077,1,0
I00699,2,AGE_GROUP_14,-0.7122,0.0356,401.1816,1,0
I00699,2,AGE_GROUP_15,-0.6212,0.0323,368.7768,1,0
I00699,2,AGE_GROUP_16,-0.3294,0.0304,117.3473,1,0
I00699,2,AGE_GROUP_17,0,,,0,
I00699,2,AGE_GROUP_18,0.4112,0.0273,226.1911,1,0
I00699,2,AGE_GROUP_19,0.7611,0.028,737.5151,1,0
I00699,2,AGE_GROUP_2,-2.9405,0.1593,340.8494,1,0
I00699,2,AGE_GROUP_20,1.1431,0.0305,1409.1589,1,0
I00699,2,AGE_GROUP_21,-1.0797,0.1519,50.5347,1,0
I00699,2,AGE_GROUP_3,-2.7009,0.2168,155.2052,1,0
I00699,2,AGE_GROUP_4,-2.7442,0.2928,87.823,1,0
I00699,2,AGE_GROUP_5,-2.5239,0.2126,140.9798,1,0
I00699,2,AGE_GROUP_6,-2.4218,0.1808,179.3809,1,0
I00699,2,AGE_GROUP_7,-2.2147,0.1535,208.2623,1,0
I00699,2,AGE_GROUP_8,-2.1586,0.1324,265.7078,1,0
I00699,2,AGE_GROUP_9,-1.6968,0.0959,312.9047,1,0
I00699,2,CHARLSON_INDEX_1,0,,,0,
I00699,2,CHARLSON_INDEX_2,0.0875,0.031,7.9784,1,0.0047
I00699,2,CHARLSON_INDEX_3,0.4515,0.0215,439.5015,1,0
I00699,2,GENDER_1,-0.0649,0.0157,17.1422,1,0
I00699,2,GENDER_2,0,,,0,
I00699,2,GENDER_3,-7.1273,44.7579,0.0254,1,0.8735
I00699,2,Intercept,-1.3497,0.0303,1985.3904,1,0
I00699,2,YEAR_INDEX_1,0,,,0,
I00699,2,YEAR_INDEX_2,0.1126,0.0182,38.4226,1,0
I00699,2,YEAR_INDEX_3,0.3485,0.0196,316.716,1,0
I00699,3,ADMIMETH_1,-0.3859,0.2534,2.3195,1,0.1278
I00699,3,ADMIMETH_3,0,,,0,
I00699,3,AGE_GROUP_1,1.2718,1.0017,1.6122,1,0.2042
I00699,3,AGE_GROUP_10,3.3336,0.7811,18.2117,1,0
I00699,3,AGE_GROUP_11,3.0417,0.7881,14.8966,1,0.0001
I00699,3,AGE_GROUP_12,3.3146,0.757,19.1705,1,0
I00699,3,AGE_GROUP_13,3.7489,0.7407,25.6137,1,0
I00699,3,AGE_GROUP_14,3.6137,0.7355,24.1392,1,0
I00699,3,AGE_GROUP_15,3.8059,0.7282,27.3129,1,0
I00699,3,AGE_GROUP_16,3.8091,0.7274,27.4227,1,0
I00699,3,AGE_GROUP_17,4.3696,0.7212,36.7118,1,0
I00699,3,AGE_GROUP_18,4.6453,0.7199,41.6335,1,0
I00699,3,AGE_GROUP_19,5.0632,0.7197,49.4909,1,0
I00699,3,AGE_GROUP_2,0,,,0,
I00699,3,AGE_GROUP_20,5.4141,0.7226,56.1364,1,0
I00699,3,AGE_GROUP_21,-12.0291,1668.2475,0.0001,1,0.9942
I00699,3,AGE_GROUP_3,-11.9813,370.0538,0.001,1,0.9742
I00699,3,AGE_GROUP_4,-11.9795,674.0892,0.0003,1,0.9858
I00699,3,AGE_GROUP_5,1.5652,1.2283,1.6238,1,0.2026
I00699,3,AGE_GROUP_6,-12.0576,864.4822,0.0002,1,0.9889
I00699,3,AGE_GROUP_7,-12.0428,898.1819,0.0002,1,0.9893
I00699,3,AGE_GROUP_8,2.2248,1.0051,4.8998,1,0.0269
I00699,3,AGE_GROUP_9,1.9062,1.0049,3.5982,1,0.0578
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,-0.0766,0.1724,0.1974,1,0.6569
I00699,3,CHARLSON_INDEX_3,0.8119,0.1151,49.7737,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,0.1675,0.0881,3.613,1,0.0573
I00699,3,GENDER_3,-15.3488,11002.6464,0,1,0.9989
I00699,3,Intercept,-6.8001,0.7118,91.2777,1,0
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,0.0265,0.1092,0.0589,1,0.8083
I00699,3,YEAR_INDEX_3,0.2588,0.1061,5.9506,1,0.0147
I00699,4,ADMIMETH_1,-0.7751,0.214,13.1192,1,0.0003
I00699,4,ADMIMETH_2,-12.6533,8072.1632,0,1,0.9987
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_10,2.0753,1.23,2.8465,1,0.0916
I00699,4,AGE_GROUP_11,3.5364,1.0504,11.3341,1,0.0008
I00699,4,AGE_GROUP_12,3.7885,1.0345,13.4118,1,0.0003
I00699,4,AGE_GROUP_13,3.6407,1.0345,12.3867,1,0.0004
I00699,4,AGE_GROUP_14,4.2894,1.0201,17.6814,1,0
I00699,4,AGE_GROUP_15,4.3996,1.0178,18.6845,1,0
I00699,4,AGE_GROUP_16,4.5609,1.0174,20.0967,1,0
I00699,4,AGE_GROUP_17,4.7351,1.0154,21.7458,1,0
I00699,4,AGE_GROUP_18,4.7664,1.0168,21.9755,1,0
I00699,4,AGE_GROUP_19,4.9459,1.018,23.6036,1,0
I00699,4,AGE_GROUP_2,0.6195,1.4153,0.1916,1,0.6616
I00699,4,AGE_GROUP_20,5.1414,1.0231,25.2528,1,0
I00699,4,AGE_GROUP_21,3.0948,1.1634,7.0769,1,0.0078
I00699,4,AGE_GROUP_3,1.5875,1.4167,1.2558,1,0.2625
I00699,4,AGE_GROUP_4,2.0402,1.4187,2.0679,1,0.1504
I00699,4,AGE_GROUP_5,-10.781,574.0325,0.0004,1,0.985
I00699,4,AGE_GROUP_6,2.4842,1.2282,4.0906,1,0.0431
I00699,4,AGE_GROUP_7,-10.7972,541.0387,0.0004,1,0.9841
I00699,4,AGE_GROUP_8,2.8416,1.1587,6.014,1,0.0142
I00699,4,AGE_GROUP_9,3.0048,1.1229,7.1609,1,0.0075
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.1964,0.1663,1.3951,1,0.2375
I00699,4,CHARLSON_INDEX_3,0.6194,0.14,19.5678,1,0
I00699,4,GENDER_1,0.4355,0.1051,17.1819,1,0
I00699,4,GENDER_2,0,,,0,
I00699,4,Intercept,-7.4497,1.0051,54.9397,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.0876,0.1268,0.478,1,0.4893
I00699,4,YEAR_INDEX_3,0.2274,0.1246,3.3323,1,0.0679
I00699,5,ADMIMETH_1,-1.5954,0.2616,37.2061,1,0
I00699,5,ADMIMETH_2,-9.4121,390.8503,0.0006,1,0.9808
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.7162,0.1804,15.7677,1,0.0001
I00699,5,CHARLSON_INDEX_3,1.7308,0.1432,146.1118,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.1187,0.1315,0.8155,1,0.3665
I00699,5,Intercept,-3.8392,0.1516,641.4738,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-0.2628,0.1429,3.3843,1,0.0658
I00699,5,YEAR_INDEX_3,-0.1801,0.1398,1.6579,1,0.1979
I00699,6,ADMIMETH_1,-1.1875,0.2371,25.0777,1,0
I00699,6,ADMIMETH_2,-8.6896,251.833,0.0012,1,0.9725
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,1.4712,0.5165,8.1133,1,0.0044
I00699,6,AGE_GROUP_10,3.5427,0.5184,46.7096,1,0
I00699,6,AGE_GROUP_11,4.161,0.4686,78.841,1,0
I00699,6,AGE_GROUP_12,4.3764,0.4572,91.6332,1,0
I00699,6,AGE_GROUP_13,4.6915,0.4493,109.0249,1,0
I00699,6,AGE_GROUP_14,4.9618,0.4416,126.2556,1,0
I00699,6,AGE_GROUP_15,5.467,0.4322,159.987,1,0
I00699,6,AGE_GROUP_16,5.61,0.4334,167.5809,1,0
I00699,6,AGE_GROUP_17,5.7357,0.4315,176.6718,1,0
I00699,6,AGE_GROUP_18,5.7918,0.4322,179.5422,1,0
I00699,6,AGE_GROUP_19,6.2655,0.4299,212.3754,1,0
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_20,6.6743,0.4323,238.3581,1,0
I00699,6,AGE_GROUP_21,4.3241,0.492,77.2537,1,0
I00699,6,AGE_GROUP_3,-0.0739,1.0802,0.0047,1,0.9454
I00699,6,AGE_GROUP_4,2.0136,0.7075,8.0998,1,0.0044
I00699,6,AGE_GROUP_5,0.8174,1.0804,0.5724,1,0.4493
I00699,6,AGE_GROUP_6,0.955,1.0804,0.7813,1,0.3767
I00699,6,AGE_GROUP_7,2.5279,0.6461,15.3095,1,0.0001
I00699,6,AGE_GROUP_8,1.2447,1.0806,1.3267,1,0.2494
I00699,6,AGE_GROUP_9,3.6954,0.5089,52.7291,1,0
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.3659,0.1433,6.5203,1,0.0107
I00699,6,CHARLSON_INDEX_3,1.6371,0.1055,241.0035,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,0.0756,0.0805,0.8822,1,0.3476
I00699,6,GENDER_3,-9.6562,796.8964,0.0001,1,0.9903
I00699,6,Intercept,-10.1822,0.4138,605.4564,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,0.045,0.0964,0.2179,1,0.6406
I00699,6,YEAR_INDEX_3,0.2252,0.0958,5.5273,1,0.0187
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,2.6652,1.0818,6.0699,1,0.0138
I00699,7,ADMIMETH_3,2.8558,0.0542,2779.4108,1,0
I00699,7,AGE_GROUP_1,-12.8316,1075.3179,0.0001,1,0.9905
I00699,7,AGE_GROUP_10,-0.7937,0.1964,16.3284,1,0.0001
I00699,7,AGE_GROUP_11,-0.3638,0.1215,8.9653,1,0.0028
I00699,7,AGE_GROUP_12,-0.2693,0.1005,7.1863,1,0.0073
I00699,7,AGE_GROUP_13,-0.1132,0.0882,1.6499,1,0.199
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.2346,0.0818,8.217,1,0.0042
I00699,7,AGE_GROUP_16,0.3365,0.0871,14.9375,1,0.0001
I00699,7,AGE_GROUP_17,0.5445,0.0916,35.2938,1,0
I00699,7,AGE_GROUP_18,0.7983,0.1007,62.8674,1,0
I00699,7,AGE_GROUP_19,1.1714,0.1117,109.9059,1,0
I00699,7,AGE_GROUP_2,-13.2134,399.5683,0.0011,1,0.9736
I00699,7,AGE_GROUP_20,1.5471,0.1436,116.1502,1,0
I00699,7,AGE_GROUP_21,-0.9395,0.7347,1.6349,1,0.201
I00699,7,AGE_GROUP_3,-13.3953,340.3681,0.0015,1,0.9686
I00699,7,AGE_GROUP_4,-12.8964,356.7965,0.0013,1,0.9712
I00699,7,AGE_GROUP_5,-12.8834,286.2828,0.002,1,0.9641
I00699,7,AGE_GROUP_6,-1.1159,0.7297,2.3386,1,0.1262
I00699,7,AGE_GROUP_7,-0.2929,0.4777,0.3759,1,0.5398
I00699,7,AGE_GROUP_8,-0.6706,0.3994,2.8188,1,0.0932
I00699,7,AGE_GROUP_9,-0.6805,0.2621,6.7421,1,0.0094
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2491,0.0754,10.9124,1,0.001
I00699,7,CHARLSON_INDEX_3,0.9095,0.0511,316.5605,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,0.0389,0.0512,0.5783,1,0.447
I00699,7,GENDER_3,-12.2322,4743.749,0,1,0.9979
I00699,7,Intercept,-4.9316,0.0879,3148.8686,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.016,0.0564,0.0806,1,0.7765
I00699,7,YEAR_INDEX_3,0.0674,0.0564,1.4317,1,0.2315
I00699,8,ADMIMETH_1,0,,,0,
I00699,8,ADMIMETH_2,-8.1473,115.1393,0.005,1,0.9436
I00699,8,ADMIMETH_3,2.2219,0.0438,2569.6793,1,0
I00699,8,AGE_GROUP_10,-0.3016,0.1698,3.1551,1,0.0757
I00699,8,AGE_GROUP_11,-0.2228,0.118,3.5633,1,0.0591
I00699,8,AGE_GROUP_12,-0.2168,0.0845,6.5748,1,0.0103
I00699,8,AGE_GROUP_13,-0.0047,0.0729,0.0041,1,0.9489
I00699,8,AGE_GROUP_14,0.0361,0.0623,0.335,1,0.5628
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,-0.0139,0.0611,0.0522,1,0.8193
I00699,8,AGE_GROUP_17,0.1951,0.0604,10.4229,1,0.0012
I00699,8,AGE_GROUP_18,0.4994,0.0614,66.2577,1,0
I00699,8,AGE_GROUP_19,0.6241,0.071,77.178,1,0
I00699,8,AGE_GROUP_20,0.858,0.0915,88.0288,1,0
I00699,8,AGE_GROUP_21,-0.0844,0.4522,0.0349,1,0.8518
I00699,8,AGE_GROUP_6,0.0445,1.2248,0.0013,1,0.971
I00699,8,AGE_GROUP_7,0.143,0.5464,0.0685,1,0.7936
I00699,8,AGE_GROUP_8,0.0519,0.4218,0.0151,1,0.9021
I00699,8,AGE_GROUP_9,-0.1322,0.2726,0.235,1,0.6279
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.1038,0.0571,3.3013,1,0.0692
I00699,8,CHARLSON_INDEX_3,1.0516,0.0374,791.2451,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0327,0.0363,0.8095,1,0.3683
I00699,8,Intercept,-3.7513,0.0659,3236.4553,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0088,0.0405,0.0467,1,0.8288
I00699,8,YEAR_INDEX_3,0.003,0.0406,0.0056,1,0.9402
I00699,9,ADMIMETH_1,0,,,0,
I00699,9,ADMIMETH_2,-9.7021,609.6567,0.0003,1,0.9873
I00699,9,ADMIMETH_3,2.2747,0.0519,1919.6309,1,0
I00699,9,AGE_GROUP_1,-11.4959,431.0924,0.0007,1,0.9787
I00699,9,AGE_GROUP_10,-0.5533,0.1587,12.1472,1,0.0005
I00699,9,AGE_GROUP_11,-0.315,0.1234,6.5194,1,0.0107
I00699,9,AGE_GROUP_12,-0.4038,0.1061,14.4926,1,0.0001
I00699,9,AGE_GROUP_13,-0.3348,0.0969,11.946,1,0.0005
I00699,9,AGE_GROUP_14,-0.2152,0.0831,6.714,1,0.0096
I00699,9,AGE_GROUP_15,-0.0772,0.0737,1.0993,1,0.2944
I00699,9,AGE_GROUP_16,0,,,0,
I00699,9,AGE_GROUP_17,0.1792,0.0681,6.919,1,0.0085
I00699,9,AGE_GROUP_18,0.3077,0.0697,19.4814,1,0
I00699,9,AGE_GROUP_19,0.4861,0.0786,38.2483,1,0
I00699,9,AGE_GROUP_20,0.7138,0.1041,47.0225,1,0
I00699,9,AGE_GROUP_21,0.8228,0.616,1.7839,1,0.1817
I00699,9,AGE_GROUP_4,-10.3403,154.8064,0.0045,1,0.9467
I00699,9,AGE_GROUP_5,-9.6005,242.6178,0.0016,1,0.9684
I00699,9,AGE_GROUP_6,-0.7103,0.6449,1.2129,1,0.2707
I00699,9,AGE_GROUP_7,-0.9745,0.3725,6.8459,1,0.0089
I00699,9,AGE_GROUP_8,-0.2832,0.2511,1.2725,1,0.2593
I00699,9,AGE_GROUP_9,-0.1791,0.2107,0.7224,1,0.3954
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.0105,0.0751,0.0194,1,0.8893
I00699,9,CHARLSON_INDEX_3,0.9416,0.0472,398.3611,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.019,0.0419,0.2064,1,0.6496
I00699,9,GENDER_3,-12.3602,609.6567,0.0004,1,0.9838
I00699,9,Intercept,-3.6615,0.0799,2100.5081,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,0.057,0.0484,1.3846,1,0.2393
I00699,9,YEAR_INDEX_3,0.0488,0.0479,1.0376,1,0.3084
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,2.3976,1.165,4.2354,1,0.0396
I00699,10,ADMIMETH_3,2.4527,0.0346,5018.412,1,0
I00699,10,AGE_GROUP_10,-1.0541,0.1463,51.8993,1,0
I00699,10,AGE_GROUP_11,-0.826,0.1066,59.9906,1,0
I00699,10,AGE_GROUP_12,-0.8361,0.0883,89.7029,1,0
I00699,10,AGE_GROUP_13,-0.6669,0.0711,87.8892,1,0
I00699,10,AGE_GROUP_14,-0.4752,0.0584,66.2756,1,0
I00699,10,AGE_GROUP_15,-0.3402,0.0523,42.2699,1,0
I00699,10,AGE_GROUP_16,-0.1912,0.0497,14.7883,1,0.0001
I00699,10,AGE_GROUP_17,0,,,0,
I00699,10,AGE_GROUP_18,0.3981,0.0461,74.5523,1,0
I00699,10,AGE_GROUP_19,0.596,0.0501,141.4986,1,0
I00699,10,AGE_GROUP_20,0.854,0.0628,185.2043,1,0
I00699,10,AGE_GROUP_21,-0.3955,0.6347,0.3883,1,0.5332
I00699,10,AGE_GROUP_3,-11.3254,784.0399,0.0002,1,0.9885
I00699,10,AGE_GROUP_4,-10.9126,180.897,0.0036,1,0.9519
I00699,10,AGE_GROUP_5,-10.9524,88.3723,0.0154,1,0.9014
I00699,10,AGE_GROUP_6,-2.8945,1.0111,8.1957,1,0.0042
I00699,10,AGE_GROUP_7,-0.7838,0.2337,11.2443,1,0.0008
I00699,10,AGE_GROUP_8,-0.9463,0.1896,24.9103,1,0
I00699,10,AGE_GROUP_9,-1.2061,0.2272,28.1738,1,0
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3438,0.0612,31.602,1,0
I00699,10,CHARLSON_INDEX_3,1.3276,0.0379,1228.2814,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,-0.0093,0.0274,0.1139,1,0.7358
I00699,10,Intercept,-4.4786,0.0584,5877.6585,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0224,0.0337,0.4394,1,0.5074
I00699,10,YEAR_INDEX_3,0.0397,0.0336,1.3979,1,0.2371
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,2.1538,1.1413,3.5615,1,0.0591
I00699,11,ADMIMETH_3,2.6063,0.0436,3569.915,1,0
I00699,11,AGE_GROUP_10,-0.3527,0.1596,4.8833,1,0.0271
I00699,11,AGE_GROUP_11,-0.3281,0.1235,7.0548,1,0.0079
I00699,11,AGE_GROUP_12,-0.2893,0.1026,7.9546,1,0.0048
I00699,11,AGE_GROUP_13,-0.2979,0.0878,11.5038,1,0.0007
I00699,11,AGE_GROUP_14,-0.1669,0.0784,4.5322,1,0.0333
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.1747,0.0716,5.9591,1,0.0146
I00699,11,AGE_GROUP_17,0.3981,0.0704,31.9362,1,0
I00699,11,AGE_GROUP_18,0.7321,0.0722,102.8706,1,0
I00699,11,AGE_GROUP_19,0.9205,0.0797,133.5518,1,0
I00699,11,AGE_GROUP_20,1.1977,0.1002,142.8515,1,0
I00699,11,AGE_GROUP_21,-0.5968,0.4407,1.8339,1,0.1757
I00699,11,AGE_GROUP_5,-9.822,151.346,0.0042,1,0.9483
I00699,11,AGE_GROUP_6,-0.131,0.5665,0.0535,1,0.8171
I00699,11,AGE_GROUP_7,-0.3563,0.3501,1.036,1,0.3088
I00699,11,AGE_GROUP_8,-0.2385,0.2518,0.8974,1,0.3435
I00699,11,AGE_GROUP_9,-0.5749,0.2478,5.3819,1,0.0203
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.3014,0.0817,13.6023,1,0.0002
I00699,11,CHARLSON_INDEX_3,1.3674,0.0497,756.4141,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.0696,0.039,3.1878,1,0.0742
I00699,11,Intercept,-4.8452,0.0785,3812.2375,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.0161,0.046,0.1233,1,0.7254
I00699,11,YEAR_INDEX_3,-0.0264,0.0463,0.3239,1,0.5692
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,-8.1897,202.7539,0.0016,1,0.9678
I00699,12,ADMIMETH_3,2.6601,0.0569,2185.0962,1,0
I00699,12,AGE_GROUP_1,-1.2232,0.6154,3.9509,1,0.0468
I00699,12,AGE_GROUP_10,-0.3009,0.1941,2.404,1,0.121
I00699,12,AGE_GROUP_11,-0.4035,0.1467,7.5616,1,0.006
I00699,12,AGE_GROUP_12,-0.2666,0.1096,5.9153,1,0.015
I00699,12,AGE_GROUP_13,-0.2048,0.0909,5.0745,1,0.0243
I00699,12,AGE_GROUP_14,-0.1808,0.0824,4.8182,1,0.0282
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.103,0.0766,1.8072,1,0.1788
I00699,12,AGE_GROUP_17,0.4036,0.076,28.1933,1,0
I00699,12,AGE_GROUP_18,0.5444,0.0806,45.577,1,0
I00699,12,AGE_GROUP_19,0.9151,0.1004,83.0376,1,0
I00699,12,AGE_GROUP_2,-2.8166,0.5116,30.3127,1,0
I00699,12,AGE_GROUP_20,1.0693,0.139,59.1781,1,0
I00699,12,AGE_GROUP_21,-0.5735,0.2764,4.3038,1,0.038
I00699,12,AGE_GROUP_3,-2.4167,1.0281,5.5255,1,0.0187
I00699,12,AGE_GROUP_4,-1.9615,1.0249,3.663,1,0.0556
I00699,12,AGE_GROUP_5,-2.9683,1.0187,8.4906,1,0.0036
I00699,12,AGE_GROUP_6,-1.671,0.6128,7.4362,1,0.0064
I00699,12,AGE_GROUP_7,-0.4938,0.4356,1.285,1,0.257
I00699,12,AGE_GROUP_8,-0.5722,0.3323,2.9656,1,0.0851
I00699,12,AGE_GROUP_9,-0.5547,0.2582,4.6146,1,0.0317
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.165,0.0739,4.982,1,0.0256
I00699,12,CHARLSON_INDEX_3,0.7341,0.0509,207.8461,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0015,0.0448,0.0012,1,0.9724
I00699,12,GENDER_3,-10.1343,180.6055,0.0031,1,0.9553
I00699,12,Intercept,-3.6953,0.0881,1759.6427,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.0898,0.0516,3.0226,1,0.0821
I00699,12,YEAR_INDEX_3,0.0146,0.0523,0.0777,1,0.7804
I00699,13,ADMIMETH_1,-1.7748,0.0461,1479.859,1,0
I00699,13,ADMIMETH_2,14.0377,506.441,0.0008,1,0.9779
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_10,-0.7599,0.1547,24.1356,1,0
I00699,13,AGE_GROUP_11,-0.4544,0.108,17.6925,1,0
I00699,13,AGE_GROUP_12,-0.2817,0.0826,11.6309,1,0.0006
I00699,13,AGE_GROUP_13,-0.2348,0.0712,10.8807,1,0.001
I00699,13,AGE_GROUP_14,-0.0778,0.0618,1.5841,1,0.2082
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.2546,0.0567,20.1894,1,0
I00699,13,AGE_GROUP_17,0.4276,0.0571,56.1185,1,0
I00699,13,AGE_GROUP_18,0.6717,0.0602,124.3978,1,0
I00699,13,AGE_GROUP_19,0.9156,0.0711,165.7871,1,0
I00699,13,AGE_GROUP_2,-10.6977,211.0543,0.0026,1,0.9596
I00699,13,AGE_GROUP_20,1.3717,0.095,208.298,1,0
I00699,13,AGE_GROUP_21,-2.0911,1.0356,4.0773,1,0.0435
I00699,13,AGE_GROUP_3,-10.8959,275.9666,0.0016,1,0.9685
I00699,13,AGE_GROUP_4,-11.3604,336.2847,0.0011,1,0.9731
I00699,13,AGE_GROUP_5,-11.2382,295.1293,0.0014,1,0.9696
I00699,13,AGE_GROUP_6,-2.7631,1.0206,7.3299,1,0.0068
I00699,13,AGE_GROUP_7,-1.4114,0.6176,5.2215,1,0.0223
I00699,13,AGE_GROUP_8,-1.0213,0.391,6.8212,1,0.009
I00699,13,AGE_GROUP_9,-0.5893,0.2519,5.4744,1,0.0193
