INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,ENG,"ENGLAND",284118,59205,57192,58074,56040,50116,3491,21,20,20,20,18,1
I00743,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2005,1130,270,290,180,110,20,56,13,14,9,5,1
I00743,RCF,"AIREDALE NHS FOUNDATION TRUST",1000,155,105,260,265,210,*,16,11,26,27,21,*
I00743,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1670,10,165,345,350,790,*,1,10,21,21,47,*
I00743,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2930,555,810,740,435,245,145,19,28,25,15,8,5
I00743,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1565,485,545,255,180,70,25,31,35,16,12,4,2
I00743,R1H,"BARTS HEALTH NHS TRUST",3695,1450,1245,410,300,215,85,39,34,11,8,6,2
I00743,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2120,350,660,420,315,330,45,17,31,20,15,16,2
I00743,RC1,"BEDFORD HOSPITAL NHS TRUST",1270,110,320,155,310,370,*,9,25,12,24,29,*
I00743,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",2345,665,585,525,345,215,10,28,25,22,15,9,0
I00743,RMC,"BOLTON NHS FOUNDATION TRUST",1740,745,325,200,285,175,*,43,19,11,16,10,*
I00743,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1885,850,425,350,170,90,*,45,23,19,9,5,*
I00743,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",2320,250,345,440,645,570,70,11,15,19,28,25,3
I00743,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1600,40,130,215,370,840,*,3,8,13,23,53,*
I00743,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",2315,530,540,520,455,265,*,23,23,22,20,11,*
I00743,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2145,55,235,485,640,715,10,3,11,23,30,33,0
I00743,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1570,170,475,470,255,140,60,11,30,30,16,9,4
I00743,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1770,290,455,340,375,275,30,16,26,19,21,16,2
I00743,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1545,290,150,180,250,410,260,19,10,12,16,27,17
I00743,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",2990,735,930,440,555,320,10,25,31,15,19,11,0
I00743,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1225,240,425,225,155,165,15,20,35,18,13,13,1
I00743,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1510,205,330,265,380,330,*,14,22,18,25,22,*
I00743,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",2655,845,635,525,485,160,*,32,24,20,18,6,*
I00743,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1075,75,180,355,340,110,10,7,17,33,32,10,1
I00743,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2200,50,270,640,565,660,15,2,12,29,26,30,1
I00743,RJN,"EAST CHESHIRE NHS TRUST",905,50,150,145,225,330,0,6,17,16,25,36,0
I00743,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",4015,715,820,1040,1055,365,20,18,20,26,26,9,0
I00743,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2680,990,675,370,425,215,*,37,25,14,16,8,*
I00743,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",4440,725,825,1095,1010,710,70,16,19,25,23,16,2
I00743,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2475,325,560,625,685,280,*,13,23,25,28,11,*
I00743,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1920,50,275,305,405,875,10,3,14,16,21,46,1
I00743,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3525,75,415,610,635,1765,25,2,12,17,18,50,1
I00743,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1400,395,425,225,200,150,*,28,30,16,14,11,*
I00743,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1090,175,340,270,190,115,*,16,31,25,17,11,*
I00743,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2900,235,345,795,680,835,10,8,12,27,23,29,0
I00743,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1680,160,245,310,540,420,*,10,15,18,32,25,*
I00743,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1425,460,475,215,120,115,40,32,33,15,8,8,3
I00743,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",2025,*,245,290,510,965,*,*,12,14,25,48,*
I00743,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",895,20,45,155,315,360,*,2,5,17,35,40,*
I00743,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",525,310,190,20,0,*,10,59,36,4,0,*,2
I00743,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",3335,1045,700,510,525,550,*,31,21,15,16,16,*
I00743,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2090,600,580,470,260,140,35,29,28,22,12,7,2
I00743,R1F,"ISLE OF WIGHT NHS TRUST",845,105,315,260,135,30,*,12,37,31,16,4,*
I00743,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1660,380,465,475,240,90,*,23,28,29,14,5,*
I00743,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1735,285,330,400,395,280,45,16,19,23,23,16,3
I00743,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3130,625,630,445,680,635,110,20,20,14,22,20,4
I00743,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1140,20,120,200,310,475,10,2,11,18,27,42,1
I00743,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2180,380,370,355,600,460,10,17,17,16,28,21,0
I00743,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4100,1340,615,695,870,555,25,33,15,17,21,14,1
I00743,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2305,465,770,480,340,235,15,20,33,21,15,10,1
I00743,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",2530,335,665,810,435,265,25,13,26,32,17,10,1
I00743,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1695,295,420,315,285,365,15,17,25,19,17,22,1
I00743,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2355,90,210,535,590,915,10,4,9,23,25,39,0
I00743,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3285,1195,620,455,460,525,35,36,19,14,14,16,1
I00743,RPA,"MEDWAY NHS FOUNDATION TRUST",1905,395,525,310,400,265,*,21,28,16,21,14,*
I00743,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1425,230,220,310,260,395,10,16,15,22,18,28,1
I00743,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",2055,85,280,595,620,465,10,4,14,29,30,23,0
I00743,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2910,885,760,485,535,230,10,30,26,17,18,8,0
I00743,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1310,150,170,235,455,295,10,11,13,18,35,23,1
I00743,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3420,355,590,1155,780,520,20,10,17,34,23,15,1
I00743,RVJ,"NORTH BRISTOL NHS TRUST",2250,280,440,380,485,655,*,12,20,17,22,29,*
I00743,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1770,330,410,465,315,185,65,19,23,26,18,10,4
I00743,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1270,445,365,165,165,55,70,35,29,13,13,4,6
I00743,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2015,810,395,305,230,265,*,40,20,15,11,13,*
I00743,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2760,335,410,825,615,550,25,12,15,30,22,20,1
I00743,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1900,325,310,285,505,470,*,17,16,15,27,25,*
I00743,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",965,110,380,275,155,45,0,11,39,28,16,5,0
I00743,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2475,625,525,540,470,315,0,25,21,22,19,13,0
I00743,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3085,755,635,680,545,470,*,24,21,22,18,15,*
