INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,ENG,ENGLAND,6898,1212516,1
I00731,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,65,6785,1
I00731,RCF,AIREDALE NHS FOUNDATION TRUST,10,2665,0
I00731,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,40,7085,1
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",45,7170,1
I00731,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,15,3375,0
I00731,R1H,BARTS HEALTH NHS TRUST,130,21820,1
I00731,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35,6600,1
I00731,RC1,BEDFORD HOSPITAL NHS TRUST,10,2980,0
I00731,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,50,6565,1
I00731,RMC,BOLTON NHS FOUNDATION TRUST,35,4615,1
I00731,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,30,6490,0
I00731,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,55,10805,1
I00731,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,25,5630,0
I00731,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15,5745,0
I00731,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,60,15645,0
I00731,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,35,7640,0
I00731,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,20,4145,0
I00731,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,55,4370,1
I00731,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,25,6185,0
I00731,RJ6,CROYDON HEALTH SERVICES NHS TRUST,*,3110,*
I00731,RN7,DARTFORD AND GRAVESHAM NHS TRUST,25,10795,0
I00731,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,40,9530,0
I00731,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,20,3320,1
I00731,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,55,7760,1
I00731,RJN,EAST CHESHIRE NHS TRUST,10,1485,1
I00731,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,110,15480,1
I00731,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,45,9660,0
I00731,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,45,12700,0
I00731,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,45,6040,1
I00731,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,35,8525,0
I00731,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,85,15800,1
I00731,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,60,4260,1
I00731,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,10,2210,0
I00731,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,75,13905,1
I00731,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,45,7330,1
I00731,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,160,28215,1
I00731,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,15,7530,0
I00731,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,15,3550,0
I00731,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30,3145,1
I00731,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,130,15975,1
I00731,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,100,19405,1
I00731,R1F,ISLE OF WIGHT NHS TRUST,10,1910,1
I00731,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25,4045,1
I00731,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,25,4445,1
I00731,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,105,23985,0
I00731,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,10,4090,0
I00731,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,80,11360,1
I00731,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,145,24520,1
I00731,RJ2,LEWISHAM AND GREENWICH NHS TRUST,10,4770,0
I00731,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,35,9755,0
I00731,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30,7520,0
