INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,R1F,ISLE OF WIGHT NHS TRUST,829,14943,5.5477
I00732,R1H,BARTS HEALTH NHS TRUST,3689,133077,2.7721
I00732,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,2562,82994,3.087
I00732,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1196,34042,3.5133
I00732,RA3,WESTON AREA HEALTH NHS TRUST,946,16370,5.7789
I00732,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,948,20842,4.5485
I00732,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1608,59859,2.6863
I00732,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,1676,33475,5.0067
I00732,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1707,63817,2.6748
I00732,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2134,43524,4.903
I00732,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2631,81496,3.2284
I00732,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1397,43338,3.2235
I00732,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1019,36494,2.7922
I00732,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,*,*,2.8302
I00732,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1579,42554,3.7106
I00732,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1127,25398,4.4374
I00732,RBK,WALSALL HEALTHCARE NHS TRUST,1648,39557,4.1661
I00732,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2072,58089,3.5669
I00732,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,2181,60287,3.6177
I00732,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1433,42166,3.3985
I00732,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1232,25106,4.9072
I00732,RC1,BEDFORD HOSPITAL NHS TRUST,1130,26530,4.2593
I00732,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1602,57099,2.8057
I00732,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3102,68874,4.5039
I00732,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,971,21711,4.4724
I00732,RCF,AIREDALE NHS FOUNDATION TRUST,1014,30782,3.2941
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1447,36387,3.9767
I00732,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1944,45773,4.247
I00732,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1595,44197,3.6088
I00732,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1189,34630,3.4334
I00732,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1931,47792,4.0404
I00732,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2211,45932,4.8136
I00732,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3267,100150,3.2621
I00732,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,2092,32972,6.3448
I00732,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,1013,20337,4.9811
I00732,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2245,55387,4.0533
I00732,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1911,37419,5.107
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3141,71229,4.4097
I00732,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1410,38006,3.7099
I00732,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1523,34494,4.4153
I00732,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1755,44440,3.9491
I00732,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,886,35311,2.5091
