INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,R1F,ISLE OF WIGHT NHS TRUST,15,2965,0.5059
I00731,R1H,BARTS HEALTH NHS TRUST,121,19403,0.6236
I00731,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,54,12334,0.4378
I00731,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,58,16019,0.3621
I00731,RA3,WESTON AREA HEALTH NHS TRUST,14,1769,0.7914
I00731,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,31,3430,0.9038
I00731,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,196,14761,1.3278
I00731,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,57,4960,1.1492
I00731,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,57,11976,0.476
I00731,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,96,10199,0.9413
I00731,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,110,16547,0.6648
I00731,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,19,2623,0.7244
I00731,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,18,3454,0.5211
I00731,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,*,*,0.1237
I00731,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,49,7830,0.6258
I00731,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,34,4547,0.7477
I00731,RBK,WALSALL HEALTHCARE NHS TRUST,20,4007,0.4991
I00731,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,39,8941,0.4362
I00731,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,41,8081,0.5074
I00731,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,11,3758,0.2927
I00731,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,14,3792,0.3692
I00731,RC1,BEDFORD HOSPITAL NHS TRUST,33,3564,0.9259
I00731,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,37,8249,0.4485
I00731,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,46,10822,0.4251
I00731,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,12,3892,0.3083
I00731,RCF,AIREDALE NHS FOUNDATION TRUST,39,2989,1.3048
I00731,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",15,5194,0.2888
I00731,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,31,6147,0.5043
I00731,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,17,3702,0.4592
I00731,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,24,3894,0.6163
I00731,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,47,6369,0.7379
I00731,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,25,7217,0.3464
I00731,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,69,16204,0.4258
I00731,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,58,10812,0.5364
I00731,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,163,1793,9.0909
I00731,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,58,10607,0.5468
I00731,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,68,8676,0.7838
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",54,8765,0.6161
I00731,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,22,3931,0.5597
I00731,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,30,6820,0.4399
I00731,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,22,4412,0.4986
I00731,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,15,2368,0.6334
I00731,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,28,7001,0.3999
I00731,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,27,5034,0.5364
I00731,RGQ,IPSWICH HOSPITAL NHS TRUST,48,7466,0.6429
I00731,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,19,4443,0.4276
I00731,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,85,18056,0.4708
I00731,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,117,13360,0.8757
I00731,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,98,20994,0.4668
I00731,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,123,24892,0.4941
I00731,RHU,PORTSMOUTH HOSPITALS NHS TRUST,90,14466,0.6221
I00731,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,34,10997,0.3092
I00731,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,160,25354,0.6311
I00731,RJ2,LEWISHAM AND GREENWICH NHS TRUST,39,5165,0.7551
I00731,RJ6,CROYDON HEALTH SERVICES NHS TRUST,*,*,0.1515
I00731,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,100,19698,0.5077
I00731,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,33,5045,0.6541
I00731,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,121,15265,0.7927
I00731,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,22,4358,0.5048
I00731,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,63,7551,0.8343
I00731,RJN,EAST CHESHIRE NHS TRUST,13,1769,0.7349
I00731,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,35,5538,0.632
I00731,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,124,22501,0.5511
I00731,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,21,6033,0.3481
I00731,RK9,PLYMOUTH HOSPITALS NHS TRUST,119,13485,0.8825
I00731,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,92,15368,0.5986
I00731,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,10,2883,0.3469
I00731,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,61,8801,0.6931
I00731,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,78,16556,0.4711
I00731,RLQ,WYE VALLEY NHS TRUST,29,5531,0.5243
I00731,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,8,2838,0.2819
I00731,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,100,15364,0.6509
I00731,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,87,13753,0.6326
I00731,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,70,10293,0.6801
I00731,RMC,BOLTON NHS FOUNDATION TRUST,33,5682,0.5808
I00731,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,19,3698,0.5138
I00731,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,37,6556,0.5644
I00731,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,56,11279,0.4965
I00731,RN7,DARTFORD AND GRAVESHAM NHS TRUST,54,16195,0.3334
I00731,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,43,7008,0.6136
I00731,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,26,6573,0.3956
I00731,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,26,4596,0.5657
I00731,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,45,6213,0.7243
I00731,RNZ,SALISBURY NHS FOUNDATION TRUST,33,6247,0.5283
I00731,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,43,10378,0.4143
I00731,RPA,MEDWAY NHS FOUNDATION TRUST,36,7527,0.4783
I00731,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,101,9626,1.0492
I00731,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,34,10570,0.3217
I00731,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,23,6685,0.3441
