INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,ENG,ENGLAND,9436012,2237770,1954215,1788888,1657745,1498135,299259,23.7,20.7,19,17.6,15.9,3.2
I00742,RCF,AIREDALE NHS FOUNDATION TRUST,33765,8470,4495,7470,7305,5850,170,25.1,13.3,22.1,21.6,17.3,0.5
I00742,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,45360,395,7120,9745,11730,16030,340,0.9,15.7,21.5,25.9,35.3,0.7
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",84730,14065,18790,19785,11045,7295,13745,16.6,22.2,23.4,13,8.6,16.2
I00742,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,49130,20325,12315,7585,5325,2570,1015,41.4,25.1,15.4,10.8,5.2,2.1
I00742,R1H,BARTS HEALTH NHS TRUST,176855,44270,76655,26020,14100,8405,7405,25,43.3,14.7,8,4.8,4.2
I00742,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,78560,14525,24145,13015,12510,12430,1940,18.5,30.7,16.6,15.9,15.8,2.5
I00742,RC1,BEDFORD HOSPITAL NHS TRUST,36950,4260,6460,7075,9470,9415,265,11.5,17.5,19.1,25.6,25.5,0.7
I00742,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,56120,21705,13035,7660,8645,4450,625,38.7,23.2,13.6,15.4,7.9,1.1
I00742,RMC,BOLTON NHS FOUNDATION TRUST,61190,31010,10740,6260,7425,5155,600,50.7,17.6,10.2,12.1,8.4,1
I00742,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,96415,57160,21815,8140,5705,2370,1225,59.3,22.6,8.4,5.9,2.5,1.3
I00742,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,70050,7880,9970,14675,16780,17845,2900,11.2,14.2,20.9,24,25.5,4.1
I00742,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,63935,720,8720,10195,17435,26535,335,1.1,13.6,15.9,27.3,41.5,0.5
I00742,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,71130,23665,15355,13110,12170,5650,1185,33.3,21.6,18.4,17.1,7.9,1.7
I00742,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,75815,2975,7900,17915,20970,24950,1105,3.9,10.4,23.6,27.7,32.9,1.5
I00742,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,98030,8735,26255,24845,14750,9685,13755,8.9,26.8,25.3,15,9.9,14
I00742,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,51645,11535,12775,9455,7865,8530,1485,22.3,24.7,18.3,15.2,16.5,2.9
I00742,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,49070,10125,6590,5160,8135,10490,8575,20.6,13.4,10.5,16.6,21.4,17.5
I00742,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,80970,27010,22560,12065,10225,8515,595,33.4,27.9,14.9,12.6,10.5,0.7
I00742,RJ6,CROYDON HEALTH SERVICES NHS TRUST,35710,7225,11630,7575,5280,3055,940,20.2,32.6,21.2,14.8,8.6,2.6
I00742,RN7,DARTFORD AND GRAVESHAM NHS TRUST,57055,9115,13085,14525,10960,8915,455,16,22.9,25.5,19.2,15.6,0.8
I00742,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,74005,28515,16155,12925,11280,4390,735,38.5,21.8,17.5,15.2,5.9,1
I00742,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,29015,3135,5790,9435,8065,2180,410,10.8,20,32.5,27.8,7.5,1.4
I00742,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,68715,2240,11140,17400,12265,19800,5870,3.3,16.2,25.3,17.8,28.8,8.5
I00742,RJN,EAST CHESHIRE NHS TRUST,20070,1255,3960,3185,4325,7185,155,6.3,19.7,15.9,21.5,35.8,0.8
I00742,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,110485,25930,24095,27180,23095,9170,1015,23.5,21.8,24.6,20.9,8.3,0.9
I00742,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,90355,45620,17860,8930,11640,5870,440,50.5,19.8,9.9,12.9,6.5,0.5
I00742,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,111440,20425,19480,28645,20500,17575,4815,18.3,17.5,25.7,18.4,15.8,4.3
I00742,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,64720,14430,14790,16740,12865,5295,600,22.3,22.9,25.9,19.9,8.2,0.9
I00742,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,63995,2500,10250,8705,16805,25100,635,3.9,16,13.6,26.3,39.2,1
