INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,R1F,ISLE OF WIGHT NHS TRUST,844,50,272,346,144,32,0,5.9242,32.2275,40.9953,17.0616,3.7915,0
I00743,R1H,BARTS HEALTH NHS TRUST,3810,2061,793,403,263,213,77,54.0945,20.8136,10.5774,6.9029,5.5906,2.021
I00743,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,2616,387,863,817,334,197,18,14.7936,32.9893,31.2309,12.7676,7.5306,0.6881
I00743,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1254,*,50,138,320,740,*,*,3.9872,11.0048,25.5183,59.0112,*
I00743,RA3,WESTON AREA HEALTH NHS TRUST,960,178,163,221,301,*,*,18.5417,16.9792,23.0208,31.3542,*,*
I00743,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,979,*,106,325,421,103,*,*,10.8274,33.1971,43.0031,10.5209,*
I00743,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1804,370,396,277,360,386,15,20.51,21.9512,15.3548,19.9557,21.3969,0.8315
I00743,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,1733,193,525,528,381,97,9,11.1368,30.2943,30.4674,21.985,5.5972,0.5193
I00743,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1764,794,389,324,167,84,6,45.0113,22.0522,18.3673,9.4671,4.7619,0.3401
I00743,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2230,360,351,523,433,556,7,16.1435,15.7399,23.4529,19.417,24.9327,0.3139
I00743,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2741,305,526,794,730,346,40,11.1273,19.1901,28.9675,26.6326,12.6231,1.4593
I00743,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1416,582,394,204,165,64,7,41.1017,27.8249,14.4068,11.6525,4.5198,0.4944
I00743,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1037,76,361,275,187,128,10,7.3288,34.812,26.5188,18.0328,12.3433,0.9643
I00743,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1226,34,141,223,378,441,9,2.7732,11.5008,18.1892,30.832,35.9706,0.7341
I00743,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1628,*,413,562,309,230,*,*,25.3686,34.5209,18.9803,14.1278,*
I00743,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1161,109,228,424,317,*,*,9.3885,19.6382,36.5202,27.304,*,*
I00743,RBK,WALSALL HEALTHCARE NHS TRUST,1668,752,394,228,179,104,11,45.0839,23.6211,13.6691,10.7314,6.235,0.6595
I00743,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2111,663,393,302,317,396,40,31.4069,18.6168,14.306,15.0166,18.7589,1.8948
I00743,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,2222,1025,428,390,213,148,18,46.1296,19.2619,17.5518,9.586,6.6607,0.8101
I00743,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1444,*,286,258,263,412,*,*,19.8061,17.867,18.2133,28.5319,*
I00743,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1246,81,304,508,294,*,*,6.5008,24.3981,40.7705,23.5955,*,*
I00743,RC1,BEDFORD HOSPITAL NHS TRUST,1163,*,274,171,265,360,*,*,23.5598,14.7034,22.7859,30.9544,*
I00743,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1639,217,396,336,318,361,11,13.2398,24.1611,20.5003,19.4021,22.0256,0.6711
I00743,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3148,336,523,734,740,803,12,10.6734,16.6137,23.3164,23.507,25.5083,0.3812
I00743,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,983,*,41,207,303,403,*,*,4.1709,21.058,30.824,40.9969,*
I00743,RCF,AIREDALE NHS FOUNDATION TRUST,1053,169,*,220,316,209,*,16.0494,*,20.8927,30.0095,19.8481,*
I00743,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1462,173,471,541,251,26,0,11.8331,32.2161,37.0041,17.1683,1.7784,0
I00743,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1975,*,244,473,541,657,*,*,12.3544,23.9494,27.3924,33.2658,*
I00743,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1612,*,278,432,407,397,*,*,17.2457,26.799,25.2481,24.6278,*
I00743,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1213,135,158,185,271,458,6,11.1294,13.0256,15.2514,22.3413,37.7576,0.4946
I00743,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1978,286,573,380,352,372,15,14.459,28.9687,19.2113,17.7958,18.8069,0.7583
I00743,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2236,237,549,606,546,291,7,10.5993,24.5528,27.102,24.4186,13.0143,0.3131
I00743,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3336,92,348,647,662,1579,8,2.7578,10.4317,19.3945,19.8441,47.3321,0.2398
I00743,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,2150,196,395,510,459,580,10,9.1163,18.3721,23.7209,21.3488,26.9767,0.4651
I00743,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,1176,488,297,208,94,89,0,41.4966,25.2551,17.6871,7.9932,7.568,0
I00743,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2303,346,884,828,205,29,11,15.0239,38.3847,35.9531,8.9014,1.2592,0.4776
I00743,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1979,1136,303,222,192,113,13,57.4027,15.3108,11.2178,9.7019,5.71,0.6569
I00743,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3195,554,958,727,649,273,34,17.3396,29.9844,22.7543,20.313,8.5446,1.0642
I00743,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1432,478,454,317,120,*,*,33.3799,31.7039,22.1369,8.3799,*,*
I00743,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1553,604,415,257,188,81,8,38.8925,26.7225,16.5486,12.1056,5.2157,0.5151
I00743,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1777,352,499,315,385,218,8,19.8087,28.081,17.7265,21.6657,12.2679,0.4502
I00743,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,901,63,333,211,167,116,11,6.9922,36.9589,23.4184,18.535,12.8746,1.2209
I00743,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,1904,283,307,420,549,335,10,14.8634,16.1239,22.0588,28.834,17.5945,0.5252
I00743,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1522,272,332,521,334,*,*,17.8712,21.8134,34.2313,21.9448,*,*
I00743,RGQ,IPSWICH HOSPITAL NHS TRUST,1898,201,184,328,718,459,8,10.5901,9.6944,17.2813,37.8293,24.1834,0.4215
I00743,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1439,*,178,397,636,222,*,*,12.3697,27.5886,44.1974,15.4274,*
I00743,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2289,63,228,382,691,908,17,2.7523,9.9607,16.6885,30.1879,39.668,0.7427
I00743,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1928,*,357,602,623,235,*,*,18.5166,31.2241,32.3133,12.1888,*
