INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,R1F,ISLE OF WIGHT NHS TRUST,17908,1317,6084,6897,2671,723,216,7.3543,33.9736,38.5135,14.9151,4.0373,1.2062
I00742,R1H,BARTS HEALTH NHS TRUST,152480,86388,33026,15228,8710,5360,3768,56.6553,21.6592,9.9869,5.7122,3.5152,2.4711
I00742,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,95328,15697,33298,27723,11431,5707,1472,16.4663,34.9299,29.0817,11.9912,5.9867,1.5441
I00742,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,50061,278,2906,6402,12313,26380,1782,0.5553,5.8049,12.7884,24.596,52.6957,3.5597
I00742,RA3,WESTON AREA HEALTH NHS TRUST,18139,3377,2841,3829,5574,2312,206,18.6173,15.6624,21.1092,30.7294,12.746,1.1357
I00742,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,24272,996,2680,7396,9876,3099,225,4.1035,11.0415,30.4713,40.6889,12.7678,0.927
I00742,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,74620,17403,15688,13022,14356,12644,1507,23.3222,21.0239,17.4511,19.2388,16.9445,2.0196
I00742,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,38435,5556,11464,11726,7282,2062,345,14.4556,29.827,30.5087,18.9463,5.3649,0.8976
I00742,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,75793,43046,14530,10173,4971,2760,313,56.7942,19.1706,13.4221,6.5587,3.6415,0.413
I00742,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,53723,8927,10097,11525,10428,12208,538,16.6167,18.7946,21.4526,19.4107,22.724,1.0014
I00742,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,98043,13014,22797,27606,22486,9944,2196,13.2738,23.252,28.157,22.9348,10.1425,2.2398
I00742,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,45961,24067,12931,4484,2480,1123,876,52.364,28.1347,9.7561,5.3959,2.4434,1.906
I00742,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,39948,3907,16296,9673,5294,3924,854,9.7802,40.793,24.214,13.2522,9.8228,2.1378
I00742,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,47184,1364,4509,7899,15014,17075,1323,2.8908,9.5562,16.7408,31.8201,36.1881,2.8039
I00742,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,50384,3223,13326,16606,10036,6730,463,6.3969,26.4489,32.9589,19.919,13.3574,0.9189
I00742,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,29945,3429,5168,11313,7519,2383,133,11.451,17.2583,37.7793,25.1094,7.9579,0.4441
I00742,RBK,WALSALL HEALTHCARE NHS TRUST,43564,21900,9728,5142,3756,2602,436,50.2709,22.3304,11.8033,8.6218,5.9728,1.0008
I00742,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,67030,24608,11962,8768,9205,10840,1647,36.7119,17.8457,13.0807,13.7327,16.1719,2.4571
I00742,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,68368,33586,11881,10343,6583,4553,1422,49.1253,17.378,15.1284,9.6288,6.6595,2.0799
I00742,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,45924,7644,9557,7898,7897,12478,450,16.6449,20.8105,17.198,17.1958,27.171,0.9799
I00742,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,28898,2362,8749,10591,6223,703,270,8.1736,30.2755,36.6496,21.5344,2.4327,0.9343
I00742,RC1,BEDFORD HOSPITAL NHS TRUST,30094,2913,5745,4770,7200,9233,233,9.6797,19.0902,15.8503,23.925,30.6805,0.7742
I00742,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,65348,13163,17221,12850,10146,10828,1140,20.1429,26.3528,19.664,15.5261,16.5697,1.7445
I00742,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,79696,10029,13391,17555,18895,19334,492,12.5841,16.8026,22.0275,23.7088,24.2597,0.6173
I00742,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,25603,679,1482,5382,8216,9691,153,2.652,5.7884,21.021,32.09,37.851,0.5976
I00742,RCF,AIREDALE NHS FOUNDATION TRUST,33771,7929,4451,6605,9524,4963,299,23.4787,13.1799,19.5582,28.2017,14.696,0.8854
I00742,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",41581,6346,13411,14038,5646,1959,181,15.2618,32.2527,33.7606,13.5783,4.7113,0.4353
I00742,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,51920,2305,6517,11567,14155,17007,369,4.4395,12.552,22.2785,27.2631,32.7562,0.7107
I00742,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,47899,4147,10439,13057,10339,9406,511,8.6578,21.7938,27.2594,21.585,19.6372,1.0668
I00742,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,38524,4866,4860,4540,8341,11908,4009,12.6311,12.6155,11.7849,21.6514,30.9106,10.4065
I00742,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,54161,9953,15234,10406,8217,10004,347,18.3767,28.1273,19.2131,15.1714,18.4709,0.6407
I00742,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,53149,5540,12373,12729,12775,7099,2633,10.4235,23.2798,23.9497,24.0362,13.3568,4.954
I00742,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,116354,4486,17454,22742,21550,46260,3862,3.8555,15.0008,19.5455,18.5211,39.758,3.3192
I00742,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,43784,4200,8683,10144,8973,11107,677,9.5925,19.8314,23.1683,20.4938,25.3677,1.5462
I00742,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,22130,10498,5194,3509,1350,1469,110,47.4379,23.4704,15.8563,6.1003,6.638,0.4971
I00742,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,65994,10124,25539,22584,5770,1237,740,15.3408,38.699,34.2213,8.7432,1.8744,1.1213
I00742,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,46095,26635,6335,5838,4027,2566,694,57.7828,13.7434,12.6651,8.7363,5.5668,1.5056
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",79994,17275,25370,17684,12785,5579,1301,21.5954,31.7149,22.1067,15.9824,6.9743,1.6264
I00742,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,41937,15485,12202,7924,4177,1936,213,36.9244,29.096,18.895,9.9602,4.6164,0.5079
I00742,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,41314,17164,10846,6158,5152,1691,303,41.5452,26.2526,14.9054,12.4703,4.093,0.7334
I00742,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,48852,10810,13787,8461,8814,5622,1358,22.1281,28.222,17.3197,18.0423,11.5082,2.7798
I00742,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,37679,3245,13239,9596,6880,3738,981,8.6122,35.1363,25.4678,18.2595,9.9206,2.6036
I00742,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,52228,9875,7525,9367,12415,7843,5203,18.9075,14.408,17.9348,23.7708,15.0168,9.9621
I00742,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30303,7523,7149,8439,5729,1224,239,24.8259,23.5917,27.8487,18.9057,4.0392,0.7887
I00742,RGQ,IPSWICH HOSPITAL NHS TRUST,51265,7004,6912,9990,15111,11685,563,13.6623,13.4829,19.487,29.4763,22.7933,1.0982
I00742,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,34733,378,4736,8757,13723,6568,571,1.0883,13.6354,25.2123,39.51,18.91,1.644
I00742,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,74859,2081,9628,12983,21649,27483,1035,2.7799,12.8615,17.3433,28.9197,36.713,1.3826
I00742,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,62954,4556,13347,20483,17683,6474,411,7.237,21.2012,32.5365,28.0888,10.2837,0.6529
I00742,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,92648,13058,16629,20766,17858,22590,1747,14.0942,17.9486,22.4139,19.2751,24.3826,1.8856
I00742,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,111019,42975,20305,19268,15441,11981,1049,38.7096,18.2897,17.3556,13.9084,10.7918,0.9449
I00742,RHU,PORTSMOUTH HOSPITALS NHS TRUST,84046,16158,16019,15639,17653,17461,1116,19.2252,19.0598,18.6077,21.004,20.7755,1.3278
I00742,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,63305,3614,10521,10776,11059,26612,723,5.7089,16.6195,17.0224,17.4694,42.0378,1.1421
I00742,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,82136,23526,30694,10914,7382,5960,3660,28.6427,37.3697,13.2877,8.9875,7.2563,4.456
I00742,RJ2,LEWISHAM AND GREENWICH NHS TRUST,84219,29509,29858,11140,5701,3361,4650,35.0384,35.4528,13.2274,6.7693,3.9908,5.5213
I00742,RJ6,CROYDON HEALTH SERVICES NHS TRUST,44246,8027,13494,9328,4773,2329,6295,18.1418,30.4977,21.0821,10.7874,5.2638,14.2273
