INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I02038,ENG,ENGLAND,86577,9436012,0.9
I02038,RCF,AIREDALE NHS FOUNDATION TRUST,0,33765,0
I02038,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,385,45360,0.8
I02038,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1025,84730,1.2
I02038,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,0,49130,0
I02038,R1H,BARTS HEALTH NHS TRUST,295,176855,0.2
I02038,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,255,78560,0.3
I02038,RC1,BEDFORD HOSPITAL NHS TRUST,0,36950,0
I02038,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1175,56120,2.1
I02038,RMC,BOLTON NHS FOUNDATION TRUST,0,61190,0
I02038,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,485,96415,0.5
I02038,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,630,70050,0.9
I02038,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,825,63935,1.3
I02038,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,400,71130,0.6
I02038,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,310,75815,0.4
I02038,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,0,98030,0
I02038,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,0,51645,0
I02038,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,650,49070,1.3
I02038,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1530,80970,1.9
I02038,RJ6,CROYDON HEALTH SERVICES NHS TRUST,0,35710,0
I02038,RN7,DARTFORD AND GRAVESHAM NHS TRUST,10,57055,0
I02038,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1290,74005,1.7
I02038,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,0,29015,0
I02038,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,0,68715,0
I02038,RJN,EAST CHESHIRE NHS TRUST,0,20070,0
I02038,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,2670,110485,2.4
I02038,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2355,90355,2.6
I02038,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1250,111440,1.1
I02038,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,0,64720,0
I02038,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,505,63995,0.8
I02038,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,465,126640,0.4
I02038,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,0,32900,0
I02038,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,0,24065,0
I02038,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1175,94335,1.2
I02038,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0,62735,0
I02038,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,515,97350,0.5
