INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,ENGLAND,1241583,9323680,13.3
I01964,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10740,63525,16.9
I01964,RCF,AIREDALE NHS FOUNDATION TRUST,4680,33300,14.1
I01964,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,4255,43445,9.8
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11390,84475,13.5
I01964,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,6055,46990,12.9
I01964,R1H,BARTS HEALTH NHS TRUST,28550,175375,16.3
I01964,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12835,79355,16.2
I01964,RC1,BEDFORD HOSPITAL NHS TRUST,5520,36610,15.1
I01964,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6140,54550,11.3
I01964,RMC,BOLTON NHS FOUNDATION TRUST,5470,60760,9
I01964,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,16300,97575,16.7
I01964,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,8285,69285,12
I01964,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9410,64670,14.6
I01964,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,7800,71120,11
I01964,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9850,76485,12.9
I01964,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,15045,95885,15.7
I01964,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6535,51640,12.7
I01964,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4865,48155,10.1
I01964,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,10895,82305,13.2
