INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,ENG,"ENGLAND",4.2211,19
I01965,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.6365,18
I01965,RCF,"AIREDALE NHS FOUNDATION TRUST",4.0577,13
I01965,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",3.5275,11
I01965,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",4.8027,13
I01965,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",3.3856,19
I01965,R1H,"BARTS HEALTH NHS TRUST",5.0747,19
I01965,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.0899,19
I01965,RC1,"BEDFORD HOSPITAL NHS TRUST",3.8624,19
I01965,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",5.5958,13
I01965,RMC,"BOLTON NHS FOUNDATION TRUST",4.7670,19
I01965,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",3.6288,19
I01965,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",4.2853,19
I01965,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",4.1012,19
I01965,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",4.6976,19
I01965,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.2135,19
I01965,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",3.7071,19
I01965,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",4.0114,19
I01965,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",3.3836,19
I01965,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",2.9162,12
I01965,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3.0867,13
I01965,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",3.6803,15
I01965,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",2.1870,15
I01965,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",4.2483,19
I01965,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3.8228,13
I01965,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",3.1154,19
I01965,RJN,"EAST CHESHIRE NHS TRUST",4.3485,12
I01965,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3.2674,19
I01965,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.9238,13
I01965,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",4.3180,19
I01965,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",4.4628,19
I01965,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",5.3789,19
I01965,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",2.8604,19
I01965,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4.4089,13
I01965,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",3.9178,11
I01965,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.1610,19
I01965,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.3584,13
I01965,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.7111,19
I01965,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.8276,19
I01965,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3.3602,12
I01965,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.8387,19
I01965,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4.6515,19
I01965,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",4.8700,19
I01965,R1F,"ISLE OF WIGHT NHS TRUST",4.3262,13
I01965,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.6353,19
I01965,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",4.2280,13
I01965,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.2998,19
I01965,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3.4194,19
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",5.4245,19
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3.7695,19
I01965,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",3.1577,13
I01965,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",4.4553,19
I01965,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.7393,13
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.2681,19
I01965,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",4.9052,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",4.3470,19
I01965,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",5.5577,12
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",3.9276,19
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.5726,13
I01965,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.1557,14
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.8067,13
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.0949,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.7051,13
I01965,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",3.9280,18
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",5.3155,19
I01965,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2.9149,19
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",4.5644,13
I01965,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.1270,19
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",3.7782,19
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.1798,19
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.6333,19
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.9997,19
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.7484,13
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",3.1925,16
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3.8443,13
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.5639,19
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",4.8702,12
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.6220,13
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",4.7438,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.6786,19
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",4.3954,19
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.3071,13
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.7438,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.5632,19
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.1797,14
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",4.8056,19
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.3952,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.6539,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.1490,13
I01965,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.5806,12
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.2965,19
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.4529,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.8389,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.8961,19
I01965,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.7649,13
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.8258,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.0925,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.8667,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.4336,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.4223,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.7335,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.8475,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.4149,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.9709,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.9462,19
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.3167,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.6018,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.8516,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.8511,19
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",5.7432,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.7839,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2.6225,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.8955,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.7230,19
I01965,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",3.7474,19
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.9882,19
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.0619,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",5.0736,19
I01965,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",6.2518,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",4.3124,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.8050,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",5.0254,12
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.3518,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.1510,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",4.4757,19
I01965,RKE,"WHITTINGTON HEALTH NHS TRUST",3.9230,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.5338,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.6728,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4.2245,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.1522,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.0276,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.2962,12
