INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,3,AGE_GROUP_3,-0.0035,736.6254,0,1,1
I00699,3,AGE_GROUP_4,-0.001,1194.5548,0,1,1
I00699,3,AGE_GROUP_5,14.6276,440.8526,0.0011,1,0.9735
I00699,3,AGE_GROUP_6,-0.0581,1569.6875,0,1,1
I00699,3,AGE_GROUP_7,15.3119,440.8521,0.0012,1,0.9723
I00699,3,AGE_GROUP_8,15.296,440.8521,0.0012,1,0.9723
I00699,3,AGE_GROUP_9,15.4261,440.8519,0.0012,1,0.9721
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.0817,0.1629,0.2512,1,0.6162
I00699,3,CHARLSON_INDEX_3,0.6896,0.115,35.9344,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,0.0349,0.0879,0.1575,1,0.6915
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-19.8124,440.8515,0.002,1,0.9642
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,0.0828,0.105,0.6207,1,0.4308
I00699,3,YEAR_INDEX_3,0.0981,0.1065,0.849,1,0.3568
I00699,4,ADMIMETH_1,-0.7153,0.223,10.2858,1,0.0013
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_10,1.6119,0.8248,3.8192,1,0.0507
I00699,4,AGE_GROUP_11,2.9321,0.6355,21.2863,1,0
I00699,4,AGE_GROUP_12,2.252,0.6618,11.5775,1,0.0007
I00699,4,AGE_GROUP_13,2.7118,0.628,18.6485,1,0
I00699,4,AGE_GROUP_14,3.1324,0.6141,26.0206,1,0
I00699,4,AGE_GROUP_15,3.3697,0.6059,30.9296,1,0
I00699,4,AGE_GROUP_16,3.5453,0.6044,34.406,1,0
I00699,4,AGE_GROUP_17,3.5538,0.6044,34.5766,1,0
I00699,4,AGE_GROUP_18,3.6995,0.6052,37.3609,1,0
I00699,4,AGE_GROUP_19,3.8876,0.6077,40.9261,1,0
I00699,4,AGE_GROUP_2,-12.7387,517.912,0.0006,1,0.9804
I00699,4,AGE_GROUP_20,4.2495,0.6123,48.1602,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,AGE_GROUP_3,-12.8162,827.5895,0.0002,1,0.9876
I00699,4,AGE_GROUP_4,-12.8304,1135.0408,0.0001,1,0.991
I00699,4,AGE_GROUP_5,1.0245,1.1591,0.7814,1,0.3767
I00699,4,AGE_GROUP_6,0.8963,1.1584,0.5987,1,0.4391
I00699,4,AGE_GROUP_7,-12.7584,905.4247,0.0002,1,0.9888
I00699,4,AGE_GROUP_8,2.1216,0.7697,7.5975,1,0.0058
I00699,4,AGE_GROUP_9,1.8044,0.823,4.8063,1,0.0284
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.5067,0.1719,8.692,1,0.0032
I00699,4,CHARLSON_INDEX_3,0.7842,0.1496,27.4722,1,0
I00699,4,GENDER_1,0.4774,0.1054,20.522,1,0
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-6.5925,0.5862,126.4787,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.0555,0.1244,0.1993,1,0.6553
I00699,4,YEAR_INDEX_3,0.0985,0.1263,0.6078,1,0.4356
I00699,5,ADMIMETH_1,-2.4321,0.5086,22.865,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.9204,0.2183,17.7816,1,0
I00699,5,CHARLSON_INDEX_3,1.8052,0.1846,95.6151,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.1689,0.1637,1.0648,1,0.3021
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-4.2004,0.1893,492.5352,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-1.2671,0.2364,28.7369,1,0
I00699,5,YEAR_INDEX_3,0.0557,0.155,0.1293,1,0.7192
I00699,6,ADMIMETH_1,-0.6702,0.2125,9.9441,1,0.0016
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,0.792,0.382,4.298,1,0.0382
I00699,6,AGE_GROUP_10,2.5259,0.4189,36.3592,1,0
I00699,6,AGE_GROUP_11,3.0819,0.3524,76.495,1,0
I00699,6,AGE_GROUP_12,3.5154,0.3193,121.2257,1,0
I00699,6,AGE_GROUP_13,3.7924,0.3097,149.9507,1,0
I00699,6,AGE_GROUP_14,3.9587,0.3051,168.3858,1,0
I00699,6,AGE_GROUP_15,4.3247,0.2922,219.0584,1,0
I00699,6,AGE_GROUP_16,4.7006,0.2882,266.03,1,0
I00699,6,AGE_GROUP_17,5.0233,0.2821,317.0816,1,0
I00699,6,AGE_GROUP_18,4.913,0.2866,293.9363,1,0
I00699,6,AGE_GROUP_19,5.3007,0.2845,347.2483,1,0
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_20,5.7987,0.2871,407.9728,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,AGE_GROUP_3,-1.0363,1.0309,1.0105,1,0.3148
I00699,6,AGE_GROUP_4,0.7,0.7503,0.8702,1,0.3509
I00699,6,AGE_GROUP_5,-0.065,1.0311,0.004,1,0.9497
I00699,6,AGE_GROUP_6,1.4286,0.5596,6.518,1,0.0107
I00699,6,AGE_GROUP_7,1.3219,0.6297,4.4067,1,0.0358
I00699,6,AGE_GROUP_8,0.3069,1.0312,0.0886,1,0.766
I00699,6,AGE_GROUP_9,2.3705,0.4545,27.2046,1,0
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.2386,0.1504,2.5182,1,0.1125
I00699,6,CHARLSON_INDEX_3,1.5702,0.1069,215.9454,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,0.0618,0.0799,0.5979,1,0.4394
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-9.2562,0.2584,1283.3811,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,0.0168,0.0948,0.0315,1,0.859
I00699,6,YEAR_INDEX_3,0.0931,0.0959,0.9419,1,0.3318
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.8099,0.0545,2660.9472,1,0
I00699,7,AGE_GROUP_1,-12.0423,616.112,0.0004,1,0.9844
I00699,7,AGE_GROUP_10,-1.0125,0.2194,21.3021,1,0
I00699,7,AGE_GROUP_11,-0.4105,0.1256,10.673,1,0.0011
I00699,7,AGE_GROUP_12,-0.2845,0.1037,7.5296,1,0.0061
I00699,7,AGE_GROUP_13,-0.1583,0.0917,2.9761,1,0.0845
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.2617,0.0822,10.1345,1,0.0015
I00699,7,AGE_GROUP_16,0.4386,0.0864,25.7676,1,0
I00699,7,AGE_GROUP_17,0.5053,0.0945,28.5736,1,0
I00699,7,AGE_GROUP_18,0.8521,0.1002,72.2479,1,0
I00699,7,AGE_GROUP_19,1.1303,0.1114,102.8624,1,0
I00699,7,AGE_GROUP_2,-12.3338,258.0716,0.0023,1,0.9619
I00699,7,AGE_GROUP_20,1.4219,0.1508,88.8922,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,AGE_GROUP_3,-12.1852,215.1597,0.0032,1,0.9548
I00699,7,AGE_GROUP_4,-11.9606,234.48,0.0026,1,0.9593
I00699,7,AGE_GROUP_5,-1.6057,1.0194,2.4813,1,0.1152
I00699,7,AGE_GROUP_6,-0.4086,0.5275,0.6001,1,0.4385
I00699,7,AGE_GROUP_7,0.2221,0.4141,0.2876,1,0.5918
I00699,7,AGE_GROUP_8,-0.4247,0.3767,1.2711,1,0.2596
I00699,7,AGE_GROUP_9,-0.4079,0.245,2.7712,1,0.096
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2265,0.0754,9.0296,1,0.0027
I00699,7,CHARLSON_INDEX_3,0.8824,0.0517,291.7327,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.0012,0.0524,0.0005,1,0.9815
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.9241,0.0891,3056.5436,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0553,0.0571,0.9371,1,0.333
I00699,7,YEAR_INDEX_3,0.0662,0.0566,1.3674,1,0.2423
I00699,8,ADMIMETH_1,0,,,0,
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,2.2057,0.0443,2474.2906,1,0
I00699,8,AGE_GROUP_10,-0.6564,0.1895,12.0034,1,0.0005
I00699,8,AGE_GROUP_11,-0.286,0.1219,5.5073,1,0.0189
I00699,8,AGE_GROUP_12,-0.217,0.0856,6.4291,1,0.0112
I00699,8,AGE_GROUP_13,-0.0526,0.0731,0.5185,1,0.4715
I00699,8,AGE_GROUP_14,-0.0783,0.0631,1.5378,1,0.2149
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,-0.0752,0.0602,1.557,1,0.2121
I00699,8,AGE_GROUP_17,0.1675,0.06,7.8024,1,0.0052
I00699,8,AGE_GROUP_18,0.4085,0.0617,43.8022,1,0
I00699,8,AGE_GROUP_19,0.5958,0.0705,71.4411,1,0
I00699,8,AGE_GROUP_20,0.8643,0.0919,88.5249,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,AGE_GROUP_6,-6.0926,98.5312,0.0038,1,0.9507
I00699,8,AGE_GROUP_7,0.1415,0.4935,0.0823,1,0.7742
I00699,8,AGE_GROUP_8,-0.9382,0.6281,2.2315,1,0.1352
I00699,8,AGE_GROUP_9,-0.6076,0.3101,3.8383,1,0.0501
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.2073,0.0579,12.831,1,0.0003
I00699,8,CHARLSON_INDEX_3,1.1628,0.0387,902.9741,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0013,0.0367,0.0012,1,0.9722
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-3.8001,0.0667,3248.7996,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0195,0.0413,0.2237,1,0.6362
I00699,8,YEAR_INDEX_3,0.0366,0.0408,0.805,1,0.3696
I00699,9,ADMIMETH_1,0,,,0,
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,2.2889,0.054,1799.1882,1,0
I00699,9,AGE_GROUP_1,-10.6375,261.6672,0.0017,1,0.9676
I00699,9,AGE_GROUP_10,-0.554,0.157,12.4453,1,0.0004
I00699,9,AGE_GROUP_11,-0.4167,0.1258,10.9747,1,0.0009
I00699,9,AGE_GROUP_12,-0.5346,0.1093,23.9062,1,0
I00699,9,AGE_GROUP_13,-0.5464,0.098,31.0996,1,0
I00699,9,AGE_GROUP_14,-0.3941,0.083,22.5598,1,0
I00699,9,AGE_GROUP_15,-0.3345,0.0746,20.0982,1,0
I00699,9,AGE_GROUP_16,-0.2012,0.0703,8.1864,1,0.0042
I00699,9,AGE_GROUP_17,0,,,0,
I00699,9,AGE_GROUP_18,0.1427,0.0706,4.0822,1,0.0433
I00699,9,AGE_GROUP_19,0.3443,0.0796,18.7142,1,0
I00699,9,AGE_GROUP_20,0.4606,0.1054,19.0975,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,AGE_GROUP_4,-9.6577,194.0669,0.0025,1,0.9603
I00699,9,AGE_GROUP_5,-0.0703,0.8959,0.0062,1,0.9375
I00699,9,AGE_GROUP_6,-0.6227,0.791,0.6198,1,0.4311
I00699,9,AGE_GROUP_7,-0.9593,0.3298,8.4622,1,0.0036
I00699,9,AGE_GROUP_8,-0.702,0.2689,6.8125,1,0.0091
I00699,9,AGE_GROUP_9,-0.608,0.2116,8.2515,1,0.0041
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.0138,0.0791,0.0305,1,0.8615
I00699,9,CHARLSON_INDEX_3,1.0248,0.0495,428.7793,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0011,0.0434,0.0006,1,0.98
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-3.5334,0.0812,1894.164,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,-0.01,0.0501,0.04,1,0.8415
I00699,9,YEAR_INDEX_3,0.0547,0.0489,1.2494,1,0.2637
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.5699,0.0363,5011.6919,1,0
I00699,10,AGE_GROUP_10,-1.0162,0.1401,52.6359,1,0
I00699,10,AGE_GROUP_11,-0.7946,0.1085,53.627,1,0
I00699,10,AGE_GROUP_12,-0.8504,0.0862,97.3395,1,0
I00699,10,AGE_GROUP_13,-0.6916,0.0712,94.43,1,0
I00699,10,AGE_GROUP_14,-0.472,0.0596,62.8026,1,0
I00699,10,AGE_GROUP_15,-0.3525,0.0529,44.3308,1,0
I00699,10,AGE_GROUP_16,-0.2775,0.0511,29.4956,1,0
I00699,10,AGE_GROUP_17,0,,,0,
I00699,10,AGE_GROUP_18,0.3415,0.0468,53.1632,1,0
I00699,10,AGE_GROUP_19,0.5585,0.0511,119.3673,1,0
I00699,10,AGE_GROUP_20,0.771,0.0636,147.0671,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,AGE_GROUP_3,-9.3189,208.7511,0.002,1,0.9644
I00699,10,AGE_GROUP_4,-9.3906,88.7121,0.0112,1,0.9157
I00699,10,AGE_GROUP_5,-2.0426,1.0246,3.9742,1,0.0462
I00699,10,AGE_GROUP_6,-1.3714,0.5243,6.8415,1,0.0089
I00699,10,AGE_GROUP_7,-0.7514,0.2406,9.7505,1,0.0018
I00699,10,AGE_GROUP_8,-0.8733,0.1785,23.9225,1,0
I00699,10,AGE_GROUP_9,-1.0106,0.2046,24.3993,1,0
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3416,0.0636,28.8322,1,0
I00699,10,CHARLSON_INDEX_3,1.3791,0.0394,1225.299,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,0.0262,0.0279,0.8801,1,0.3482
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-4.6802,0.0602,6043.6634,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0791,0.0343,5.308,1,0.0212
I00699,10,YEAR_INDEX_3,0.1049,0.0338,9.6453,1,0.0019
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.6889,0.0457,3459.7602,1,0
I00699,11,AGE_GROUP_10,-0.31,0.1593,3.7874,1,0.0516
I00699,11,AGE_GROUP_11,-0.3096,0.1296,5.7025,1,0.0169
I00699,11,AGE_GROUP_12,-0.1957,0.101,3.7524,1,0.0527
I00699,11,AGE_GROUP_13,-0.3461,0.0904,14.649,1,0.0001
I00699,11,AGE_GROUP_14,-0.1251,0.0794,2.4851,1,0.1149
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.2171,0.0722,9.0453,1,0.0026
I00699,11,AGE_GROUP_17,0.4712,0.0709,44.1635,1,0
I00699,11,AGE_GROUP_18,0.6865,0.0733,87.7642,1,0
I00699,11,AGE_GROUP_19,0.8027,0.0815,96.8955,1,0
I00699,11,AGE_GROUP_20,1.2048,0.0986,149.3402,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,AGE_GROUP_5,-9.7605,154.774,0.004,1,0.9497
I00699,11,AGE_GROUP_6,-0.3769,0.5532,0.4642,1,0.4957
I00699,11,AGE_GROUP_7,-0.4826,0.3872,1.5536,1,0.2126
I00699,11,AGE_GROUP_8,-0.3252,0.2565,1.607,1,0.2049
I00699,11,AGE_GROUP_9,-0.6912,0.2583,7.1593,1,0.0075
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.1856,0.0879,4.4562,1,0.0348
I00699,11,CHARLSON_INDEX_3,1.4187,0.0519,747.2441,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.0406,0.0396,1.0474,1,0.3061
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.1143,0.081,3991.4727,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.1586,0.0477,11.0767,1,0.0009
I00699,11,YEAR_INDEX_3,0.1754,0.0468,14.0595,1,0.0002
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.7679,0.0579,2288.752,1,0
I00699,12,AGE_GROUP_1,-1.7926,0.7315,6.0049,1,0.0143
I00699,12,AGE_GROUP_10,-0.2806,0.1952,2.067,1,0.1505
I00699,12,AGE_GROUP_11,-0.3657,0.1473,6.1625,1,0.013
I00699,12,AGE_GROUP_12,-0.306,0.111,7.6018,1,0.0058
I00699,12,AGE_GROUP_13,-0.2313,0.09,6.607,1,0.0102
I00699,12,AGE_GROUP_14,-0.0621,0.0801,0.601,1,0.4382
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.1005,0.0743,1.831,1,0.176
I00699,12,AGE_GROUP_17,0.4696,0.0733,41.0804,1,0
I00699,12,AGE_GROUP_18,0.5653,0.0774,53.391,1,0
I00699,12,AGE_GROUP_19,0.8889,0.0944,88.6885,1,0
I00699,12,AGE_GROUP_2,-3.3908,0.7153,22.4721,1,0
I00699,12,AGE_GROUP_20,1.0985,0.1343,66.8644,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,AGE_GROUP_3,-1.7243,1.0569,2.6618,1,0.1028
I00699,12,AGE_GROUP_4,-1.1124,0.7545,2.1734,1,0.1404
I00699,12,AGE_GROUP_5,-2.0011,1.043,3.6806,1,0.055
I00699,12,AGE_GROUP_6,-2.3577,1.0238,5.3032,1,0.0213
I00699,12,AGE_GROUP_7,-0.8217,0.4963,2.7417,1,0.0978
I00699,12,AGE_GROUP_8,-0.7312,0.3603,4.118,1,0.0424
I00699,12,AGE_GROUP_9,-0.3653,0.2522,2.0978,1,0.1475
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.2025,0.0736,7.5628,1,0.006
I00699,12,CHARLSON_INDEX_3,0.7692,0.051,227.4765,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0197,0.0442,0.1997,1,0.655
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-3.8675,0.0867,1991.4438,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.0347,0.051,0.4612,1,0.4971
I00699,12,YEAR_INDEX_3,0.1247,0.0511,5.9633,1,0.0146
I00699,13,ADMIMETH_1,-1.8967,0.0469,1638.0226,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_10,-0.5604,0.147,14.5406,1,0.0001
I00699,13,AGE_GROUP_11,-0.3727,0.1071,12.116,1,0.0005
I00699,13,AGE_GROUP_12,-0.2632,0.0821,10.2879,1,0.0013
I00699,13,AGE_GROUP_13,-0.168,0.0715,5.5116,1,0.0189
I00699,13,AGE_GROUP_14,-0.0887,0.0622,2.0353,1,0.1537
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.3364,0.0566,35.2877,1,0
I00699,13,AGE_GROUP_17,0.4334,0.0567,58.4775,1,0
I00699,13,AGE_GROUP_18,0.6912,0.0601,132.3952,1,0
I00699,13,AGE_GROUP_19,0.897,0.0714,157.8436,1,0
I00699,13,AGE_GROUP_2,-10.644,228.3853,0.0022,1,0.9628
I00699,13,AGE_GROUP_20,1.3801,0.0931,219.7305,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,AGE_GROUP_3,-10.5038,282.1738,0.0014,1,0.9703
I00699,13,AGE_GROUP_4,-10.3873,403.5055,0.0007,1,0.9795
I00699,13,AGE_GROUP_5,-9.9871,416.6982,0.0006,1,0.9809
I00699,13,AGE_GROUP_6,-1.7239,0.7448,5.3569,1,0.0206
I00699,13,AGE_GROUP_7,-1.7182,0.7415,5.3697,1,0.0205
I00699,13,AGE_GROUP_8,-0.6448,0.3296,3.8276,1,0.0504
I00699,13,AGE_GROUP_9,-0.5133,0.2438,4.4339,1,0.0352
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2159,0.0632,11.6574,1,0.0006
I00699,13,CHARLSON_INDEX_3,1.2454,0.0428,848.4601,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0308,0.0322,0.9142,1,0.339
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.5718,0.0609,665.5207,1,0
