INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,ENG,ENGLAND,7439,1265027,0.5881
I00731,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,75,7189,1.0433
I00731,RCF,AIREDALE NHS FOUNDATION TRUST,25,3003,0.8325
I00731,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,25,6033,0.4144
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",64,8505,0.7525
I00731,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,19,4099,0.4635
I00731,R1H,BARTS HEALTH NHS TRUST,143,21320,0.6707
I00731,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,53,5911,0.8966
I00731,RC1,BEDFORD HOSPITAL NHS TRUST,18,2986,0.6028
I00731,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,47,6933,0.6779
I00731,RMC,BOLTON NHS FOUNDATION TRUST,49,5553,0.8824
I00731,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,45,9073,0.496
I00731,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,65,10848,0.5992
I00731,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,27,5938,0.4547
I00731,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,21,4295,0.4889
I00731,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,28,6995,0.4003
I00731,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,56,16169,0.3463
I00731,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,55,8485,0.6482
I00731,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,18,4262,0.4223
I00731,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,57,11789,0.4835
I00731,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,43,6459,0.6657
I00731,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,25,4569,0.5472
I00731,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,23,7673,0.2998
I00731,RJ6,CROYDON HEALTH SERVICES NHS TRUST,7,2884,0.2427
I00731,RN7,DARTFORD AND GRAVESHAM NHS TRUST,45,11512,0.3909
I00731,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,74,13608,0.5438
I00731,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,42,10127,0.4147
I00731,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,29,4087,0.7096
I00731,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,54,9503,0.5682
I00731,RJN,EAST CHESHIRE NHS TRUST,9,1738,0.5178
I00731,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,90,15420,0.5837
I00731,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,65,10561,0.6155
I00731,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,45,6864,0.6556
I00731,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,31,9012,0.344
I00731,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,82,16247,0.5047
I00731,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,74,5013,1.4762
I00731,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,8,2328,0.3436
