INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I02038,ENG,"ENGLAND",86699,9308083,0.9
I02038,RCF,"AIREDALE NHS FOUNDATION TRUST",0,32955,0.0
I02038,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",555,44750,1.2
I02038,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1020,83820,1.2
I02038,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",0,48315,0.0
I02038,R1H,"BARTS HEALTH NHS TRUST",285,173410,0.2
I02038,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",0,119520,0.0
I02038,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",1270,55810,2.3
I02038,RMC,"BOLTON NHS FOUNDATION TRUST",0,60080,0.0
I02038,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",570,93540,0.6
I02038,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",680,69580,1.0
I02038,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",845,62000,1.4
I02038,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",405,70310,0.6
I02038,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",310,73415,0.4
I02038,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",0,97610,0.0
I02038,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",0,51225,0.0
I02038,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",650,47845,1.4
I02038,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",1555,78065,2.0
I02038,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",0,34915,0.0
I02038,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",*,57230,*
I02038,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",1240,72625,1.7
I02038,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",0,28940,0.0
I02038,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",0,67750,0.0
I02038,RJN,"EAST CHESHIRE NHS TRUST",0,19635,0.0
