INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,"ENGLAND",280495,8172234,3.4
I00732,RCF,"AIREDALE NHS FOUNDATION TRUST",975,30840,3.2
I00732,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1625,37680,4.3
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2870,76980,3.7
I00732,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1545,44745,3.5
I00732,R1H,"BARTS HEALTH NHS TRUST",3555,154545,2.3
I00732,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2085,71875,2.9
I00732,RC1,"BEDFORD HOSPITAL NHS TRUST",1280,33770,3.8
I00732,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",2275,49180,4.6
I00732,RMC,"BOLTON NHS FOUNDATION TRUST",1695,56130,3.0
I00732,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1865,90815,2.1
I00732,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",2230,59245,3.8
I00732,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1550,58705,2.6
I00732,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",2210,65460,3.4
I00732,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2125,61250,3.5
I00732,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1520,88635,1.7
I00732,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1775,47560,3.7
I00732,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1460,44475,3.3
I00732,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3020,76280,4.0
I00732,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1280,33550,3.8
I00732,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1455,46235,3.1
I00732,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",2725,64395,4.2
I00732,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1090,25935,4.2
I00732,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2135,60570,3.5
I00732,RJN,"EAST CHESHIRE NHS TRUST",905,18485,4.9
I00732,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3930,95285,4.1
I00732,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2580,78130,3.3
I00732,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",4335,98015,4.4
I00732,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2490,58075,4.3
I00732,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1830,55840,3.3
I00732,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3525,112255,3.1
I00732,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1330,28770,4.6
I00732,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1110,22155,5.0
I00732,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2930,77630,3.8
I00732,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1725,55985,3.1
I00732,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1290,68225,1.9
I00732,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",2100,59860,3.5
I00732,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",935,24530,3.8
I00732,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",505,42415,1.2
I00732,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",3205,69725,4.6
I00732,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2020,91975,2.2
I00732,R1F,"ISLE OF WIGHT NHS TRUST",865,16200,5.3
I00732,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1670,30190,5.5
I00732,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1655,48070,3.4
I00732,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3025,90255,3.4
I00732,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1125,56570,2.0
I00732,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2240,68440,3.3
I00732,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4055,97235,4.2
I00732,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2300,87945,2.6
I00732,REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3950,102025,3.9
I00732,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",2520,96850,2.6
I00732,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1730,76040,2.3
I00732,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2280,70390,3.2
I00732,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3125,148620,2.1
I00732,RPA,"MEDWAY NHS FOUNDATION TRUST",1880,50185,3.7
I00732,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1465,48945,3.0
I00732,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",2025,49000,4.1
I00732,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2980,86225,3.5
I00732,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1325,42910,3.1
I00732,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3425,77290,4.4
I00732,RVJ,"NORTH BRISTOL NHS TRUST",2225,80370,2.8
I00732,RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",1800,43620,4.1
I00732,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1255,47180,2.7
I00732,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2035,54230,3.8
I00732,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2835,71780,3.9
I00732,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1930,67375,2.9
I00732,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",990,25300,3.9
I00732,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2440,52315,4.7
I00732,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3150,74050,4.3
I00732,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4255,118935,3.6
I00732,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3115,100680,3.1
I00732,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3930,118110,3.3
I00732,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1520,47850,3.2
I00732,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3000,72700,4.1
I00732,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2100,62215,3.4
I00732,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2205,61785,3.6
I00732,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2130,50810,4.2
I00732,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2555,98660,2.6
I00732,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1160,42500,2.7
I00732,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1980,57320,3.5
I00732,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1635,41520,3.9
I00732,RNZ,"SALISBURY NHS FOUNDATION TRUST",1015,32230,3.1
I00732,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1980,64610,3.1
I00732,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3385,91745,3.7
I00732,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1935,53755,3.6
I00732,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2720,68235,4.0
I00732,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2510,69150,3.6
I00732,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3020,68235,4.4
I00732,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1185,32815,3.6
I00732,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2190,51530,4.3
I00732,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1320,36925,3.6
I00732,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1900,73990,2.6
I00732,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2360,73270,3.2
I00732,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1745,48815,3.6
I00732,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1925,49285,3.9
I00732,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1290,31400,4.1
I00732,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1795,50860,3.5
I00732,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2295,57395,4.0
I00732,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1055,37885,2.8
I00732,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2375,82490,2.9
I00732,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1600,52745,3.0
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1605,44955,3.6
I00732,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1455,30990,4.7
I00732,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1940,41405,4.7
I00732,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2605,63610,4.1
I00732,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1675,42125,4.0
I00732,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3475,73770,4.7
I00732,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1060,42335,2.5
