INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,ENG,"ENGLAND",9391321,2229510,1942451,1774504,1651638,1491675,301543,23.7,20.7,18.9,17.6,15.9,3.2
I00742,RCF,"AIREDALE NHS FOUNDATION TRUST",33345,7560,3940,7690,7885,6140,130,22.7,11.8,23.1,23.6,18.4,0.4
I00742,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",44750,430,4925,11095,9950,18035,315,1.0,11.0,24.8,22.2,40.3,0.7
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",84610,16610,22410,16690,9740,5320,13835,19.6,26.5,19.7,11.5,6.3,16.4
I00742,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",48195,18375,13540,6750,5965,2645,915,38.1,28.1,14.0,12.4,5.5,1.9
I00742,R1H,"BARTS HEALTH NHS TRUST",176310,68360,63980,19255,11035,6585,7095,38.8,36.3,10.9,6.3,3.7,4.0
I00742,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",78410,15730,23810,13850,11620,11450,1950,20.1,30.4,17.7,14.8,14.6,2.5
I00742,RC1,"BEDFORD HOSPITAL NHS TRUST",36735,4385,7995,5080,9145,9925,210,11.9,21.8,13.8,24.9,27.0,0.6
I00742,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",55575,18855,11900,11055,8090,5050,625,33.9,21.4,19.9,14.6,9.1,1.1
I00742,RMC,"BOLTON NHS FOUNDATION TRUST",60630,27735,12085,6870,7430,5925,580,45.7,19.9,11.3,12.3,9.8,1.0
I00742,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",97660,53750,21545,12325,6080,2825,1135,55.0,22.1,12.6,6.2,2.9,1.2
I00742,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",69970,8485,11845,13500,17325,15925,2885,12.1,16.9,19.3,24.8,22.8,4.1
I00742,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",64295,1770,7195,10830,15255,28945,295,2.8,11.2,16.8,23.7,45.0,0.5
I00742,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",71110,20885,15970,13605,12555,7105,990,29.4,22.5,19.1,17.7,10.0,1.4
I00742,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",76655,2735,8615,17440,22500,24265,1100,3.6,11.2,22.8,29.4,31.7,1.4
I00742,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",96335,11105,26395,23275,13700,7885,13975,11.5,27.4,24.2,14.2,8.2,14.5
I00742,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",51665,10750,13825,8810,8905,7990,1385,20.8,26.8,17.1,17.2,15.5,2.7
I00742,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",48820,10860,5285,5130,7965,10905,8675,22.2,10.8,10.5,16.3,22.3,17.8
I00742,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82365,23415,25045,12680,12735,7885,610,28.4,30.4,15.4,15.5,9.6,0.7
I00742,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",36650,8955,13250,6030,4135,3390,890,24.4,36.2,16.5,11.3,9.2,2.4
I00742,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",56655,8470,15245,10825,11655,10005,455,15.0,26.9,19.1,20.6,17.7,0.8
I00742,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",73990,25240,17840,14365,11975,3910,660,34.1,24.1,19.4,16.2,5.3,0.9
I00742,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",29250,2940,4505,9825,8815,2770,400,10.1,15.4,33.6,30.1,9.5,1.4
I00742,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",68020,1740,8740,18945,14410,18315,5875,2.6,12.8,27.9,21.2,26.9,8.6
I00742,RJN,"EAST CHESHIRE NHS TRUST",20015,1265,3820,3330,4705,6750,145,6.3,19.1,16.6,23.5,33.7,0.7
I00742,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",109695,23270,23970,29060,24095,8340,955,21.2,21.9,26.5,22.0,7.6,0.9
I00742,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",88030,40015,20035,9580,11695,6275,430,45.5,22.8,10.9,13.3,7.1,0.5
I00742,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",110730,19720,19225,26805,22585,17575,4820,17.8,17.4,24.2,20.4,15.9,4.4
I00742,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",64095,12565,15065,14855,15075,5940,600,19.6,23.5,23.2,23.5,9.3,0.9
