INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,ENG,"ENGLAND",9061899,8388,159070,160349,0.0926,1.7554,1.7695
I00720,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",56683,239,1794,1828,0.4216,3.1650,3.2250
I00720,RCF,"AIREDALE NHS FOUNDATION TRUST",32667,1,494,495,0.0031,1.5122,1.5153
I00720,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",41850,14,1146,1148,0.0335,2.7384,2.7431
I00720,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",87283,1,1981,1982,0.0011,2.2696,2.2708
I00720,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",43308,0,609,609,0.0000,1.4062,1.4062
I00720,R1H,"BARTS HEALTH NHS TRUST",167596,455,2705,2731,0.2715,1.6140,1.6295
I00720,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",71900,876,978,1412,1.2184,1.3602,1.9638
I00720,RC1,"BEDFORD HOSPITAL NHS TRUST",36416,0,557,557,0.0000,1.5295,1.5295
I00720,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",55357,4,1027,1028,0.0072,1.8552,1.8570
I00720,RMC,"BOLTON NHS FOUNDATION TRUST",60677,0,804,804,0.0000,1.3250,1.3250
I00720,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",92368,1,834,835,0.0011,0.9029,0.9040
I00720,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",70067,1,922,922,0.0014,1.3159,1.3159
I00720,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",58291,319,1212,1223,0.5473,2.0792,2.0981
I00720,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",70123,0,1642,1642,0.0000,2.3416,2.3416
I00720,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",74164,0,1541,1541,0.0000,2.0778,2.0778
I00720,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",91972,24,1414,1415,0.0261,1.5374,1.5385
I00720,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",50908,0,767,767,0.0000,1.5066,1.5066
I00720,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",57016,0,774,774,0.0000,1.3575,1.3575
I00720,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",46988,0,743,743,0.0000,1.5813,1.5813
I00720,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82047,0,2084,2084,0.0000,2.5400,2.5400
I00720,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",40976,0,834,834,0.0000,2.0353,2.0353
I00720,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",57051,0,1295,1295,0.0000,2.2699,2.2699
I00720,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",73034,0,1782,1782,0.0000,2.4400,2.4400
