INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,ENGLAND,285570,8215640,3.5
I00732,RCF,AIREDALE NHS FOUNDATION TRUST,995,31345,3.2
I00732,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1640,38270,4.3
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2975,76685,3.9
I00732,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1610,45415,3.5
I00732,R1H,BARTS HEALTH NHS TRUST,3580,155205,2.3
I00732,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2175,72095,3
I00732,RC1,BEDFORD HOSPITAL NHS TRUST,1310,34070,3.8
I00732,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2375,49850,4.8
I00732,RMC,BOLTON NHS FOUNDATION TRUST,1690,56845,3
I00732,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1880,89440,2.1
I00732,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2230,59790,3.7
I00732,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1585,58350,2.7
I00732,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2250,65485,3.4
I00732,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2150,60825,3.5
I00732,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,1575,90140,1.7
I00732,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1790,47665,3.8
I00732,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1520,44660,3.4
I00732,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,3110,75115,4.1
I00732,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1295,32680,4
I00732,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1475,46580,3.2
I00732,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2825,64480,4.4
I00732,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1085,25740,4.2
I00732,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2170,61535,3.5
I00732,RJN,EAST CHESHIRE NHS TRUST,935,18600,5
I00732,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3965,96865,4.1
I00732,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2720,79985,3.4
I00732,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,4390,99005,4.4
I00732,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2630,58970,4.5
I00732,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1795,55505,3.2
I00732,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3565,110815,3.2
I00732,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1345,28895,4.7
I00732,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1130,21990,5.1
I00732,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2945,78580,3.7
I00732,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1750,55460,3.2
I00732,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1300,68745,1.9
I00732,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2175,62045,3.5
I00732,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,955,24965,3.8
I00732,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,505,42425,1.2
I00732,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,3255,69845,4.7
I00732,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2040,92555,2.2
I00732,R1F,ISLE OF WIGHT NHS TRUST,890,16380,5.4
I00732,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1650,30265,5.5
I00732,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1665,47040,3.5
I00732,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2970,89535,3.3
I00732,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1180,58340,2
I00732,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,2300,68145,3.4
I00732,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,4035,96905,4.2
I00732,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2390,88140,2.7
I00732,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3995,103125,3.9
I00732,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2500,96455,2.6
I00732,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1765,77310,2.3
I00732,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2330,71270,3.3
I00732,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,3220,146750,2.2
I00732,RPA,MEDWAY NHS FOUNDATION TRUST,1940,50335,3.9
I00732,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1510,49295,3.1
I00732,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1995,49550,4
I00732,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2995,86125,3.5
I00732,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1370,39855,3.4
I00732,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3575,77740,4.6
I00732,RVJ,NORTH BRISTOL NHS TRUST,2165,81085,2.7
I00732,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1885,42690,4.4
I00732,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1260,46750,2.7
I00732,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2055,54645,3.8
I00732,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,2900,73600,3.9
I00732,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2075,67475,3.1
I00732,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,980,24970,3.9
I00732,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2495,52705,4.7
I00732,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3265,76455,4.3
I00732,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4350,120110,3.6
I00732,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3135,101245,3.1
I00732,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,4005,120365,3.3
I00732,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1560,47425,3.3
I00732,RHU,PORTSMOUTH HOSPITALS NHS TRUST,3105,73095,4.2
I00732,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2160,62430,3.5
I00732,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2210,61345,3.6
I00732,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,2190,50670,4.3
I00732,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2540,100685,2.5
I00732,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1210,43265,2.8
