INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,ENG,ENGLAND,272740,58343,54990,54693,53157,48028,3529,21,20,20,19,18,1
I00743,RCF,AIREDALE NHS FOUNDATION TRUST,935,165,110,240,210,205,*,18,12,26,22,22,*
I00743,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1540,*,195,305,395,640,*,*,13,20,26,42,*
I00743,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2745,395,610,715,510,325,190,14,22,26,19,12,7
I00743,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1515,595,420,255,165,55,25,39,28,17,11,4,2
I00743,R1H,BARTS HEALTH NHS TRUST,3320,810,1355,485,355,235,85,24,41,15,11,7,3
I00743,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,2745,350,620,555,520,685,15,13,23,20,19,25,1
I00743,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2220,755,595,320,355,185,10,34,27,14,16,8,0
I00743,RMC,BOLTON NHS FOUNDATION TRUST,1525,710,260,170,220,160,10,47,17,11,14,10,1
I00743,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1715,870,420,195,155,65,15,51,24,11,9,4,1
I00743,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2130,215,255,425,565,585,85,10,12,20,27,27,4
I00743,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1620,20,150,225,425,795,*,1,9,14,26,49,*
I00743,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2195,625,490,425,435,205,10,28,22,19,20,9,0
I00743,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2105,65,200,490,595,745,15,3,10,23,28,35,1
I00743,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,1545,125,460,440,220,165,130,8,30,28,14,11,8
I00743,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1645,300,390,330,295,305,30,18,24,20,18,19,2
I00743,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1380,225,200,155,235,350,215,16,14,11,17,25,16
I00743,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,2880,895,830,410,365,380,10,31,29,14,13,13,0
I00743,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1185,240,330,255,205,145,15,20,28,22,17,12,1
I00743,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1405,185,305,320,315,280,*,13,22,23,22,20,*
I00743,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2630,1000,605,440,425,160,*,38,23,17,16,6,*
I00743,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1085,100,220,355,320,75,15,9,20,33,29,7,1
I00743,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2065,65,340,540,415,695,10,3,16,26,20,34,0
I00743,RJN,EAST CHESHIRE NHS TRUST,865,30,160,120,210,340,0,3,18,14,24,39,0
I00743,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3710,755,820,955,875,290,10,20,22,26,24,8,0
I00743,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2615,1100,655,275,385,200,*,42,25,11,15,8,*
I00743,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,4075,695,760,1105,785,655,75,17,19,27,19,16,2
I00743,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2465,425,530,685,580,235,10,17,22,28,24,10,0
I00743,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1630,35,185,205,430,780,0,2,11,13,26,48,0
I00743,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3440,80,415,550,735,1625,40,2,12,16,21,47,1
I00743,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1395,480,390,190,235,95,*,34,28,14,17,7,*
I00743,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1045,170,315,250,210,95,*,16,30,24,20,9,*
I00743,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2800,230,380,610,730,835,10,8,14,22,26,30,0
I00743,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1735,180,235,330,540,445,*,10,14,19,31,26,*
I00743,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1350,300,540,240,135,105,35,22,40,18,10,8,3
I00743,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2080,15,240,305,595,920,*,1,12,15,29,44,*
I00743,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,865,20,30,155,295,365,0,2,3,18,34,42,0
I00743,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,510,265,210,25,*,*,*,52,41,5,*,*,*
I00743,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,3230,1025,680,410,565,545,10,32,21,13,17,17,0
I00743,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2015,425,655,425,315,150,45,21,33,21,16,7,2
I00743,R1F,ISLE OF WIGHT NHS TRUST,855,95,320,235,170,30,*,11,37,27,20,4,*
I00743,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1505,365,385,505,165,75,10,24,26,34,11,5,1
I00743,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1575,230,355,375,320,245,50,15,23,24,20,16,3
I00743,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2825,425,635,485,570,620,90,15,22,17,20,22,3
I00743,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1075,15,105,180,270,500,*,1,10,17,25,47,*
I00743,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,2270,445,465,315,520,510,10,20,20,14,23,22,0
I00743,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3760,1410,545,595,685,500,20,38,14,16,18,13,1
I00743,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2270,430,705,520,345,255,20,19,31,23,15,11,1
I00743,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3840,2350,520,360,440,135,30,61,14,9,11,4,1
I00743,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2340,300,640,730,425,230,20,13,27,31,18,10,1
I00743,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2255,90,270,555,565,765,*,4,12,25,25,34,*
I00743,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,3175,1145,615,420,520,430,40,36,19,13,16,14,1
I00743,RPA,MEDWAY NHS FOUNDATION TRUST,1770,430,485,370,300,170,15,24,27,21,17,10,1
I00743,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,5980,730,1155,1285,1365,1360,85,12,19,21,23,23,1
I00743,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1445,220,265,235,335,375,15,15,18,16,23,26,1
I00743,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2785,990,660,450,505,165,20,36,24,16,18,6,1
I00743,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1260,150,195,225,430,250,10,12,15,18,34,20,1
I00743,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3485,365,630,1110,815,550,20,10,18,32,23,16,1
I00743,RVJ,NORTH BRISTOL NHS TRUST,2160,255,395,375,465,650,20,12,18,17,22,30,1
I00743,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1810,345,490,385,330,240,20,19,27,21,18,13,1
I00743,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1215,430,325,165,170,50,70,35,27,14,14,4,6
I00743,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1880,850,340,230,265,195,*,45,18,12,14,10,*
I00743,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,2840,385,415,770,705,545,20,14,15,27,25,19,1
I00743,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1985,250,390,340,600,395,10,13,20,17,30,20,1
I00743,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,920,90,355,230,190,55,*,10,39,25,21,6,*
I00743,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2285,605,510,435,455,280,*,26,22,19,20,12,*
I00743,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3060,710,725,580,490,550,*,23,24,19,16,18,*
I00743,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4210,1090,745,710,680,955,25,26,18,17,16,23,1
I00743,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2995,170,235,485,825,1250,30,6,8,16,28,42,1
I00743,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,3665,1795,770,450,435,205,15,49,21,12,12,6,0
I00743,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1485,60,200,375,445,400,*,4,13,25,30,27,*
I00743,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,2975,430,480,595,615,845,10,14,16,20,21,28,0
I00743,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1960,60,240,245,370,940,105,3,12,13,19,48,5
I00743,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2145,335,895,570,300,45,*,16,42,27,14,2,*
I00743,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,2190,80,300,740,580,490,*,4,14,34,26,22,*
I00743,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2465,235,485,710,595,400,40,10,20,29,24,16,2
I00743,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1180,20,45,145,305,655,10,2,4,12,26,56,1
I00743,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1895,95,245,510,460,575,10,5,13,27,24,30,1
I00743,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,1585,680,320,230,220,130,*,43,20,15,14,8,*
I00743,RNZ,SALISBURY NHS FOUNDATION TRUST,970,35,125,325,215,270,*,4,13,34,22,28,*
I00743,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2020,1285,375,240,45,*,65,64,19,12,2,*,3
I00743,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3390,1265,480,660,545,430,10,37,14,19,16,13,0
I00743,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1960,535,475,345,235,130,240,27,24,18,12,7,12
I00743,RH5,SOMERSET NHS FOUNDATION TRUST,1955,230,520,645,350,195,*,12,27,33,18,10,*
I00743,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,2520,880,430,375,520,305,10,35,17,15,21,12,0
I00743,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,3080,1485,750,350,305,180,10,48,24,11,10,6,0
I00743,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,1130,*,85,260,440,340,*,*,8,23,39,30,*
I00743,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1310,305,140,325,270,250,25,23,11,25,21,19,2
I00743,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1765,80,375,460,410,405,30,5,21,26,23,23,2
I00743,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,2310,1120,445,370,240,125,10,48,19,16,10,5,0
I00743,RWJ,STOCKPORT NHS FOUNDATION TRUST,1665,305,350,270,285,445,*,18,21,16,17,27,*
I00743,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1770,25,255,435,465,575,15,1,14,25,26,32,1
I00743,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1275,590,295,230,120,40,*,46,23,18,9,3,*
I00743,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2285,700,460,375,420,325,*,31,20,16,18,14,*
I00743,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,985,50,340,245,165,180,*,5,35,25,17,18,*
I00743,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2500,985,420,360,290,385,65,39,17,14,12,15,3
I00743,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1480,20,350,415,325,360,10,1,24,28,22,24,1
I00743,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1605,290,620,565,100,35,*,18,39,35,6,2,*
I00743,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1415,585,310,200,255,55,*,41,22,14,18,4,*
I00743,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,1995,190,275,425,505,595,*,10,14,21,25,30,*
I00743,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2425,900,500,365,410,210,35,37,21,15,17,9,1
I00743,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,2625,300,550,635,595,260,280,11,21,24,23,10,11
I00743,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1645,270,475,420,305,170,*,16,29,26,19,10,*
I00743,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3480,630,915,740,700,490,10,18,26,21,20,14,0
I00743,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1180,235,355,265,155,130,35,20,30,22,13,11,3
I00743,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2415,335,475,500,530,550,20,14,20,21,22,23,1
I00743,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,6795,2775,1300,1055,830,765,65,41,19,16,12,11,1
I00743,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,2390,510,510,405,560,355,55,21,21,17,23,15,2
I00743,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2775,475,595,670,575,435,30,17,21,24,21,16,1
I00743,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,4305,740,705,1000,930,905,25,17,16,23,22,21,1
I00743,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4285,665,800,815,1015,950,30,16,19,19,24,22,1
I00743,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1775,385,245,385,520,240,*,22,14,22,29,14,*
I00743,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,4140,1045,810,755,845,635,55,25,20,18,20,15,1
I00743,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2405,405,730,575,445,245,15,17,30,24,19,10,1
I00743,RBK,WALSALL HEALTHCARE NHS TRUST,1475,700,285,180,175,125,10,47,19,12,12,8,1
I00743,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1305,395,190,145,305,265,*,30,15,11,23,20,*
I00743,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1955,25,260,470,425,760,15,1,13,24,22,39,1
I00743,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1460,30,280,565,400,185,10,2,19,39,27,13,1
I00743,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,3010,185,520,945,775,570,10,6,17,31,26,19,0
I00743,RKE,WHITTINGTON HEALTH NHS TRUST,535,115,175,140,70,30,*,21,33,26,13,6,*
I00743,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2085,715,355,320,350,315,25,34,17,15,17,15,1
I00743,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2725,325,490,725,670,505,10,12,18,27,25,19,0
I00743,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1630,560,375,220,290,180,*,34,23,13,18,11,*
I00743,RLQ,WYE VALLEY NHS TRUST,1170,80,175,410,290,70,145,7,15,35,25,6,12
I00743,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,995,65,150,365,285,110,10,7,15,37,29,11,1
I00743,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3045,400,480,620,645,820,80,13,16,20,21,27,3
