INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,ENG,ENGLAND,8520937,2016262,1762986,1618438,1498893,1357016,267342,23.7,20.7,19,17.6,15.9,3.1
I00742,RCF,AIREDALE NHS FOUNDATION TRUST,29500,7465,3935,6370,6415,5135,180,25.3,13.3,21.6,21.7,17.4,0.6
I00742,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,40610,380,6250,8675,10565,14440,300,0.9,15.4,21.4,26,35.6,0.7
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",76775,12795,17250,17805,10075,6680,12165,16.7,22.5,23.2,13.1,8.7,15.8
I00742,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,43365,18045,10905,6640,4655,2195,930,41.6,25.1,15.3,10.7,5.1,2.1
I00742,R1H,BARTS HEALTH NHS TRUST,157890,39570,68525,23545,12530,7500,6220,25.1,43.4,14.9,7.9,4.8,3.9
I00742,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,107905,19315,25475,20895,20035,20875,1310,17.9,23.6,19.4,18.6,19.3,1.2
I00742,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,51295,20025,11905,7095,7775,3965,530,39,23.2,13.8,15.2,7.7,1
I00742,RMC,BOLTON NHS FOUNDATION TRUST,54890,27505,9665,5670,6705,4835,505,50.1,17.6,10.3,12.2,8.8,0.9
I00742,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,83825,49595,18940,7225,4990,2050,1025,59.2,22.6,8.6,6,2.4,1.2
I00742,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,64960,7570,9165,13690,15465,16335,2725,11.7,14.1,21.1,23.8,25.1,4.2
I00742,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,56965,580,7725,9160,15730,23525,245,1,13.6,16.1,27.6,41.3,0.4
I00742,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,64550,21360,13990,12030,10745,5145,1285,33.1,21.7,18.6,16.6,8,2
I00742,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,66495,2615,6835,15835,18410,21930,870,3.9,10.3,23.8,27.7,33,1.3
I00742,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,87780,7665,23240,22170,13535,8915,12260,8.7,26.5,25.3,15.4,10.2,14
I00742,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,47360,10625,11640,8705,7245,7670,1480,22.4,24.6,18.4,15.3,16.2,3.1
I00742,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,43540,9105,5595,4435,7300,9440,7665,20.9,12.9,10.2,16.8,21.7,17.6
I00742,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,70110,23155,19670,10415,9065,7335,470,33,28.1,14.9,12.9,10.5,0.7
I00742,RJ6,CROYDON HEALTH SERVICES NHS TRUST,31695,6555,10290,6760,4560,2560,965,20.7,32.5,21.3,14.4,8.1,3
I00742,RN7,DARTFORD AND GRAVESHAM NHS TRUST,53030,8215,12360,13710,10230,8145,370,15.5,23.3,25.9,19.3,15.4,0.7
I00742,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,66595,25925,14555,11375,10070,4020,650,38.9,21.9,17.1,15.1,6,1
