INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,ENG,"ENGLAND",3.5047,19
I01965,R1F,"ISLE OF WIGHT NHS TRUST",4.5167,13
I01965,R1H,"BARTS HEALTH NHS TRUST",3.2634,19
I01965,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",3.4810,12
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",3.0529,13
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",2.8583,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",2.8448,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.0523,12
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",5.1727,12
I01965,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",2.5781,13
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.4446,19
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",3.2317,19
I01965,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",4.0560,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.6304,12
I01965,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",2.9381,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",2.9458,19
I01965,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3.0065,12
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",3.3555,14
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",4.3586,19
I01965,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.2630,13
I01965,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",3.7668,12
I01965,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.0721,12
I01965,RC1,"BEDFORD HOSPITAL NHS TRUST",3.6673,19
I01965,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2.8447,12
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",2.7967,12
I01965,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3.5797,12
I01965,RCF,"AIREDALE NHS FOUNDATION TRUST",4.4443,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.7482,13
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",3.6123,13
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",2.7588,13
I01965,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.6651,14
I01965,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.9154,13
I01965,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",4.2556,19
I01965,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",2.7684,19
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.0893,13
I01965,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.2934,12
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",4.9092,12
I01965,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.6725,19
I01965,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3.7541,13
I01965,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",2.8203,19
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.0074,15
I01965,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",2.6200,19
I01965,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",2.7803,13
I01965,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2.9433,12
I01965,RGQ,"IPSWICH HOSPITAL NHS TRUST",3.1768,13
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",3.7983,12
I01965,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2.4585,19
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2.8886,13
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.1989,19
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3.4207,19
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3.3457,13
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",0.7123,12
I01965,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.2751,13
I01965,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2.4894,13
I01965,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",2.7818,15
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.1833,19
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",3.7773,11
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.5210,15
I01965,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",2.9587,13
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",3.5154,19
I01965,RJN,"EAST CHESHIRE NHS TRUST",2.4123,12
I01965,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",3.1323,12
I01965,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.1093,13
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",3.2302,13
I01965,RK9,"PLYMOUTH HOSPITALS NHS TRUST",4.9979,19
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4149,13
I01965,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3.9410,19
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.8604,19
I01965,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",3.2241,12
I01965,RLQ,"WYE VALLEY NHS TRUST",3.2469,19
I01965,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",2.9844,11
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.3771,13
I01965,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",4.8444,19
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",4.3147,13
I01965,RMC,"BOLTON NHS FOUNDATION TRUST",4.6061,19
I01965,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",4.0234,19
I01965,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.0402,13
I01965,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.0238,15
I01965,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1.7752,15
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.0526,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.5025,13
I01965,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",2.9495,13
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.8283,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.1893,19
I01965,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",3.5162,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",3.2641,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",3.8649,19
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",3.2746,13
I01965,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",3.6622,19
I01965,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",2.8918,19
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.2101,13
I01965,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2.7884,19
I01965,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1.8247,13
I01965,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",3.1539,13
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3.4583,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",3.5065,13
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.6876,13
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.7441,19
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.0447,13
I01965,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2.9781,12
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3.9206,19
I01965,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3.1592,9
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.5042,12
I01965,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",3.2482,11
