INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,ENG,ENGLAND,5.1557,19
I01965,RCF,AIREDALE NHS FOUNDATION TRUST,4.2559,13
I01965,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,4.2657,11
I01965,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",5.5715,18
I01965,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,5.2051,19
I01965,R1H,BARTS HEALTH NHS TRUST,6.9071,19
I01965,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,4.9799,19
I01965,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6.4881,13
I01965,RMC,BOLTON NHS FOUNDATION TRUST,4.7806,19
I01965,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,4.8526,19
I01965,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,5.0291,19
I01965,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,4.8754,19
I01965,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,4.7549,19
I01965,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3.8297,19
I01965,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,4.1231,19
I01965,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5.3317,19
I01965,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,3.5771,19
I01965,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,4.7944,13
I01965,RJ6,CROYDON HEALTH SERVICES NHS TRUST,3.5877,19
I01965,RN7,DARTFORD AND GRAVESHAM NHS TRUST,2.6937,19
I01965,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,4.4498,19
I01965,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3.6596,19
I01965,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,4.5802,19
I01965,RJN,EAST CHESHIRE NHS TRUST,5.4411,12
I01965,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,4.4514,19
I01965,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,5.8378,13
I01965,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,5.1787,19
I01965,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,5.6718,19
I01965,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,5.6991,19
I01965,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3.7024,19
I01965,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,4.9145,13
I01965,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,4.129,19
I01965,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,4.2801,19
I01965,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,3.6528,13
I01965,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,6.0099,19
I01965,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,4.0388,19
I01965,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3.5474,12
I01965,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,5.2296,19
I01965,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,6.6664,19
I01965,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,7.2165,19
I01965,R1F,ISLE OF WIGHT NHS TRUST,5.3325,13
I01965,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.2176,19
I01965,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,5.983,19
I01965,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,5.6275,19
I01965,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,4.253,19
I01965,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6.4903,19
I01965,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,4.4023,19
I01965,RJ2,LEWISHAM AND GREENWICH NHS TRUST,3.8412,19
I01965,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4.5044,19
I01965,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5.5788,19
I01965,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,3.9983,19
I01965,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,5.8227,19
I01965,RPA,MEDWAY NHS FOUNDATION TRUST,4.8998,19
I01965,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,4.8709,19
I01965,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5.3668,12
I01965,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,4.9335,19
I01965,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.5021,19
I01965,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.0754,19
I01965,RVJ,NORTH BRISTOL NHS TRUST,5.5622,19
I01965,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,4.0646,13
I01965,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4.7347,19
I01965,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5.784,19
I01965,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,3.4354,13
I01965,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,3.9477,19
I01965,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3.3207,19
I01965,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,4.7527,19
I01965,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,4.8944,19
I01965,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,6.9959,19
I01965,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6.1795,19
I01965,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,5.1367,13
I01965,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,4.9587,13
I01965,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,5.3369,19
I01965,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,3.1488,19
I01965,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,4.962,12
I01965,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,4.0382,13
I01965,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,6.2735,19
I01965,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6.5041,19
I01965,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,4.3662,19
I01965,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6.61,13
I01965,RNZ,SALISBURY NHS FOUNDATION TRUST,4.3582,19
I01965,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,5.0076,19
I01965,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5.8926,19
I01965,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,5.1965,19
I01965,RH5,SOMERSET NHS FOUNDATION TRUST,4.665,19
I01965,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,4.5406,13
I01965,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,4.3434,19
I01965,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4.3494,19
I01965,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,4.6476,19
I01965,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.765,19
I01965,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,6.1454,19
I01965,RWJ,STOCKPORT NHS FOUNDATION TRUST,3.9735,13
I01965,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,5.9482,19
I01965,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6.1681,19
I01965,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,4.8051,19
I01965,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3.777,19
I01965,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,5.6007,19
I01965,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,4.5969,19
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",4.2942,13
I01965,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,5.969,19
I01965,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,3.4804,13
I01965,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,7.7255,19
I01965,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,5.3882,19
I01965,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5.3529,12
I01965,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,4.3099,19
I01965,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5.5998,13
I01965,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,6.2292,19
I01965,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3.8588,19
I01965,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,5.4914,19
I01965,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.9743,19
I01965,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,5.3881,19
I01965,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,5.4104,19
