INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,ENG,"ENGLAND",285677,59454,59159,58597,56328,49653,2486,20.8116,20.7084,20.5116,19.7174,17.3808,0.8702
I00743,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2078,1222,287,265,170,122,12,58.8065,13.8114,12.7526,8.1809,5.8710,0.5775
I00743,RCF,"AIREDALE NHS FOUNDATION TRUST",1009,154,118,227,318,192,0,15.2626,11.6947,22.4975,31.5164,19.0287,0.0000
I00743,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1656,*,149,265,331,901,*,*,8.9976,16.0024,19.9879,54.4082,*
I00743,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3229,520,1004,762,638,271,34,16.1041,31.0932,23.5986,19.7584,8.3927,1.0530
I00743,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1459,475,465,312,141,*,*,32.5565,31.8711,21.3845,9.6642,*,*
I00743,R1H,"BARTS HEALTH NHS TRUST",3634,1907,831,385,292,177,42,52.4766,22.8674,10.5944,8.0352,4.8707,1.1558
I00743,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2062,319,542,444,360,386,11,15.4704,26.2852,21.5325,17.4588,18.7197,0.5335
I00743,RC1,"BEDFORD HOSPITAL NHS TRUST",1180,*,246,202,271,376,*,*,20.8475,17.1186,22.9661,31.8644,*
I00743,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",2359,643,478,519,420,*,*,27.2573,20.2628,22.0008,17.8042,*,*
I00743,RMC,"BOLTON NHS FOUNDATION TRUST",1717,754,393,212,212,*,*,43.9138,22.8888,12.3471,12.3471,*,*
I00743,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1819,848,405,300,146,105,15,46.6190,22.2650,16.4926,8.0264,5.7724,0.8246
I00743,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",2340,291,483,548,463,547,8,12.4359,20.6410,23.4188,19.7863,23.3761,0.3419
I00743,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1542,*,204,216,269,847,*,*,13.2296,14.0078,17.4449,54.9287,*
I00743,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",1355,124,273,331,380,247,0,9.1513,20.1476,24.4280,28.0443,18.2288,0.0000
I00743,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",2316,562,595,385,472,296,6,24.2660,25.6908,16.6235,20.3800,12.7807,0.2591
I00743,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2143,56,245,371,648,782,41,2.6132,11.4326,17.3122,30.2380,36.4909,1.9132
I00743,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1720,846,390,225,153,88,18,49.1860,22.6744,13.0814,8.8953,5.1163,1.0465
I00743,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1542,159,536,391,316,120,20,10.3113,34.7601,25.3567,20.4929,7.7821,1.2970
I00743,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1698,285,473,328,375,*,*,16.7845,27.8563,19.3168,22.0848,*,*
I00743,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",2029,929,546,276,210,40,28,45.7861,26.9098,13.6028,10.3499,1.9714,1.3800
