INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00721,ENG,ENGLAND,292516,5012,105958,106534,2,36,36
I00721,RCF,AIREDALE NHS FOUNDATION TRUST,1005,0,275,275,0,27,27
I00721,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1675,55,630,640,3,38,38
I00721,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3030,0,990,990,0,33,33
I00721,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1625,0,420,420,0,26,26
I00721,R1H,BARTS HEALTH NHS TRUST,3705,370,1425,1465,10,38,40
I00721,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2220,345,665,760,16,30,34
I00721,RC1,BEDFORD HOSPITAL NHS TRUST,1330,0,345,345,0,26,26
I00721,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2415,*,680,680,*,28,28
I00721,RMC,BOLTON NHS FOUNDATION TRUST,1725,0,460,460,0,27,27
I00721,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1900,0,425,425,0,22,22
I00721,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2295,0,950,950,0,41,41
I00721,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1620,195,825,845,12,51,52
I00721,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2265,0,810,810,0,36,36
I00721,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2210,0,995,995,0,45,45
I00721,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,1615,15,870,870,1,54,54
I00721,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1810,0,580,580,0,32,32
I00721,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1555,0,560,560,0,36,36
I00721,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,3125,0,1400,1400,0,45,45
I00721,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1310,0,665,665,0,51,51
I00721,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1510,0,725,725,0,48,48
I00721,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2865,0,1415,1415,0,49,49
I00721,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1110,0,395,395,0,36,36
I00721,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2205,20,740,740,1,34,34
I00721,RJN,EAST CHESHIRE NHS TRUST,940,0,220,220,0,23,23
I00721,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,4075,0,1190,1190,0,29,29
I00721,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2770,0,925,925,0,33,33
I00721,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,4445,0,1480,1480,0,33,33
I00721,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2675,0,945,945,0,35,35
I00721,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1820,0,890,890,0,49,49
