INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,"ENGLAND",1210205,9308083,13.0
I01964,RCF,"AIREDALE NHS FOUNDATION TRUST",4450,32955,13.5
I01964,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",5040,44750,11.3
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",10660,83820,12.7
I01964,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",5765,48315,11.9
I01964,R1H,"BARTS HEALTH NHS TRUST",27165,173410,15.7
I01964,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",16940,119520,14.2
I01964,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",6970,55810,12.5
I01964,RMC,"BOLTON NHS FOUNDATION TRUST",5165,60080,8.6
I01964,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",12935,93540,13.8
I01964,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",8620,69580,12.4
I01964,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",9360,62000,15.1
I01964,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",7130,70310,10.1
I01964,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",9205,73415,12.5
I01964,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",14455,97610,14.8
I01964,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",6410,51225,12.5
I01964,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",4410,47845,9.2
I01964,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",10080,78065,12.9
I01964,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",2975,34915,8.5
I01964,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",8305,57230,14.5
I01964,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",7715,72625,10.6
I01964,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3715,28940,12.8
I01964,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",6320,67750,9.3
I01964,RJN,"EAST CHESHIRE NHS TRUST",1390,19635,7.1
I01964,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",13855,108850,12.7
I01964,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",13600,90650,15.0
I01964,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",12410,110015,11.3
I01964,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",9670,63990,15.1
I01964,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",7610,61965,12.3
I01964,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",16640,122025,13.6
I01964,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4120,32585,12.6
I01964,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",2240,23505,9.5
I01964,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",7595,92955,8.2
