INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,ENGLAND,1109081,8520937,13
I01964,RCF,AIREDALE NHS FOUNDATION TRUST,3935,29500,13.3
I01964,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,4475,40610,11
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",9630,76775,12.5
I01964,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,4910,43365,11.3
I01964,R1H,BARTS HEALTH NHS TRUST,24475,157890,15.5
I01964,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14910,107905,13.8
I01964,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6510,51295,12.7
I01964,RMC,BOLTON NHS FOUNDATION TRUST,4610,54890,8.4
I01964,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11035,83825,13.2
I01964,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,8040,64960,12.4
I01964,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8520,56965,15
I01964,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,6255,64550,9.7
I01964,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8605,66495,12.9
I01964,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,12460,87780,14.2
I01964,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6015,47360,12.7
I01964,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,3990,43540,9.2
I01964,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,9020,70110,12.9
I01964,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2625,31695,8.3
I01964,RN7,DARTFORD AND GRAVESHAM NHS TRUST,7820,53030,14.7
I01964,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,7225,66595,10.8
I01964,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3685,26430,13.9
I01964,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,5555,61135,9.1
I01964,RJN,EAST CHESHIRE NHS TRUST,1305,17305,7.5
I01964,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12520,98610,12.7
I01964,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,12410,83150,14.9
I01964,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11725,101790,11.5
I01964,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8915,59105,15.1
I01964,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,6530,54150,12.1
I01964,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,14130,107795,13.1
I01964,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,3955,29975,13.2
I01964,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2215,22030,10.1
I01964,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,7135,85470,8.3
I01964,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,8075,55520,14.5
I01964,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,8180,83840,9.8
I01964,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,8660,63260,13.7
I01964,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3550,25640,13.8
I01964,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4330,41580,10.4
I01964,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,3900,75595,5.2
I01964,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,7710,97725,7.9
I01964,R1F,ISLE OF WIGHT NHS TRUST,2380,17850,13.3
I01964,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3760,29085,12.9
I01964,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,4670,43975,10.6
I01964,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,9680,98470,9.8
I01964,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6955,58125,12
I01964,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,7170,70685,10.1
I01964,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,9845,107825,9.1
I01964,RJ2,LEWISHAM AND GREENWICH NHS TRUST,9875,85525,11.5
I01964,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20785,107090,19.4
I01964,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,15680,92325,17
I01964,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,13525,79110,17.1
I01964,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,14615,154955,9.4
I01964,RPA,MEDWAY NHS FOUNDATION TRUST,7515,52980,14.2
I01964,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29375,178335,16.5
I01964,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6455,49685,13
I01964,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,8735,83880,10.4
I01964,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4390,37415,11.7
I01964,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7705,81935,9.4
I01964,RVJ,NORTH BRISTOL NHS TRUST,12945,85765,15.1
I01964,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,3490,41785,8.4
I01964,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4680,40705,11.5
I01964,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,6655,53195,12.5
I01964,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11795,76935,15.3
I01964,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9030,68320,13.2
I01964,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3215,26785,12
I01964,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,6665,54835,12.2
I01964,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,13690,77875,17.6
I01964,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14935,129250,11.6
I01964,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13830,109470,12.6
I01964,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,14790,113065,13.1
I01964,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,6565,47175,13.9
I01964,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,10855,78745,13.8
I01964,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9345,63075,14.8
I01964,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,7135,63670,11.2
I01964,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,5960,60045,9.9
I01964,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,24065,100565,23.9
I01964,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5990,45640,13.1
I01964,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9505,58855,16.1
I01964,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,5715,44605,12.8
I01964,RNZ,SALISBURY NHS FOUNDATION TRUST,4955,35955,13.8
I01964,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,8290,61830,13.4
I01964,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9800,106400,9.2
I01964,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8545,55905,15.3
I01964,RH5,SOMERSET NHS FOUNDATION TRUST,8210,55100,14.9
I01964,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,8070,74960,10.8
I01964,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,7585,73705,10.3
I01964,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,3820,32455,11.8
I01964,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,5605,36250,15.5
I01964,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9535,75735,12.6
I01964,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9535,72395,13.2
I01964,RWJ,STOCKPORT NHS FOUNDATION TRUST,4620,51130,9
I01964,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,6320,49470,12.8
I01964,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,3420,33030,10.4
I01964,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,6895,58295,11.8
I01964,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,4470,36085,12.4
I01964,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13330,105240,12.7
I01964,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,6885,52120,13.2
I01964,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7435,44820,16.6
I01964,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,4615,34505,13.4
I01964,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6995,47515,14.7
I01964,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,6755,63930,10.6
I01964,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9275,66405,14
I01964,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,9840,42195,23.3
I01964,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,8680,76105,11.4
I01964,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10655,103945,10.3
I01964,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11805,88090,13.4
I01964,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,36605,233860,15.7
I01964,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,11330,90395,12.5
I01964,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,13480,92075,14.6
I01964,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19010,123090,15.4
I01964,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,17825,144125,12.4
I01964,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5475,47205,11.6
I01964,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,18240,131385,13.9
I01964,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,10745,68885,15.6
I01964,RBK,WALSALL HEALTHCARE NHS TRUST,6685,48820,13.7
I01964,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6035,45605,13.2
I01964,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,9195,59925,15.3
I01964,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,4720,33670,14
I01964,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,14130,74660,18.9
I01964,RKE,WHITTINGTON HEALTH NHS TRUST,3015,21190,14.2
I01964,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7040,58810,12
I01964,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,8805,69120,12.7
I01964,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6545,42430,15.4
I01964,RLQ,WYE VALLEY NHS TRUST,4385,29565,14.8
I01964,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4665,28275,16.5
I01964,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,11675,85435,13.7
